start,end,word,alignment_score,probability,speaker
49.203,49.546,ejemplo,0.5680,0.9998,SPEAKER_04
49.566,49.606,el,0.4980,0.9886,SPEAKER_04
49.667,49.767,de,0.8280,0.9925,SPEAKER_04
50.13,50.272,Férez,0.3450,0.5870,SPEAKER_04
50.292,50.715,"Cordero,",0.9920,0.9998,SPEAKER_04
52.208,52.288,ha,0.9270,0.9972,SPEAKER_04
52.389,53.014,construido,0.9590,0.9988,SPEAKER_04
53.236,53.297,una,0.0010,0.9998,SPEAKER_04
53.317,53.74,"plataforma,",0.2590,0.9996,SPEAKER_04
54.62,54.822,de,0.7650,0.6087,SPEAKER_04
54.882,55.245,idea,0.9300,0.5671,SPEAKER_04
55.266,55.286,y,0.9830,0.8908,SPEAKER_04
56.113,56.194,de,0.9820,0.9926,SPEAKER_04
56.335,56.94,persuasión,0.8340,0.9987,SPEAKER_04
57.001,57.142,de,0.7310,0.9866,SPEAKER_04
57.182,57.566,idea,0.7800,0.5709,SPEAKER_04
57.747,57.969,muy,0.8790,0.9924,SPEAKER_04
57.989,58.494,original,0.9340,0.9992,SPEAKER_04
58.514,58.534,y,0.9850,0.9462,SPEAKER_04
58.937,59.058,muy,0.3930,0.4399,SPEAKER_04
59.079,59.26,novedosa.,0.1120,0.9785,SPEAKER_04
59.32,59.563,Es,0.5400,0.9922,SPEAKER_04
59.583,59.908,probablemente,0.7750,0.9973,SPEAKER_04
59.948,60.029,la,0.6660,0.9993,SPEAKER_04
60.049,60.313,primera,0.6650,0.9995,SPEAKER_04
60.353,60.455,vez,0.5290,0.9998,SPEAKER_04
60.495,60.556,que,0.7080,0.9979,SPEAKER_04
60.576,60.637,en,0.3360,0.9995,SPEAKER_04
60.657,60.9,América,0.9410,0.9982,SPEAKER_04
60.961,61.184,Latina,0.8480,0.9987,SPEAKER_04
61.265,61.326,se,0.4480,0.9993,SPEAKER_04
61.346,61.691,ensaya,0.8720,0.9867,SPEAKER_04
61.751,61.832,una,0.8370,0.9994,SPEAKER_04
61.893,62.44,formulación,0.6110,0.9998,SPEAKER_04
62.42,63.527,del,0.7820,0.9985,SPEAKER_04
63.587,64.03,liberalismo,0.9790,0.9989,SPEAKER_04
64.412,64.875,político,0.8390,0.9992,SPEAKER_04
64.895,64.915,y,0.9980,0.9989,SPEAKER_04
65.156,65.237,del,0.7900,0.9963,SPEAKER_04
65.297,65.68,liberalismo,0.9570,0.9994,SPEAKER_04
65.72,66.183,económico,0.9440,0.9999,SPEAKER_04
66.223,66.263,en,0.4970,0.9903,SPEAKER_04
67.108,67.329,base,0.8310,0.9998,SPEAKER_04
67.35,67.37,a,0.8390,1.0000,SPEAKER_04
67.43,68.094,realidades,0.7500,0.9983,SPEAKER_04
68.597,69.1,"locales,",0.9320,0.9998,SPEAKER_04
69.66,70.022,y,0.9380,0.9993,SPEAKER_04
70.063,70.163,que,0.9360,0.9994,SPEAKER_04
70.204,70.284,se,0.9500,0.9999,SPEAKER_04
70.365,70.667,logra,0.9660,0.9998,SPEAKER_04
70.707,70.747,un,0.5000,0.9998,SPEAKER_04
71.351,72.035,lenguaje,0.8340,1.0000,SPEAKER_04
72.056,72.116,que,0.3340,0.9998,SPEAKER_04
72.539,73.223,incorpora,0.9310,0.9996,SPEAKER_04
73.907,74.411,realmente,0.9880,0.9993,SPEAKER_04
74.451,74.592,los,0.8140,0.9997,SPEAKER_04
74.672,75.156,"intereses,",0.9520,0.9999,SPEAKER_04
75.196,75.256,las,0.3290,0.9995,SPEAKER_04
75.417,75.86,preocupaciones,0.5560,0.9999,SPEAKER_04
75.84,76.343,y,0.2140,0.9942,SPEAKER_04
76.363,76.444,las,0.8250,0.9999,SPEAKER_04
76.524,77.43,experiencias,0.8700,1.0000,SPEAKER_04
77.471,78.377,de,0.6940,0.9996,SPEAKER_04
78.417,78.497,los,0.8670,0.9998,SPEAKER_04
78.558,78.94,sectores,0.9130,0.9999,SPEAKER_04
79.101,79.262,más,0.9860,0.9996,SPEAKER_04
80.631,81.034,"humildes,",0.7120,0.9563,SPEAKER_04
81.054,81.115,de,0.6190,0.9901,SPEAKER_04
81.135,81.215,los,0.6120,0.9998,SPEAKER_04
81.235,81.517,sectores,0.8190,0.9999,SPEAKER_04
81.578,81.799,más,0.4370,0.9999,SPEAKER_04
81.819,81.96,pobres.,0.2990,1.0000,SPEAKER_04
87.2,87.93,Esto,0.9520,0.5809,SPEAKER_04
88.112,88.194,es,0.9540,0.9994,SPEAKER_04
88.254,88.336,muy,0.8360,0.9998,SPEAKER_04
88.376,88.944,"excepcional,",0.8740,0.9996,SPEAKER_04
89.187,89.268,es,0.8180,0.9998,SPEAKER_04
89.309,89.349,la,0.3910,1.0000,SPEAKER_04
89.41,89.633,primera,0.8820,0.9999,SPEAKER_04
89.694,89.755,vez,0.9830,1.0000,SPEAKER_04
89.796,89.978,que,0.7310,0.9999,SPEAKER_04
89.998,90.14,ocurre.,0.1530,1.0000,SPEAKER_04
90.16,90.443,Yo,0.6140,0.9970,SPEAKER_04
90.463,90.585,creo,0.7470,1.0000,SPEAKER_04
90.625,90.706,que,0.8590,1.0000,SPEAKER_04
90.726,90.807,en,0.7920,0.9154,SPEAKER_04
90.868,91.211,general,0.9610,1.0000,SPEAKER_04
91.231,91.272,el,0.4970,0.9835,SPEAKER_04
91.474,92.161,liberalismo,0.7930,0.9997,SPEAKER_04
92.202,92.283,en,0.5180,0.9943,SPEAKER_04
92.323,92.545,materia,0.8210,0.9998,SPEAKER_04
92.566,92.889,económica,0.9540,0.9995,SPEAKER_04
92.909,92.95,y,0.4270,0.9999,SPEAKER_04
92.97,93.334,política,0.6270,1.0000,SPEAKER_04
93.374,93.415,en,0.9580,0.9996,SPEAKER_04
93.455,93.799,América,0.8870,0.9995,SPEAKER_04
93.819,93.94,Latina,0.1660,0.9999,SPEAKER_04
93.92,93.96,ha,0.0900,0.9975,SPEAKER_04
94.243,94.464,sido,0.5890,1.0000,SPEAKER_04
94.888,95.674,inyectado,0.9720,0.9998,SPEAKER_04
95.714,95.795,en,0.8730,0.9952,SPEAKER_04
95.895,96.157,base,0.9260,0.9995,SPEAKER_04
96.782,96.843,a,0.6010,1.0000,SPEAKER_04
96.863,97.206,"ideas,",0.8980,0.9910,SPEAKER_04
97.709,97.75,lo,0.9390,0.9991,SPEAKER_04
97.79,97.911,cual,0.9550,1.0000,SPEAKER_04
97.931,98.092,está,0.7600,1.0000,SPEAKER_04
98.113,98.213,muy,0.5600,0.9999,SPEAKER_04
98.274,98.475,"bien,",0.8420,1.0000,SPEAKER_04
98.798,98.939,creadas,0.0050,0.8951,SPEAKER_04
98.959,99.08,"fuera,",0.1660,0.8851,SPEAKER_04
99.96,100.101,pero,0.8560,0.9996,SPEAKER_04
100.141,100.443,también,0.8990,0.9999,SPEAKER_04
100.463,100.503,en,0.3580,0.9998,SPEAKER_04
100.664,100.865,base,0.9660,0.9998,SPEAKER_04
100.885,100.906,a,0.9400,1.0000,SPEAKER_04
100.966,101.227,una,0.8680,0.9999,SPEAKER_04
101.268,102.817,experiencia,0.9140,0.9999,SPEAKER_04
102.877,102.917,de,0.8420,0.9996,SPEAKER_04
102.957,103.139,esas,0.8200,0.9997,SPEAKER_04
103.239,103.641,ideas,0.8000,0.9999,SPEAKER_04
104.507,104.688,muy,0.8890,0.9432,SPEAKER_04
104.949,105.251,poco,0.9880,0.9998,SPEAKER_04
105.351,105.975,conectada,0.9320,0.9996,SPEAKER_04
106.035,106.136,con,0.9390,0.9998,SPEAKER_04
106.176,106.216,la,0.9900,0.9998,SPEAKER_04
106.237,106.699,experiencia,0.9150,0.9998,SPEAKER_04
106.719,106.84,"local,",0.1660,0.9996,SPEAKER_04
107.3,107.925,muy,0.6510,0.9958,SPEAKER_04
107.986,108.127,poco,0.8690,0.9999,SPEAKER_04
108.188,108.813,enraizada,0.7580,0.9992,SPEAKER_04
108.833,108.934,con,0.7830,0.9993,SPEAKER_04
108.995,109.035,la,0.9920,0.9998,SPEAKER_04
109.075,109.499,experiencia,0.8980,0.9998,SPEAKER_04
109.58,109.923,"local,",0.9450,0.9995,SPEAKER_04
110.306,110.487,sobre,0.9290,0.9972,SPEAKER_04
110.528,110.669,todo,0.8960,0.9999,SPEAKER_04
110.689,110.83,del,0.4430,0.9815,SPEAKER_04
110.891,111.294,imaginario,0.9290,0.9997,SPEAKER_04
111.355,111.839,colectivo,0.8880,0.9997,SPEAKER_04
111.859,111.98,"local,",0.1670,0.9897,SPEAKER_04
112.1,112.486,es,0.6720,0.9950,SPEAKER_04
112.527,113.524,"decir,",0.6540,0.9998,SPEAKER_04
113.544,113.686,del,0.7350,0.9946,SPEAKER_04
113.808,114.032,mundo,0.9130,0.9981,SPEAKER_04
114.073,114.113,de,0.6820,0.9928,SPEAKER_04
114.215,114.54,referencias.,0.2200,0.9005,SPEAKER_04
114.62,114.661,Es,0.1580,0.0004,SPEAKER_04
114.681,114.804,"decir,",0.1040,0.0034,SPEAKER_04
114.825,114.866,de,0.1880,0.0102,SPEAKER_04
114.886,114.947,las,0.0250,0.6068,SPEAKER_04
114.968,115.111,ideas,0.0130,0.0486,SPEAKER_04
115.131,115.357,imaginarias,0.0910,0.9834,SPEAKER_04
115.377,115.438,que,0.3310,0.9855,SPEAKER_04
115.459,115.582,tienen,0.3870,0.9996,SPEAKER_04
115.602,115.663,las,0.9490,0.9983,SPEAKER_04
115.704,115.95,grandes,0.7370,0.9995,SPEAKER_04
116.073,116.42,masas.,0.5900,0.9998,SPEAKER_04
117.34,118.168,Y,0.8900,0.9993,SPEAKER_04
118.188,118.552,justamente,0.8420,0.9941,SPEAKER_04
118.572,118.693,yo,0.7090,0.9994,SPEAKER_04
118.713,118.855,diría,0.6980,1.0000,SPEAKER_04
118.895,118.976,que,0.8220,1.0000,SPEAKER_04
118.996,119.097,esa,0.7040,0.9999,SPEAKER_04
119.138,119.198,es,0.7520,1.0000,SPEAKER_04
119.218,119.259,la,0.3140,1.0000,SPEAKER_04
119.319,119.804,diferencia,0.9700,0.9999,SPEAKER_04
120.006,120.107,más,0.8340,0.9990,SPEAKER_04
120.188,120.713,importante,0.9200,1.0000,SPEAKER_04
120.753,120.854,que,0.7590,0.9975,SPEAKER_04
120.895,120.976,yo,0.8350,1.0000,SPEAKER_04
120.996,121.44,detecto,0.7860,0.9996,SPEAKER_04
121.42,121.766,en,0.7900,0.9992,SPEAKER_04
121.806,121.847,la,0.8060,0.9999,SPEAKER_04
121.928,122.274,campaña,0.8890,0.9995,SPEAKER_04
122.294,122.335,de,0.4400,0.9726,SPEAKER_04
122.376,122.64,Vargas,0.7040,0.9787,SPEAKER_04
122.66,122.864,Llosa,0.6810,0.9959,SPEAKER_04
122.904,123.006,que,0.3580,0.9968,SPEAKER_04
123.026,123.25,está,0.7550,0.9989,SPEAKER_04
123.291,123.718,llevándose,0.5190,0.9983,SPEAKER_04
123.738,123.758,a,0.0000,0.9998,SPEAKER_04
123.779,123.88,cabo.,0.2000,1.0000,SPEAKER_04
124.36,124.923,Nuestro,0.9160,0.9986,SPEAKER_04
124.984,125.286,invitado,0.9230,1.0000,SPEAKER_04
125.326,125.507,esta,0.4320,0.9834,SPEAKER_04
125.588,125.829,"tarde,",0.7670,1.0000,SPEAKER_04
125.849,126.171,Enrique,0.6620,0.9999,SPEAKER_04
126.231,126.614,"Gersi,",0.9310,0.9232,SPEAKER_04
126.755,126.835,es,0.9520,1.0000,SPEAKER_04
127.036,127.177,uno,0.9800,1.0000,SPEAKER_04
127.197,127.238,de,0.5020,1.0000,SPEAKER_04
127.258,127.721,los,0.8940,1.0000,SPEAKER_04
127.781,128.385,principales,0.9110,1.0000,SPEAKER_04
129.129,129.833,responsables,0.8750,0.9999,SPEAKER_04
129.894,129.974,de,0.6620,1.0000,SPEAKER_04
130.035,130.276,esta,0.7360,1.0000,SPEAKER_04
130.417,130.92,estrategia.,0.7480,1.0000,SPEAKER_04
131.22,131.806,Es,0.6640,0.9981,SPEAKER_04
131.948,132.433,coautor,0.7980,0.9903,SPEAKER_04
133.16,133.302,del,0.8450,1.0000,SPEAKER_04
133.363,133.544,libro,0.7790,1.0000,SPEAKER_04
133.605,133.646,El,0.9840,0.9978,SPEAKER_04
133.706,133.827,otro,0.7340,0.4710,SPEAKER_04
133.888,134.292,"sendero,",0.8960,0.9980,SPEAKER_04
134.373,134.515,por,0.7350,0.6228,SPEAKER_04
134.535,134.858,Hernando,0.7050,0.9972,SPEAKER_04
134.879,134.919,de,0.0000,0.9206,SPEAKER_04
134.939,135.04,"Soto,",0.2000,0.9985,SPEAKER_04
135.12,135.16,a,0.0930,0.9135,SPEAKER_04
135.302,135.484,quien,0.2650,0.9997,SPEAKER_04
135.504,135.707,tuvimos,0.6930,0.9994,SPEAKER_04
136.577,136.637,el,0.6790,0.9994,SPEAKER_04
136.678,137.163,privilegio,0.9810,1.0000,SPEAKER_04
137.244,137.285,de,0.8300,1.0000,SPEAKER_04
137.345,137.568,tener,0.9030,1.0000,SPEAKER_04
137.669,138.013,también,0.9220,0.9999,SPEAKER_04
138.276,138.337,en,0.7860,1.0000,SPEAKER_04
138.418,138.499,este,0.1170,1.0000,SPEAKER_04
138.519,138.64,lugar.,0.1660,1.0000,SPEAKER_04
139.74,140.326,Y,0.9400,0.9985,SPEAKER_04
140.386,140.548,ese,0.6280,0.9986,SPEAKER_04
140.608,140.81,libro,0.9510,1.0000,SPEAKER_04
140.851,141.457,constituye,0.8210,0.9998,SPEAKER_04
141.477,141.517,el,0.4980,0.9999,SPEAKER_04
141.78,141.961,marco,0.9800,0.9999,SPEAKER_04
142.042,142.446,conceptual,0.8920,0.9989,SPEAKER_04
142.527,142.931,central,0.9200,0.9998,SPEAKER_04
142.971,143.113,de,0.7210,0.9999,SPEAKER_04
143.153,143.254,la,0.7420,0.9996,SPEAKER_04
143.496,143.9,campaña,0.9520,0.9995,SPEAKER_04
143.88,143.922,y,0.1630,0.0282,SPEAKER_04
143.944,143.986,de,0.0890,0.3650,SPEAKER_04
144.007,144.049,la,0.1000,0.9397,SPEAKER_04
144.071,144.261,campaña,0.1760,0.8985,SPEAKER_04
144.282,144.325,de,0.0610,0.2248,SPEAKER_04
144.346,144.473,Vargas,0.0400,0.9475,SPEAKER_04
144.494,144.621,Llosa.,0.1570,0.9778,SPEAKER_04
144.62,144.743,Y,0.3160,0.0303,SPEAKER_04
144.763,144.825,de,0.2800,0.8495,SPEAKER_04
144.866,144.947,las,0.5940,0.9968,SPEAKER_04
145.009,145.173,ideas,0.6750,0.9864,SPEAKER_04
145.213,145.418,detrás,0.1590,0.9877,SPEAKER_04
145.439,145.48,de,0.7720,0.9999,SPEAKER_04
145.5,145.541,la,0.3900,0.9996,SPEAKER_04
145.623,145.971,campaña,0.7580,0.9997,SPEAKER_04
146.073,146.114,de,0.0690,0.3058,SPEAKER_04
146.134,146.257,Vargas,0.0030,0.9971,SPEAKER_04
146.278,146.4,Llosa.,0.1670,0.9538,SPEAKER_04
147.72,148.307,Posteriormente,0.8070,0.9995,SPEAKER_04
148.327,148.367,ha,0.4230,0.9684,SPEAKER_04
148.428,148.752,publicado,0.7400,1.0000,SPEAKER_04
148.833,148.974,otro,0.5640,0.9896,SPEAKER_04
149.055,149.237,libro,0.7650,1.0000,SPEAKER_04
149.278,149.359,que,0.6860,0.9291,SPEAKER_04
149.379,149.561,acaba,0.8470,0.9998,SPEAKER_04
149.581,149.622,de,0.0970,1.0000,SPEAKER_04
149.662,150.087,aparecer,0.7780,0.9999,SPEAKER_04
150.148,150.31,sobre,0.7980,0.9074,SPEAKER_04
150.33,150.391,el,0.4100,0.9997,SPEAKER_04
150.492,150.613,tema,0.9260,1.0000,SPEAKER_04
150.654,150.714,de,0.7480,0.9998,SPEAKER_04
150.735,150.775,la,0.0140,1.0000,SPEAKER_04
150.816,151.038,economía,0.3840,0.9988,SPEAKER_04
151.058,151.22,informal,0.1250,0.9997,SPEAKER_04
151.2,151.788,desde,0.3320,0.9615,SPEAKER_04
151.828,151.889,un,0.5550,0.9999,SPEAKER_04
151.97,152.254,ángulo,0.8560,0.9999,SPEAKER_04
152.416,152.72,"legal,",0.9960,1.0000,SPEAKER_04
152.74,152.781,El,0.4980,0.6001,SPEAKER_04
153.287,153.551,comercio,0.9300,0.7048,SPEAKER_04
153.591,154.118,ambulatorio,0.8300,0.9935,SPEAKER_04
154.138,154.179,en,0.0000,0.9999,SPEAKER_04
154.199,154.3,"Lima,",0.2000,0.9999,SPEAKER_04
154.44,154.865,que,0.7950,0.9995,SPEAKER_04
155.168,155.249,es,0.8840,1.0000,SPEAKER_04
155.27,155.351,una,0.9190,1.0000,SPEAKER_04
155.411,155.674,edición,0.8870,1.0000,SPEAKER_04
155.695,156.059,nueva,0.6990,1.0000,SPEAKER_04
156.14,156.261,con,0.9600,0.9980,SPEAKER_04
156.342,156.463,toda,0.8740,0.9992,SPEAKER_04
156.504,156.605,una,0.8190,1.0000,SPEAKER_04
156.645,156.787,serie,0.7840,1.0000,SPEAKER_04
156.828,156.868,de,0.5220,1.0000,SPEAKER_04
156.888,157.131,nuevos,0.4680,0.9873,SPEAKER_04
157.151,157.475,estudios,0.7190,0.9999,SPEAKER_04
157.516,157.637,sobre,0.7830,0.9999,SPEAKER_04
157.657,157.799,el,0.6880,1.0000,SPEAKER_04
157.819,157.92,tema.,0.2000,1.0000,SPEAKER_04
158.74,159.506,Enrique,0.7860,0.9993,SPEAKER_04
159.526,159.607,es,0.8480,1.0000,SPEAKER_04
159.668,160.132,"abogado,",0.8380,1.0000,SPEAKER_04
160.152,160.192,es,0.4940,0.9990,SPEAKER_04
160.575,160.938,profesor,0.9080,1.0000,SPEAKER_04
160.978,161.079,de,0.2900,1.0000,SPEAKER_04
161.18,161.563,derecho,0.8150,0.4828,SPEAKER_04
161.604,161.644,en,0.4610,0.9998,SPEAKER_04
163.116,163.157,la,0.9530,1.0000,SPEAKER_04
163.197,163.6,"universidad,",0.4450,0.9978,SPEAKER_04
164.36,165.004,pero,0.9640,0.9998,SPEAKER_04
165.246,165.306,es,0.5500,0.9999,SPEAKER_04
165.488,165.87,conocido,0.9700,1.0000,SPEAKER_04
165.951,166.756,intelectualmente,0.9540,1.0000,SPEAKER_04
166.897,167.038,por,0.8780,1.0000,SPEAKER_04
167.139,167.199,el,0.7540,0.9999,SPEAKER_04
167.259,167.541,enfoque,0.9290,0.9999,SPEAKER_04
167.582,168.145,jurídico,0.8510,1.0000,SPEAKER_04
168.165,168.226,que,0.3330,0.9999,SPEAKER_04
168.246,168.85,aportó,0.7690,0.9999,SPEAKER_04
168.89,169.233,al,0.8240,0.9999,SPEAKER_04
169.313,169.615,problema,0.8530,0.9998,SPEAKER_04
169.676,169.756,de,0.8300,1.0000,SPEAKER_04
169.776,169.816,la,0.9440,1.0000,SPEAKER_04
169.877,170.36,informalidad.,0.5440,0.9996,SPEAKER_04
171.34,171.909,A,0.9600,0.9971,SPEAKER_04
171.95,172.032,la,0.9880,0.9998,SPEAKER_04
172.072,172.255,"vez,",0.9970,0.9999,SPEAKER_04
172.703,172.865,porque,0.9830,0.9988,SPEAKER_04
172.886,172.967,es,0.6960,0.9402,SPEAKER_04
173.008,173.048,un,0.9970,0.9995,SPEAKER_04
173.089,173.333,hombre,0.9820,0.9965,SPEAKER_04
173.415,173.577,de,0.9140,0.9456,SPEAKER_04
173.598,173.76,"corazón,",0.1250,0.0290,SPEAKER_04
174.62,174.701,en,0.1790,0.1852,SPEAKER_04
174.842,175.145,condiciones,0.9420,0.9949,SPEAKER_04
175.206,175.953,renacentistas,0.8120,0.9971,SPEAKER_04
175.973,175.993,y,0.9810,0.7081,SPEAKER_04
177.003,177.285,toca,0.9440,0.9917,SPEAKER_04
178.113,178.194,en,0.9280,0.9996,SPEAKER_04
178.234,178.416,varios,0.8190,0.9998,SPEAKER_04
178.497,178.86,"teclados,",0.2870,0.9999,SPEAKER_04
179.54,180.286,es,0.9540,0.9992,SPEAKER_04
180.346,180.407,un,0.9940,0.9999,SPEAKER_04
180.467,180.83,político,0.7720,0.9998,SPEAKER_04
180.87,181.415,"destacado,",0.8650,0.9999,SPEAKER_04
181.435,181.475,es,0.4960,0.9995,SPEAKER_04
181.757,182.18,probablemente,0.7740,0.9999,SPEAKER_04
182.201,182.322,la,0.5980,0.9999,SPEAKER_04
182.362,182.745,principal,0.9610,0.9998,SPEAKER_04
182.886,183.148,figura,0.9600,1.0000,SPEAKER_04
183.229,183.591,política,0.8830,0.9997,SPEAKER_04
183.612,183.773,del,0.3390,0.9998,SPEAKER_04
183.833,184.196,movimiento,0.8570,0.9774,SPEAKER_04
184.236,184.277,de,0.6500,0.9793,SPEAKER_04
184.317,184.579,Vargas,0.7280,0.9983,SPEAKER_04
184.599,184.72,"Llosa,",0.1670,0.9905,SPEAKER_04
184.9,185.388,es,0.8790,0.9998,SPEAKER_04
185.428,185.469,el,0.9810,0.9999,SPEAKER_04
