start,end,word,alignment_score,probability,speaker
92.439,92.479,en,0.4960,0.9674,SPEAKER_04
93.325,93.385,un,0.9640,1.0000,SPEAKER_04
93.445,93.808,proyecto,0.7820,1.0000,SPEAKER_04
93.868,93.949,que,0.7700,0.9980,SPEAKER_04
93.989,94.049,se,0.9940,1.0000,SPEAKER_04
94.089,95.317,"extiende,",0.9620,0.9992,SPEAKER_04
95.337,95.378,a,0.9530,0.6668,SPEAKER_04
95.418,95.539,lo,0.8470,0.9999,SPEAKER_04
95.559,95.659,menos,0.0000,0.9991,SPEAKER_04
95.679,95.78,hasta,0.2000,0.7382,SPEAKER_04
95.76,95.822,la,0.1080,0.9999,SPEAKER_04
96.068,96.336,próxima,0.6020,0.9998,SPEAKER_04
96.356,96.685,elección,0.6820,0.9995,SPEAKER_04
96.768,97.241,presidencial.,0.5780,1.0000,SPEAKER_04
98.76,99.585,Este,0.8840,0.9992,SPEAKER_04
99.605,100.087,estudio,0.8730,1.0000,SPEAKER_04
100.128,100.791,se,0.7080,0.9991,SPEAKER_04
100.872,101.354,realizó,0.8400,1.0000,SPEAKER_04
101.395,102.139,entre,0.6870,0.9999,SPEAKER_04
102.159,102.239,el,0.4360,1.0000,SPEAKER_04
102.36,102.601,día,0.9840,0.9998,SPEAKER_04
102.621,102.662,13,0.9860,0.9988,SPEAKER_04
103.104,103.506,de,0.7380,1.0000,SPEAKER_04
103.868,104.391,marzo,0.9210,0.9997,SPEAKER_04
105.175,105.236,y,0.9470,0.9992,SPEAKER_04
105.256,105.537,2,0.7730,0.9992,SPEAKER_04
105.718,105.879,de,0.8040,1.0000,SPEAKER_04
105.899,106.02,abril.,0.1670,1.0000,SPEAKER_04
106.08,106.543,Ese,0.7370,0.9991,SPEAKER_04
106.603,106.683,fue,0.8130,1.0000,SPEAKER_04
106.703,106.784,el,0.7620,1.0000,SPEAKER_04
106.844,107.206,periodo,0.9030,0.8552,SPEAKER_04
107.226,107.347,en,0.4360,1.0000,SPEAKER_04
107.387,107.448,el,0.6840,1.0000,SPEAKER_04
107.568,107.769,cual,0.9580,0.9997,SPEAKER_04
108.011,108.091,se,0.6740,1.0000,SPEAKER_04
108.192,108.554,recogió,0.8670,0.9999,SPEAKER_04
108.594,108.674,la,0.6570,1.0000,SPEAKER_04
108.735,109.298,"información,",0.9060,0.9999,SPEAKER_04
109.318,109.338,y,0.9990,0.9995,SPEAKER_04
111.349,111.45,el,0.6120,0.9996,SPEAKER_04
111.53,111.691,área,0.8480,0.9996,SPEAKER_04
111.751,112.375,cubierta,0.7940,0.9999,SPEAKER_04
112.415,112.757,es,0.8360,0.9998,SPEAKER_04
113.119,113.38,prácticamente,0.0880,0.9971,SPEAKER_04
113.36,114.014,todo,0.3000,0.9998,SPEAKER_04
114.055,114.239,el,0.6410,0.9996,SPEAKER_04
114.32,114.852,territorio,0.8890,0.9999,SPEAKER_04
114.995,115.138,del,0.7850,0.9995,SPEAKER_04
115.158,115.26,país.,0.2000,0.9999,SPEAKER_04
117.28,117.92,Solamente,0.9510,0.9769,SPEAKER_04
118.003,118.581,eliminamos...,0.8050,0.6690,SPEAKER_04
119.28,119.944,Algunas,0.9120,0.9667,SPEAKER_04
120.085,120.367,áreas,0.8930,0.9998,SPEAKER_04
120.487,120.548,de,0.9440,0.9999,SPEAKER_04
120.588,120.648,la,0.6100,1.0000,SPEAKER_04
120.749,121.332,onceava,0.8940,0.9449,SPEAKER_04
121.433,121.835,"región,",0.8950,0.9997,SPEAKER_04
121.876,122.218,por,0.4770,0.9999,SPEAKER_04
122.379,122.5,su,0.9540,1.0000,SPEAKER_04
122.62,123.043,difícil,0.8370,0.9995,SPEAKER_04
123.123,123.948,"accesibilidad,",0.8340,1.0000,SPEAKER_04
123.989,125.156,la,0.9700,0.9941,SPEAKER_04
125.236,125.377,isla,0.8610,0.6813,SPEAKER_04
125.437,125.498,de,0.8720,1.0000,SPEAKER_04
125.578,125.9,"Pascua,",0.4740,0.9972,SPEAKER_04
125.88,125.961,Juan,0.1530,0.9892,SPEAKER_04
126.363,126.887,"Fernández,",0.8390,0.9991,SPEAKER_04
126.907,126.947,la,0.4980,0.9997,SPEAKER_04
127.068,127.652,"Antártica,",0.8790,0.9997,SPEAKER_04
127.692,128.376,"naturalmente,",0.8680,0.9985,SPEAKER_04
129.181,130.289,"pero,",0.8850,0.9989,SPEAKER_04
130.309,130.369,en,0.7120,0.9995,SPEAKER_04
130.45,130.893,"general,",0.9710,0.9999,SPEAKER_04
131.195,131.255,el,0.8850,0.9979,SPEAKER_04
131.295,131.436,área,0.8400,0.9978,SPEAKER_04
131.496,132.0,geográfica,0.6700,0.9998,SPEAKER_04
132.02,132.06,al,0.4980,0.9219,SPEAKER_04
132.04,132.161,menos,0.1130,1.0000,SPEAKER_04
132.222,132.951,cubre,0.7750,0.9999,SPEAKER_04
132.971,133.538,el,0.8940,0.0500,SPEAKER_04
133.841,133.963,más,0.9360,0.9553,SPEAKER_04
134.003,134.104,del,0.7190,0.9995,SPEAKER_04
134.125,134.428,99%,0.7360,0.9910,SPEAKER_04
134.61,135.157,de,0.9190,0.9980,SPEAKER_04
135.177,135.218,la,0.0000,0.9999,SPEAKER_04
135.238,135.44,población.,0.1000,0.9999,SPEAKER_04
140.72,141.263,El,0.9580,1.0000,SPEAKER_04
141.324,141.585,tamaño,0.8890,0.9665,SPEAKER_04
141.666,142.149,muestral,0.9820,0.9992,SPEAKER_04
143.396,144.02,efectivo,0.9180,0.9970,SPEAKER_04
144.06,144.664,es,0.9360,0.9952,SPEAKER_04
144.704,144.765,de,0.8670,0.9994,SPEAKER_04
144.785,146.354,3.153,0.9000,1.0000,SPEAKER_04
146.636,147.34,personas.,0.4600,0.9995,SPEAKER_04
150.7,152.088,Y,0.9280,0.9897,SPEAKER_04
152.108,152.168,el,0.9920,0.9997,SPEAKER_04
152.248,152.47,error,0.9190,0.5546,SPEAKER_04
152.55,153.113,muestral,0.9490,0.9995,SPEAKER_04
153.174,153.234,se,0.9660,0.9997,SPEAKER_04
153.254,153.737,estima,0.8970,0.9994,SPEAKER_04
154.802,154.883,en,0.9800,0.9975,SPEAKER_04
155.004,155.124,más,0.8950,0.9999,SPEAKER_04
155.144,155.164,o,0.9980,0.9955,SPEAKER_04
155.245,155.466,menos,0.8690,0.9993,SPEAKER_04
155.486,156.291,"3%,",0.9230,0.9413,SPEAKER_04
156.411,156.974,considerando,0.9010,1.0000,SPEAKER_04
157.035,157.075,el,0.7540,0.8457,SPEAKER_04
157.115,157.658,procedimiento,0.6770,0.9975,SPEAKER_04
157.839,158.02,"muestral,",0.1150,0.9999,SPEAKER_04
158.02,158.385,que,0.1080,0.9999,SPEAKER_04
158.405,158.466,fue,0.3350,1.0000,SPEAKER_04
158.526,158.567,un,0.2680,0.9990,SPEAKER_04
158.608,159.094,procedimiento,0.7840,0.9989,SPEAKER_04
159.175,160.005,probabilístico,0.8910,0.9999,SPEAKER_04
160.046,160.086,en,0.5000,1.0000,SPEAKER_04
160.593,160.796,cuatro,0.8560,0.9997,SPEAKER_04
160.836,161.16,etapas.,0.5210,0.9777,SPEAKER_04
162.64,162.982,Mayores,0.2490,0.6698,SPEAKER_04
163.023,163.768,antecedentes,0.9490,1.0000,SPEAKER_04
165.519,166.264,metodológicos,0.9120,0.9483,SPEAKER_04
166.305,167.13,están,0.5650,0.9938,SPEAKER_04
167.191,167.754,disponibles,0.8460,0.9970,SPEAKER_04
167.875,167.976,para,0.9520,0.9930,SPEAKER_04
168.056,168.218,quien,0.7660,1.0000,SPEAKER_04
168.258,168.399,se,0.7440,0.9996,SPEAKER_04
168.419,168.6,interese.,0.1110,0.9814,SPEAKER_04
168.6,168.761,En,0.2770,0.9999,SPEAKER_04
168.922,169.023,todo,0.7160,0.9917,SPEAKER_04
169.063,169.405,"caso,",0.8290,0.9919,SPEAKER_04
169.445,169.948,se,0.9440,0.9985,SPEAKER_04
170.089,170.431,cubre,0.9330,1.0000,SPEAKER_04
170.813,171.135,tanto,0.9470,0.9995,SPEAKER_04
171.256,171.477,áreas,0.8360,0.9839,SPEAKER_04
171.719,172.161,urbanas,0.8440,0.9992,SPEAKER_04
172.181,172.725,como,0.3930,0.9998,SPEAKER_04
172.805,172.986,áreas,0.8620,0.9998,SPEAKER_04
173.107,173.469,rurales,0.8220,0.9933,SPEAKER_04
173.489,174.556,del,0.6100,0.9998,SPEAKER_04
174.696,175.038,territorio,0.8200,0.9999,SPEAKER_04
175.079,175.199,del,0.6200,0.9976,SPEAKER_04
175.22,175.32,país.,0.2000,0.9999,SPEAKER_04
177.96,178.38,En,0.6960,0.9998,SPEAKER_04
178.422,178.632,primer,0.7770,0.9997,SPEAKER_04
178.653,178.821,lugar...,0.1550,0.9955,SPEAKER_04
179.28,179.904,La,0.6310,0.9999,SPEAKER_04
179.944,180.367,encuesta,0.9100,0.5048,SPEAKER_04
180.407,180.971,indagó,0.8360,0.2588,SPEAKER_04
181.072,181.374,sobre,0.9820,0.9936,SPEAKER_04
181.475,181.575,los,0.9920,0.6933,SPEAKER_04
181.696,182.24,problemas,0.8970,0.8755,SPEAKER_04
182.26,182.32,que,0.3330,0.9974,SPEAKER_04
183.307,183.669,preocupan,0.8470,0.8508,SPEAKER_04
183.709,183.75,a,0.4690,0.5280,SPEAKER_04
183.83,183.871,la,1.0000,0.9999,SPEAKER_04
183.931,184.434,población,0.8860,0.9997,SPEAKER_04
184.454,184.475,y,0.9680,0.9996,SPEAKER_04
184.817,184.897,que,0.8160,0.9999,SPEAKER_04
184.958,185.179,se,0.8390,0.9999,SPEAKER_04
185.199,185.32,piensa,0.1740,0.9960,SPEAKER_04
185.3,186.147,que,0.5910,0.9998,SPEAKER_04
186.167,186.247,el,0.7330,1.0000,SPEAKER_04
186.348,186.711,próximo,0.8620,1.0000,SPEAKER_04
186.812,187.316,gobierno,0.8480,1.0000,SPEAKER_04
187.517,187.88,deberá,0.9640,0.9751,SPEAKER_04
188.727,189.069,dedicar,0.8780,0.9998,SPEAKER_04
189.09,189.19,un,0.6270,0.9999,SPEAKER_04
189.251,189.452,mayor,0.8800,1.0000,SPEAKER_04
189.493,189.916,esfuerzo,0.9000,0.9998,SPEAKER_04
189.936,189.977,en,0.5000,0.9999,SPEAKER_04
190.138,190.44,solucionar.,0.1890,0.9997,SPEAKER_04
191.32,192.173,Esa,0.9520,0.9567,SPEAKER_04
192.213,192.66,información,0.9000,0.9997,SPEAKER_04
192.68,192.721,la,0.4980,0.9997,SPEAKER_04
192.904,193.127,pueden,0.4950,0.9999,SPEAKER_04
193.147,193.269,ver,0.7590,1.0000,SPEAKER_04
193.31,193.513,ustedes,0.6010,1.0000,SPEAKER_04
193.553,193.635,ahí,0.1870,0.9998,SPEAKER_04
193.655,193.695,en,0.0500,0.9994,SPEAKER_04
193.716,193.817,la,0.7840,0.9985,SPEAKER_04
193.838,194.02,pantalla.,0.1590,0.9999,SPEAKER_04
194.44,195.284,Y,0.9440,1.0000,SPEAKER_04
195.324,196.148,las,0.5850,0.9998,SPEAKER_04
196.289,196.751,personas,0.8340,1.0000,SPEAKER_04
196.791,197.293,debían,0.5460,0.9986,SPEAKER_04
197.394,197.816,indicar,0.9420,0.9931,SPEAKER_04
197.856,198.539,de,0.9500,1.0000,SPEAKER_04
198.599,198.7,una,0.9830,1.0000,SPEAKER_04
198.78,199.182,lista,0.9930,1.0000,SPEAKER_04
199.222,200.166,los,0.6270,0.9884,SPEAKER_04
200.287,200.448,tres,0.9290,0.9998,SPEAKER_04
200.528,201.01,problemas,0.7270,1.0000,SPEAKER_04
201.03,201.111,"que,",0.5030,0.9769,SPEAKER_04
202.015,202.176,en,0.7420,0.9998,SPEAKER_04
202.236,202.296,su,0.9040,0.9988,SPEAKER_04
202.356,202.698,"opinión,",0.9550,1.0000,SPEAKER_04
202.738,203.14,el,0.3180,1.0000,SPEAKER_04
203.12,204.435,próximo,0.8050,0.9985,SPEAKER_04
204.536,204.9,gobierno,0.8720,0.9509,SPEAKER_04
204.941,205.244,debería,0.7740,0.9999,SPEAKER_04
205.285,205.588,dedicar,0.7320,0.9997,SPEAKER_04
205.649,205.689,un,0.9760,0.9999,SPEAKER_04
205.73,205.892,mayor,0.9000,1.0000,SPEAKER_04
205.932,206.236,esfuerzo,0.7960,1.0000,SPEAKER_04
206.276,206.317,en,0.2920,0.9998,SPEAKER_04
206.377,206.64,solucionar.,0.1730,0.9963,SPEAKER_04
208.2,208.495,Estaban,0.4480,1.0000,SPEAKER_04
208.558,209.001,redactados...,0.3760,0.9999,SPEAKER_04
208.98,209.122,Estaban,0.1360,0.9997,SPEAKER_04
209.163,209.386,"redactados,",0.1840,0.9999,SPEAKER_04
209.406,209.65,"obviamente,",0.1820,1.0000,SPEAKER_04
209.67,209.711,un,0.0000,1.0000,SPEAKER_04
209.731,209.853,poco,0.2680,0.9999,SPEAKER_04
209.873,209.995,más,0.9930,1.0000,SPEAKER_04
210.137,210.563,ampliamente,0.8520,0.9759,SPEAKER_04
210.604,210.685,lo,0.5620,0.7436,SPEAKER_04
210.726,210.787,que,0.6560,0.0012,SPEAKER_04
210.827,210.969,está,0.8460,0.3078,SPEAKER_04
211.03,211.456,"ahí,",0.4940,0.7950,SPEAKER_04
211.477,211.517,de,0.0140,0.9739,SPEAKER_04
211.538,211.72,acuerdo,0.2960,0.9993,SPEAKER_04
211.7,211.74,a,0.1590,0.9981,SPEAKER_04
211.761,212.406,investigación,0.6830,0.9992,SPEAKER_04
212.426,212.487,de,0.4390,0.8899,SPEAKER_04
212.567,212.749,tipo,0.7710,0.9998,SPEAKER_04
212.809,213.314,cualitativo,0.9870,0.9983,SPEAKER_04
213.394,213.455,que,0.9900,0.9983,SPEAKER_04
213.495,213.616,hemos,0.8910,0.9981,SPEAKER_04
213.657,213.878,hecho,0.8440,0.9993,SPEAKER_04
214.302,214.625,sobre,0.9660,0.9983,SPEAKER_04
215.593,215.734,este,0.9240,0.9086,SPEAKER_04
215.775,215.936,tipo,0.8410,0.9620,SPEAKER_04
215.956,215.996,de,0.9010,0.9971,SPEAKER_04
216.057,216.44,problemática.,0.5180,0.9994,SPEAKER_04
216.92,217.523,El,0.6740,0.9981,SPEAKER_04
217.604,217.744,tema,0.9520,0.9999,SPEAKER_04
217.764,217.825,de,0.7510,0.9999,SPEAKER_04
217.865,217.925,la,0.7630,0.9990,SPEAKER_04
218.006,218.307,"salud,",0.9310,0.9995,SPEAKER_04
219.172,219.252,los,0.8920,1.0000,SPEAKER_04
219.373,219.694,sueldos,0.8910,0.9999,SPEAKER_04
219.735,219.775,y,0.5000,0.7504,SPEAKER_04
219.835,219.895,el,0.7780,0.9990,SPEAKER_04
219.956,220.398,empleo,0.8290,0.9999,SPEAKER_04
220.438,220.981,son,0.9690,1.0000,SPEAKER_04
221.041,221.122,los,0.9590,0.9999,SPEAKER_04
221.222,221.383,tres,0.9250,0.9999,SPEAKER_04
221.403,221.484,que,0.8350,0.9996,SPEAKER_04
221.524,221.906,aparecen,0.9170,0.9999,SPEAKER_04
221.966,222.067,con,0.9950,0.9993,SPEAKER_04
222.107,222.207,una,0.5730,1.0000,SPEAKER_04
222.288,222.569,mayor,0.7980,1.0000,SPEAKER_04
224.037,224.64,importancia.,0.7880,0.8870,SPEAKER_04
224.76,225.343,Alrededor,0.6570,0.9999,SPEAKER_04
225.403,225.503,del,0.6040,0.9132,SPEAKER_04
225.524,225.805,46%,0.7080,0.9998,SPEAKER_04
225.966,226.689,de,0.9610,0.9999,SPEAKER_04
227.694,227.895,la,0.8580,0.9997,SPEAKER_04
228.055,228.497,muestra,0.9060,0.9940,SPEAKER_04
228.759,229.321,menciona,0.9440,1.0000,SPEAKER_04
229.341,230.929,estos,0.5250,0.9999,SPEAKER_04
231.009,231.491,problemas,0.8630,0.9980,SPEAKER_04
231.612,231.692,en,0.7620,1.0000,SPEAKER_04
231.733,232.014,alguna,0.8940,0.9996,SPEAKER_04
232.034,232.094,de,0.9110,0.9980,SPEAKER_04
232.134,232.215,las,0.9080,0.9998,SPEAKER_04
232.315,232.496,tres,0.9350,0.9990,SPEAKER_04
232.958,233.36,alternativas.,0.2610,0.9999,SPEAKER_04
233.34,233.846,"Luego,",0.7830,0.9997,SPEAKER_04
233.887,233.947,la,0.7500,0.9981,SPEAKER_04
233.988,234.433,"educación,",0.9690,0.9999,SPEAKER_04
234.453,234.534,como,0.2500,0.9998,SPEAKER_04
234.777,235.0,ustedes,0.6480,0.9785,SPEAKER_04
235.02,235.182,"ven,",0.6740,1.0000,SPEAKER_04
235.203,235.284,con,0.7820,1.0000,SPEAKER_04
235.304,235.365,una,0.0060,0.9994,SPEAKER_04
235.385,235.83,importancia,0.7900,0.9999,SPEAKER_04
235.85,236.377,bastante,0.7460,0.9954,SPEAKER_04
236.397,236.66,considerable.,0.0910,0.9999,SPEAKER_04
237.0,237.331,La,0.7060,0.9999,SPEAKER_04
237.704,238.201,pobreza.,0.7120,0.9994,SPEAKER_04
238.18,238.765,Los,0.6100,0.9994,SPEAKER_04
238.806,239.068,derechos,0.8460,0.9998,SPEAKER_04
239.149,239.553,"humanos,",0.8940,0.9935,SPEAKER_04
239.573,239.613,un,0.4920,0.9975,SPEAKER_04
239.634,240.805,23%,0.8900,0.9998,SPEAKER_04
240.865,240.905,lo,0.6780,0.9997,SPEAKER_04
240.966,241.39,incluye,0.9210,0.9996,SPEAKER_04
241.713,241.875,entre,0.8860,0.9903,SPEAKER_04
241.915,242.016,los,0.9460,0.9994,SPEAKER_04
242.097,242.258,tres,0.7980,0.2673,SPEAKER_04
242.278,242.48,problemas.,0.1040,0.9936,SPEAKER_04
243.16,243.927,"Asaltos,",0.8600,1.0000,SPEAKER_04
244.048,244.412,"robos,",0.9270,0.9925,SPEAKER_04
244.452,244.936,problemas,0.6410,0.9995,SPEAKER_04
244.957,244.997,de,0.9240,0.2496,SPEAKER_04
245.017,245.058,la,0.9940,0.9792,SPEAKER_04
245.118,245.562,vivienda,0.8440,0.9987,SPEAKER_04
245.603,246.027,bastante,0.6550,0.9911,SPEAKER_04
246.107,246.188,más,0.6820,1.0000,SPEAKER_04
