start,end,word,alignment_score,probability,speaker
13.855,14.239,Luis,0.5850,0.9990,SPEAKER_03
14.259,14.38,Mayra.,0.1610,0.9707,SPEAKER_03
14.7,15.063,Hemos,0.7850,0.9951,SPEAKER_00
15.124,15.508,denunciado,0.7020,0.9995,SPEAKER_00
15.649,15.73,que,0.4840,0.9442,SPEAKER_00
15.75,15.831,la,0.5260,1.0000,SPEAKER_00
15.851,16.215,gravedad,0.7610,0.9999,SPEAKER_00
16.255,16.295,de,0.6650,0.9999,SPEAKER_00
16.316,16.497,estas,0.7740,0.9986,SPEAKER_00
16.538,16.921,maniobras,0.8260,0.9932,SPEAKER_00
16.962,17.608,es,0.7160,0.9639,SPEAKER_00
17.628,17.729,que,0.7450,0.9371,SPEAKER_00
17.79,17.891,los,0.7320,0.9997,SPEAKER_00
17.971,18.214,mismos,0.8390,0.9993,SPEAKER_00
18.355,18.436,que,0.7270,0.9999,SPEAKER_00
18.476,18.82,desatan,0.6110,0.9984,SPEAKER_00
18.84,18.88,el,0.5000,0.9998,SPEAKER_00
18.86,19.122,caos,0.3450,0.9739,SPEAKER_02
19.928,19.948,y,0.4150,0.9969,SPEAKER_02
19.969,20.049,que,0.7400,0.9975,SPEAKER_02
20.11,20.412,crean,0.6760,0.9997,SPEAKER_02
20.452,20.493,la,0.9800,0.9894,SPEAKER_02
20.553,21.057,"normalidad,",0.9460,0.9999,SPEAKER_02
21.843,21.924,que,0.5260,0.7741,SPEAKER_02
21.944,22.105,estos,0.5980,0.9461,SPEAKER_02
22.145,22.528,pretenden,0.7930,0.9955,SPEAKER_02
22.569,22.73,en,0.4940,0.9792,SPEAKER_02
22.75,22.951,base,0.8890,0.9999,SPEAKER_02
22.992,23.113,al,0.6520,1.0000,SPEAKER_02
23.213,23.435,caos,0.7150,1.0000,SPEAKER_02
23.455,23.476,y,0.9500,0.9999,SPEAKER_02
23.637,23.697,la,0.7470,0.9920,SPEAKER_02
23.738,24.08,normalidad,0.5360,0.9998,SPEAKER_02
24.06,24.12,que,0.2330,0.9998,SPEAKER_02
24.423,24.745,"desatan,",0.6100,0.9997,SPEAKER_02
25.411,25.733,sacarle,0.7380,0.6688,SPEAKER_02
25.794,26.318,ilegítimo,0.8430,0.8243,SPEAKER_02
26.842,26.902,al,0.7700,1.0000,SPEAKER_02
26.943,27.326,gobierno,0.7720,0.9999,SPEAKER_02
27.346,27.366,y,0.9870,0.9978,SPEAKER_02
27.87,28.132,pedirle,0.3150,0.9809,SPEAKER_02
28.152,28.192,al,0.5110,0.9994,SPEAKER_02
28.233,28.555,presidente,0.8060,0.9113,SPEAKER_02
28.575,28.616,de,0.6600,1.0000,SPEAKER_02
28.656,28.696,la,0.7420,1.0000,SPEAKER_02
28.737,29.12,república,0.2030,0.8958,SPEAKER_02
29.14,29.2,que,0.3330,0.9984,SPEAKER_02
29.18,29.705,se,0.4070,0.4015,SPEAKER_01
29.726,29.827,aleje,0.0090,0.9327,SPEAKER_01
29.847,29.887,de,0.0340,0.9965,SPEAKER_01
29.908,29.948,su,0.0100,0.6436,SPEAKER_01
29.968,30.11,función,0.1130,0.9867,SPEAKER_01
30.837,30.857,y,0.8130,0.1234,SPEAKER_01
31.039,31.201,sumir,0.5500,0.6977,SPEAKER_01
31.261,31.342,al,0.6260,0.9903,SPEAKER_01
31.403,31.645,país,0.5440,0.9961,SPEAKER_01
31.706,31.787,en,0.3450,0.9831,SPEAKER_01
31.827,32.191,situaciones,0.5290,0.9956,SPEAKER_01
32.211,32.292,que,0.7930,0.9874,SPEAKER_01
32.312,32.474,pueden,0.5850,0.8859,SPEAKER_01
32.555,32.676,ser,0.7220,0.9871,SPEAKER_01
32.696,32.818,muy,0.3870,0.9955,SPEAKER_01
32.838,33.04,duras,0.3650,0.9993,SPEAKER_01
33.06,33.08,y,0.9990,0.9937,SPEAKER_01
33.06,33.606,muy,0.1170,0.9932,SPEAKER_01
33.626,34.779,difíciles,0.2160,0.9960,SPEAKER_01
34.799,34.819,y,0.0390,0.8744,SPEAKER_01
34.839,35.021,cercenar,0.1140,0.8725,SPEAKER_01
35.042,35.082,su,0.0460,0.9915,SPEAKER_01
35.102,35.385,destino,0.3240,0.9290,SPEAKER_01
35.405,35.648,histórico,0.2690,0.9995,SPEAKER_01
35.81,35.992,con,0.6140,0.9544,SPEAKER_01
36.032,36.336,muchos,0.4020,0.1540,SPEAKER_01
36.356,36.76,años.,0.5710,0.9894,SPEAKER_01
