start,end,word,alignment_score,probability,speaker
91.178,91.281,Chile,0.1990,0.9498,SPEAKER_01
91.26,92.517,Ustedes,0.6320,0.8268,SPEAKER_01
92.538,92.74,saben,0.6440,0.9906,SPEAKER_01
92.761,92.822,que,0.3190,0.9474,SPEAKER_01
92.903,93.004,en,0.2160,0.9783,SPEAKER_01
93.024,93.511,relación,0.4780,0.9830,SPEAKER_01
93.572,93.673,con,0.9180,0.9831,SPEAKER_01
93.754,94.059,esta,0.6060,0.3227,SPEAKER_01
94.079,94.18,fecha,0.1990,0.7162,SPEAKER_01
94.16,94.935,Hubo,0.5110,0.5765,SPEAKER_01
94.956,95.017,una,0.5250,0.9968,SPEAKER_01
95.078,95.527,decisión,0.3620,0.9889,SPEAKER_01
95.547,95.629,de,0.8020,0.9816,SPEAKER_01
95.67,95.976,nuestro,0.4970,0.9905,SPEAKER_01
95.996,96.22,partido,0.3340,0.9803,SPEAKER_01
96.2,96.752,Y,0.8180,0.5814,SPEAKER_01
96.773,96.834,un,0.5600,0.9985,SPEAKER_01
96.855,97.305,decreto,0.8720,0.9994,SPEAKER_01
97.325,97.407,de,0.8340,0.9979,SPEAKER_01
97.55,97.795,nuestro,0.2810,0.9988,SPEAKER_01
97.816,98.02,gobierno,0.3050,0.9921,SPEAKER_01
98.0,98.788,En,0.4640,0.9030,SPEAKER_01
98.808,99.152,el,0.6140,0.3670,SPEAKER_01
99.394,99.455,que,0.2590,0.4991,SPEAKER_01
99.536,99.778,fueron,0.4800,0.9765,SPEAKER_01
99.839,100.424,distinguidos,0.5860,0.9875,SPEAKER_01
100.707,100.768,con,0.0010,0.2162,SPEAKER_01
100.788,101.435,condecoraciones,0.7260,0.9605,SPEAKER_01
101.475,101.98,estatales,0.1860,0.9587,SPEAKER_01
101.96,102.871,Varios,0.4840,0.9699,SPEAKER_01
102.912,103.459,integrantes,0.8820,0.9995,SPEAKER_01
103.742,103.884,del,0.8260,0.8546,SPEAKER_01
103.945,104.289,equipo,0.9120,0.9991,SPEAKER_01
104.35,104.471,de,0.8080,0.8855,SPEAKER_01
104.532,104.775,estos,0.7270,0.9861,SPEAKER_01
104.836,105.2,programas,0.7250,0.9977,SPEAKER_01
105.18,105.934,La,0.8820,0.9764,SPEAKER_01
106.036,106.239,orden,0.9690,0.9411,SPEAKER_01
106.301,106.362,de,0.8400,0.9950,SPEAKER_01
106.402,106.464,la,0.7280,0.9868,SPEAKER_01
106.525,106.83,amistad,0.6900,0.8977,SPEAKER_01
106.871,106.932,de,0.7520,0.9922,SPEAKER_01
106.973,107.217,los,0.8900,0.9978,SPEAKER_01
107.238,107.38,pueblos,0.1430,0.9981,SPEAKER_01
107.36,107.603,Fue,0.2970,0.8199,SPEAKER_01
107.766,108.131,otorgada,0.8520,0.9971,SPEAKER_01
108.151,108.272,al,0.5860,0.8968,SPEAKER_01
108.313,108.84,periodista,0.5280,0.9988,SPEAKER_01
108.861,109.327,soviético,0.6940,0.9964,SPEAKER_01
109.469,109.956,Senadis,0.6290,0.4879,SPEAKER_01
109.976,110.3,Piersi,0.7220,0.4296,SPEAKER_01
110.28,111.138,Responsable,0.3330,0.9704,SPEAKER_01
111.179,111.24,de,0.7120,0.9997,SPEAKER_01
111.281,111.404,las,0.3460,0.9903,SPEAKER_01
111.424,111.833,emisiones,0.3700,0.9469,SPEAKER_01
111.894,112.058,para,0.6490,0.9940,SPEAKER_01
112.078,112.18,Chile,0.1970,0.9536,SPEAKER_01
112.16,112.93,Y,0.6490,0.9951,SPEAKER_01
112.95,113.173,también,0.9800,0.9976,SPEAKER_01
113.193,113.213,a,0.9900,0.9958,SPEAKER_01
113.234,113.618,cinco,0.5940,0.1886,SPEAKER_01
113.639,113.679,de,0.6930,0.9973,SPEAKER_01
113.699,113.882,los,0.3090,0.9993,SPEAKER_01
113.902,114.388,periodistas,0.8040,0.9997,SPEAKER_01
114.469,114.51,y,0.4110,0.9467,SPEAKER_01
114.53,115.117,locutores,0.7410,0.8054,SPEAKER_01
115.138,115.34,chilenosos,0.1000,0.6633,SPEAKER_01
115.34,115.835,Que,0.6770,0.0181,SPEAKER_01
115.877,116.496,participan,0.7220,0.8639,SPEAKER_01
116.516,116.557,en,0.0040,0.9781,SPEAKER_01
116.578,116.661,ello,0.2500,0.8037,SPEAKER_01
116.64,117.105,En,0.6660,0.0731,SPEAKER_00
117.146,117.287,esta,0.8300,0.9593,SPEAKER_00
117.348,117.752,"ocasión,",0.8000,0.9952,SPEAKER_00
118.379,118.501,se,0.7880,0.5699,SPEAKER_00
118.521,118.662,hizo,0.3540,0.9184,SPEAKER_00
118.723,119.087,entrega,0.8160,0.9521,SPEAKER_00
119.128,119.209,de,0.7500,0.9252,SPEAKER_00
119.289,119.431,esta,0.4900,0.5181,SPEAKER_00
119.451,119.613,alta,0.5720,0.9789,SPEAKER_00
119.734,120.26,condecoración,0.4790,0.7005,SPEAKER_00
120.24,121.072,Al,0.9160,0.5493,SPEAKER_00
121.153,121.579,periodista,0.9080,0.9960,SPEAKER_00
121.742,122.168,chileno,0.7330,0.9932,SPEAKER_00
122.289,122.594,Rolando,0.4420,0.9413,SPEAKER_00
122.614,123.04,Cabrasco,0.6130,0.7223,SPEAKER_00
123.02,123.667,Y,0.9050,0.4820,SPEAKER_00
123.688,123.748,en,0.5140,0.7760,SPEAKER_00
123.769,123.829,la,0.6400,0.9702,SPEAKER_00
123.849,124.375,traducción,0.6040,0.9905,SPEAKER_00
124.396,124.477,de,0.7260,0.2870,SPEAKER_00
124.74,124.821,las,0.5290,0.1378,SPEAKER_00
124.922,125.266,últimas,0.3620,0.7091,SPEAKER_00
125.286,125.691,palabras,0.3280,0.9829,SPEAKER_00
125.711,125.771,de,0.3330,0.8677,SPEAKER_00
125.792,126.237,este,0.2620,0.7085,SPEAKER_00
126.257,126.54,edificio,0.2660,0.7841,SPEAKER_00
126.52,127.955,Recordando,0.6990,0.8300,SPEAKER_00
128.136,128.318,cómo,0.9640,0.5240,SPEAKER_00
128.359,128.925,escuchaba,0.7240,0.7209,SPEAKER_00
129.046,129.147,los,0.9560,0.9910,SPEAKER_00
129.228,129.612,programas,0.8450,0.9732,SPEAKER_00
129.652,129.773,de,0.4950,0.9799,SPEAKER_00
129.935,130.218,Radio,0.1650,0.8789,SPEAKER_00
130.238,130.46,Moscú,0.4720,0.9547,SPEAKER_00
130.44,130.827,Al,0.6470,0.9711,SPEAKER_00
131.398,131.622,igual,0.5380,0.9986,SPEAKER_00
131.704,131.867,que,0.3260,0.9782,SPEAKER_00
131.887,132.193,otros,0.4270,0.9954,SPEAKER_00
132.213,132.397,tres,0.1620,0.0758,SPEAKER_00
132.417,132.58,pobres,0.4110,0.5863,SPEAKER_00
132.56,133.487,En,0.7580,0.8736,SPEAKER_00
133.528,133.588,los,0.2940,0.9898,SPEAKER_00
133.709,133.971,campos,0.8520,0.8118,SPEAKER_00
134.031,134.072,de,0.8790,0.9980,SPEAKER_00
134.193,134.898,concentración,0.8630,0.9978,SPEAKER_00
134.918,135.019,de,0.8490,0.9779,SPEAKER_00
135.18,136.269,"Chacabuco,",0.7340,0.8445,SPEAKER_00
136.289,137.317,"Rizocco,",0.6690,0.7391,SPEAKER_00
137.337,137.599,Tres,0.4570,0.6004,SPEAKER_00
137.619,137.74,Álamos,0.1670,0.7357,SPEAKER_00
138.48,139.228,Y,0.9110,0.9248,SPEAKER_00
139.269,139.977,"luego,",0.6910,0.5743,SPEAKER_00
139.997,140.26,que,0.6690,0.4653,SPEAKER_00
140.28,140.523,"él,",0.8580,0.8073,SPEAKER_00
141.191,141.332,"Ángel,",0.1630,0.8055,SPEAKER_00
141.352,141.757,entregó,0.6690,0.9766,SPEAKER_00
141.777,141.797,a,0.0030,0.9969,SPEAKER_00
141.818,142.04,Colombia,0.2820,0.9179,SPEAKER_00
142.02,142.265,El,0.1450,0.0698,SPEAKER_00
142.285,142.489,tema,0.3340,0.0514,SPEAKER_00
142.51,142.653,de,0.3720,0.7899,SPEAKER_00
142.673,142.714,un,0.0110,0.6157,SPEAKER_00
142.734,143.367,programa,0.2760,0.0966,SPEAKER_00
143.407,143.591,de,0.5460,0.9782,SPEAKER_00
143.612,144.06,honor,0.7850,0.9366,SPEAKER_00
144.04,144.391,Por,0.2530,0.3160,SPEAKER_00
144.412,144.535,"favor,",0.0070,0.3915,SPEAKER_00
144.556,144.597,no,0.0080,0.2544,SPEAKER_00
144.618,144.659,se,0.0200,0.6469,SPEAKER_00
144.68,144.825,olviden,0.0070,0.7712,SPEAKER_00
144.845,144.886,de,0.0000,0.9435,SPEAKER_00
144.907,144.99,la,0.7320,0.1248,SPEAKER_00
145.01,145.155,amistad,0.0000,0.6262,SPEAKER_00
145.175,145.217,de,0.0000,0.4759,SPEAKER_00
145.237,145.341,Chile,0.1990,0.0003,SPEAKER_00
145.34,145.442,Por,0.1740,0.0040,SPEAKER_00
145.463,145.586,"favor,",0.2470,0.7279,SPEAKER_00
145.606,145.791,como,0.7610,0.6291,SPEAKER_00
145.832,146.55,comentarista,0.5850,0.9342,SPEAKER_00
146.59,146.796,del,0.4240,0.9782,SPEAKER_00
146.816,147.0,programa,0.3030,0.9533,SPEAKER_00
146.98,147.187,Escocesa,0.1800,0.3498,SPEAKER_00
147.29,147.58,de,0.3400,0.0285,SPEAKER_00
147.621,148.221,Chile,0.3130,0.0217,SPEAKER_00
148.2,149.48,Agradezco,0.3920,0.4570,SPEAKER_00
149.52,149.541,a,0.0080,0.3766,SPEAKER_00
149.561,149.683,mi,0.4740,0.2416,SPEAKER_00
150.049,150.272,hijo,0.2260,0.8247,SPEAKER_00
150.292,150.455,de,0.4420,0.4595,SPEAKER_00
150.475,150.516,su,0.0050,0.6212,SPEAKER_00
150.536,150.8,iniciación,0.2030,0.7674,SPEAKER_00
150.78,151.863,Echado,0.5680,0.3951,SPEAKER_00
151.883,152.026,de,0.4750,0.4592,SPEAKER_00
152.067,152.72,183,0.6970,0.7325,SPEAKER_00
152.7,154.215,Compañero,0.5240,0.9615,SPEAKER_01
154.235,154.46,Dapin,0.5580,0.4421,SPEAKER_01
154.44,155.747,Camarada,0.6360,0.6360,SPEAKER_01
155.931,156.38,Sobietico,0.4400,0.2020,SPEAKER_01
156.36,156.948,De,0.7540,0.0093,SPEAKER_01
157.314,158.328,Latinoamericano,0.5910,0.6767,SPEAKER_01
158.836,159.16,Chileno,0.4650,0.6296,SPEAKER_01
160.04,161.014,Si,0.7510,0.5144,SPEAKER_01
161.136,161.359,está,0.1810,0.3387,SPEAKER_01
161.379,161.846,frito,0.5660,0.3691,SPEAKER_01
161.927,161.988,en,0.8000,0.9241,SPEAKER_01
162.048,162.373,nuestras,0.8820,0.5658,SPEAKER_01
162.475,162.88,memorias,0.5410,0.8773,SPEAKER_01
163.82,164.576,El,0.3850,0.5246,SPEAKER_01
164.597,165.374,nacimiento,0.1800,0.9835,SPEAKER_01
165.394,165.435,en,0.0020,0.9310,SPEAKER_01
165.456,165.558,Radio,0.0000,0.4338,SPEAKER_01
165.578,165.68,Moscú,0.1990,0.9731,SPEAKER_01
165.66,167.102,Del,0.7500,0.7174,SPEAKER_01
167.284,167.447,programa,0.1820,0.9726,SPEAKER_01
167.508,168.056,Escocesa,0.0900,0.8574,SPEAKER_01
168.076,168.158,de,0.3530,0.6322,SPEAKER_01
168.178,168.34,Chile,0.2990,0.9957,SPEAKER_01
168.32,169.862,Parece,0.3320,0.9267,SPEAKER_01
169.882,169.943,que,0.0010,0.9662,SPEAKER_01
169.963,170.166,usted,0.7320,0.7620,SPEAKER_01
170.186,170.227,ha,0.4960,0.2947,SPEAKER_01
170.349,171.16,llegado,0.5900,0.8499,SPEAKER_01
171.14,172.548,Aunque,0.3920,0.1000,SPEAKER_01
172.568,172.691,han,0.3520,0.7171,SPEAKER_01
172.711,173.119,pasado,0.8290,0.9977,SPEAKER_01
173.14,173.18,ya,0.5000,0.9926,SPEAKER_01
173.16,174.322,Diez,0.5590,0.5756,SPEAKER_01
174.342,174.464,años,0.6610,0.9947,SPEAKER_01
174.566,175.035,cargados,0.5420,0.9716,SPEAKER_01
175.055,175.096,de,0.0000,0.9758,SPEAKER_01
175.116,175.34,acusaciones,0.0920,0.3383,SPEAKER_01
175.34,175.447,Y,0.6010,0.0142,SPEAKER_01
175.469,175.941,acontecimientos,0.2460,0.4683,SPEAKER_01
177.16,177.364,Hay,0.2030,0.0028,SPEAKER_01
177.387,177.523,hablar,0.1890,0.6983,SPEAKER_01
177.5,179.121,Y,0.8710,0.2792,SPEAKER_01
179.161,179.202,a,0.4840,0.6502,SPEAKER_01
179.263,179.404,la,0.8260,0.6967,SPEAKER_01
179.425,179.506,"vez,",0.7360,0.9979,SPEAKER_01
180.134,180.336,los,0.1770,0.7326,SPEAKER_01
180.357,180.64,dijimos,0.5160,0.6414,SPEAKER_01
182.48,182.848,Hoy,0.5730,0.6639,SPEAKER_01
182.95,183.502,celebramos,0.9690,0.9493,SPEAKER_01
184.156,184.217,con,0.0020,0.7469,SPEAKER_01
184.237,184.38,alegría,0.1360,0.9976,SPEAKER_01
185.4,185.646,El,0.3980,0.5665,SPEAKER_01
185.667,186.302,cumplimiento,0.4780,0.7052,SPEAKER_01
186.323,186.405,de,0.6130,0.9473,SPEAKER_01
186.466,186.63,una,0.4260,0.9850,SPEAKER_01
186.651,187.041,década,0.6090,0.9985,SPEAKER_01
188.04,188.426,De,0.4840,0.9214,SPEAKER_01
188.446,188.548,este,0.2900,0.9471,SPEAKER_01
188.568,188.914,día,0.7300,0.9598,SPEAKER_01
188.934,189.381,memorable,0.4470,0.9899,SPEAKER_01
189.462,189.645,para,0.7100,0.9434,SPEAKER_01
189.686,189.787,los,0.3910,0.7222,SPEAKER_01
189.808,190.62,chilenos,0.3440,0.5086,SPEAKER_01
192.3,192.627,Con,0.2340,0.6161,SPEAKER_01
192.647,192.688,el,0.0020,0.9591,SPEAKER_01
192.709,192.933,corte,0.6120,0.7931,SPEAKER_01
193.056,193.526,fascista,0.4930,0.9800,SPEAKER_01
193.587,193.893,habíamos,0.3170,0.9242,SPEAKER_01
193.995,194.24,perdido,0.4710,0.9437,SPEAKER_01
194.22,194.954,"Carta,",0.5400,0.1128,SPEAKER_01
194.975,196.32,salvación,0.4070,0.4523,SPEAKER_01
196.3,197.191,El,0.6730,0.4032,SPEAKER_01
198.102,198.648,espíritu,0.5360,0.9918,SPEAKER_01
198.77,199.317,indomable,0.9190,0.9945,SPEAKER_01
199.377,199.519,de,0.8100,0.6867,SPEAKER_01
199.539,199.62,Dios,0.2490,0.7532,SPEAKER_01
201.3,201.606,Y,0.7160,0.5346,SPEAKER_01
201.627,201.667,no,0.0020,0.9347,SPEAKER_01
201.688,201.872,habíamos,0.4720,0.9869,SPEAKER_01
201.974,202.361,perdido,0.9840,0.9827,SPEAKER_01
202.668,202.749,la,0.6650,0.9039,SPEAKER_01
202.851,203.137,voz,0.7490,0.6246,SPEAKER_01
203.158,203.198,de,0.0020,0.3543,SPEAKER_01
203.219,203.3,Dios,0.2440,0.9713,SPEAKER_01
204.2,205.133,"Entonces,",0.2850,0.7652,SPEAKER_01
205.153,205.361,bueno,0.5230,0.0889,SPEAKER_01
205.34,206.678,O,0.6720,0.0003,SPEAKER_01
206.719,206.962,"sea,",0.5720,0.5878,SPEAKER_01
207.449,207.51,la,0.9180,0.9091,SPEAKER_01
207.571,207.733,unión,0.7750,0.6719,SPEAKER_01
207.895,208.26,soviética,0.2560,0.6674,SPEAKER_01
208.96,209.918,En,0.4090,0.0146,SPEAKER_01
209.939,210.122,el,0.3060,0.9913,SPEAKER_01
210.143,210.245,mismo,0.1250,0.9915,SPEAKER_01
210.285,210.428,día,0.8920,0.9550,SPEAKER_01
210.469,210.551,de,0.5290,0.6205,SPEAKER_01
210.571,211.06,invasión,0.4880,0.5839,SPEAKER_01
211.04,212.246,No,0.3570,0.2392,SPEAKER_01
212.266,212.532,devolvió,0.2650,0.9968,SPEAKER_01
212.553,212.593,la,0.0130,0.9221,SPEAKER_01
212.614,212.92,voz,0.7930,0.9364,SPEAKER_01
213.66,214.341,Dijimos,0.2720,0.5651,SPEAKER_01
215.52,216.339,Y,0.9270,0.2805,SPEAKER_01
216.359,216.441,la,0.8650,0.9171,SPEAKER_01
216.482,216.666,voz,0.4920,0.9804,SPEAKER_01
216.687,216.85,que,0.5280,0.8066,SPEAKER_01
216.871,217.3,entraba,0.7830,0.9914,SPEAKER_01
217.28,218.249,Por,0.2520,0.1910,SPEAKER_01
218.27,218.434,los,0.7920,0.7221,SPEAKER_01
218.455,218.641,caídos,0.3160,0.5675,SPEAKER_01
218.62,220.245,Con,0.7170,0.9732,SPEAKER_01
220.286,220.347,la,0.9060,0.9782,SPEAKER_01
220.408,220.529,luz,0.4960,0.9798,SPEAKER_01
220.55,220.631,de,0.6490,0.9733,SPEAKER_01
220.651,220.834,las,0.4750,0.9142,SPEAKER_01
220.854,221.24,conciencias,0.2790,0.5944,SPEAKER_01
221.22,221.515,Y,0.5380,0.2513,SPEAKER_01
221.557,221.621,las,0.1180,0.4515,SPEAKER_01
221.642,222.021,comunidades,0.1790,0.8314,SPEAKER_01
223.42,224.532,Comunicando,0.4710,0.9857,SPEAKER_01
224.553,224.738,cada,0.7210,0.7266,SPEAKER_01
224.759,224.821,día,0.3200,0.6668,SPEAKER_01
224.8,225.19,La,0.2360,0.3936,SPEAKER_01
225.212,225.342,verdad,0.1550,0.9552,SPEAKER_01
226.44,227.295,Sobre,0.4550,0.9525,SPEAKER_01
227.315,227.397,lo,0.6960,0.9754,SPEAKER_01
227.438,227.519,que,0.8280,0.9971,SPEAKER_01
227.804,228.15,sucedía,0.4020,0.9007,SPEAKER_01
228.211,228.272,en,0.5290,0.6464,SPEAKER_01
228.313,228.639,nuestro,0.4650,0.9786,SPEAKER_01
228.659,228.74,país,0.2490,0.9956,SPEAKER_01
229.78,230.554,Esa,0.5330,0.6618,SPEAKER_01
230.575,230.658,que,0.3060,0.5458,SPEAKER_01
230.679,230.721,no,0.4980,0.3151,SPEAKER_01
230.7,231.374,No,0.7790,0.0424,SPEAKER_01
232.273,232.62,conocía,0.5660,0.7628,SPEAKER_01
233.28,234.279,Auxiliado,0.1950,0.7747,SPEAKER_01
