start,end,word,alignment_score,probability,speaker
61.51,61.852,introducir,0.8560,0.9999,SPEAKER_06
61.953,62.637,periodísticamente,0.8920,0.9997,SPEAKER_06
62.678,62.959,tal,0.3260,0.8252,SPEAKER_06
62.979,63.08,vez,0.6600,1.0000,SPEAKER_06
65.375,65.436,el,0.8090,0.9998,SPEAKER_06
65.496,65.778,trabajo,0.9100,0.9991,SPEAKER_06
65.858,65.899,de,0.0000,0.9752,SPEAKER_06
65.919,65.999,esta,0.0000,0.9999,SPEAKER_06
66.019,66.14,tarde.,0.1660,1.0000,SPEAKER_06
66.58,67.267,De,0.6260,0.9997,SPEAKER_06
67.308,67.51,acuerdo,0.7760,1.0000,SPEAKER_06
67.571,67.591,a,0.2360,0.9998,SPEAKER_06
67.651,67.914,nuestro,0.5540,1.0000,SPEAKER_06
67.975,68.319,sistema,0.8150,1.0000,SPEAKER_06
68.359,69.067,"habitual,",0.7540,1.0000,SPEAKER_06
69.188,69.228,va,0.8440,0.9820,SPEAKER_06
69.269,69.289,a,0.0090,1.0000,SPEAKER_06
69.309,69.451,hacer,0.5590,0.5862,SPEAKER_06
69.511,69.633,uso,0.8300,1.0000,SPEAKER_06
69.693,69.895,primero,0.8960,1.0000,SPEAKER_06
69.956,70.017,de,0.7680,0.9958,SPEAKER_06
70.037,70.178,la,0.8030,1.0000,SPEAKER_06
70.199,70.34,palabra,0.1430,1.0000,SPEAKER_06
70.32,70.38,la,0.2480,0.9712,SPEAKER_06
71.487,71.769,doctora,0.7170,0.9943,SPEAKER_06
71.869,72.091,Cohn,0.7860,0.5840,SPEAKER_06
72.111,72.131,y,0.9950,0.5973,SPEAKER_06
72.292,72.554,luego,0.6040,0.9998,SPEAKER_06
72.674,72.715,va,0.2240,0.9999,SPEAKER_06
72.735,72.755,a,0.4970,0.9999,SPEAKER_06
72.855,73.016,venir,0.7610,0.9983,SPEAKER_06
73.177,73.238,el,0.9170,1.0000,SPEAKER_06
73.942,74.405,comentario,0.8880,0.9999,SPEAKER_06
74.425,74.485,del,0.3320,0.9998,SPEAKER_06
75.451,75.833,profesor,0.7320,0.9988,SPEAKER_06
75.874,76.538,Raúl,0.2300,0.9360,SPEAKER_06
76.558,76.94,Urzúa.,0.4120,0.9597,SPEAKER_06
79.46,80.245,La,0.9750,0.9942,SPEAKER_06
80.306,80.628,doctora,0.9170,0.9999,SPEAKER_06
81.675,81.977,Francis,0.7850,0.6806,SPEAKER_06
82.118,82.36,Cohn,0.9470,0.9984,SPEAKER_06
82.38,82.904,se,0.8030,0.9995,SPEAKER_06
82.944,83.286,doctoró,0.8510,0.9994,SPEAKER_06
83.327,83.367,en,0.8790,1.0000,SPEAKER_06
83.407,83.468,la,0.2590,1.0000,SPEAKER_06
83.508,83.85,Universidad,0.7380,0.9986,SPEAKER_06
83.891,83.931,de,0.9510,1.0000,SPEAKER_06
83.971,84.434,"Oxford,",0.7520,0.9998,SPEAKER_06
84.777,84.817,en,0.6590,0.9996,SPEAKER_06
84.898,85.28,"Antropología,",0.2890,0.9820,SPEAKER_06
85.5,86.328,y,0.6650,0.9995,SPEAKER_06
86.388,86.449,es,0.8360,0.9998,SPEAKER_06
86.489,86.529,en,0.8510,0.9968,SPEAKER_06
86.55,86.61,la,0.3480,0.9998,SPEAKER_06
86.63,86.974,actualidad,0.9800,0.9995,SPEAKER_06
87.599,88.225,investigadora,0.9420,0.9995,SPEAKER_06
88.366,88.487,del,0.6700,0.9998,SPEAKER_06
88.568,88.81,Centro,0.6210,0.9973,SPEAKER_06
88.911,88.952,de,0.5380,1.0000,SPEAKER_06
88.992,89.537,Investigaciones,0.6390,0.9992,SPEAKER_06
89.598,89.88,Sociales,0.4920,0.9992,SPEAKER_06
91.06,92.4,y,0.7860,0.0039,SPEAKER_06
92.461,92.867,profesora,0.8300,0.2871,SPEAKER_06
92.887,92.928,de,0.0570,0.8415,SPEAKER_06
92.948,92.989,la,0.0840,0.9459,SPEAKER_06
93.009,93.294,Universidad,0.3550,0.4142,SPEAKER_06
93.314,93.517,Católica,0.1670,0.0008,SPEAKER_06
93.537,93.74,Argentina.,0.1010,0.0070,SPEAKER_06
95.12,95.583,Entre,0.4880,0.5357,SPEAKER_06
95.745,95.866,sus,0.9920,0.0023,SPEAKER_06
95.946,96.289,libros,0.9180,0.7474,SPEAKER_06
96.329,97.901,pudo,0.7660,0.4938,SPEAKER_06
97.961,98.384,mencionar,0.7440,0.9825,SPEAKER_06
98.424,99.19,Conceptos,0.6430,0.6284,SPEAKER_06
99.21,99.23,y,1.0000,0.8845,SPEAKER_06
99.351,99.694,Variables,0.9360,0.9642,SPEAKER_06
99.734,99.815,en,0.6500,0.9289,SPEAKER_06
99.855,99.895,la,0.9620,0.9996,SPEAKER_06
99.936,100.379,Investigación,0.8040,0.9979,SPEAKER_06
100.399,100.54,"Social,",0.1430,0.9982,SPEAKER_06
101.76,102.628,Elementary,0.7200,0.9982,SPEAKER_06
102.729,103.194,Structures,0.4030,0.9997,SPEAKER_06
103.315,104.042,"Reconsidered,",0.6640,0.8029,SPEAKER_06
104.486,105.051,Levy's,0.4880,0.9800,SPEAKER_06
105.072,105.193,Childs,0.1140,0.9999,SPEAKER_06
105.334,105.778,on,0.3110,0.9998,SPEAKER_06
105.799,105.96,"Kinship,",0.1230,0.7502,SPEAKER_06
107.52,108.425,Ciencias,0.8540,0.9999,SPEAKER_06
108.485,108.928,"Sociales,",0.9360,0.9483,SPEAKER_06
109.028,109.31,Palabras,0.8170,0.9999,SPEAKER_06
109.33,109.35,y,0.9990,0.8064,SPEAKER_06
109.491,110.094,"Conjeturas,",0.9070,0.9954,SPEAKER_06
110.677,110.899,Buenos,0.9240,0.9567,SPEAKER_06
110.979,111.2,"Aires,",0.7670,0.9949,SPEAKER_06
111.22,112.286,"1895,",0.7030,0.9999,SPEAKER_06
113.071,113.171,Una,0.9080,0.7141,SPEAKER_06
113.292,113.614,Ciudad,0.8300,0.9981,SPEAKER_06
114.639,114.8,Moderna.,0.1370,0.8748,SPEAKER_06
115.1,116.108,Es,0.8810,0.4989,SPEAKER_06
117.883,117.963,un,0.8270,0.5485,SPEAKER_06
117.984,118.205,honor,0.7940,0.9983,SPEAKER_06
118.266,118.79,tenerla,0.5770,0.9851,SPEAKER_06
118.81,118.891,con,0.8260,0.9998,SPEAKER_06
118.911,119.194,nosotros,0.7140,0.9991,SPEAKER_06
119.214,119.395,esta,0.6200,0.9994,SPEAKER_06
119.456,119.778,tarde,0.9430,0.9999,SPEAKER_06
119.799,119.819,y,0.0000,0.9703,SPEAKER_06
119.839,119.879,la,0.0000,0.9994,SPEAKER_06
119.899,120.0,dejo.,0.2000,1.0000,SPEAKER_06
120.0,120.142,La,0.1400,0.9974,SPEAKER_06
120.162,120.264,dejo,0.1580,0.8933,SPEAKER_06
120.304,120.589,entonces,0.5990,0.8803,SPEAKER_06
121.624,121.685,con,0.5010,0.9933,SPEAKER_06
121.766,121.908,la,0.6980,0.9956,SPEAKER_06
121.969,122.253,palabra.,0.6560,0.9999,SPEAKER_06
122.334,122.456,Muchas,0.0000,0.9992,SPEAKER_06
122.476,122.74,gracias.,0.4520,0.9994,SPEAKER_06
127.8,128.441,"Bueno,",0.7930,0.9996,SPEAKER_02
128.483,128.834,muchísimas,0.5390,0.9993,SPEAKER_02
128.855,129.021,gracias.,0.1250,0.9993,SPEAKER_02
132.0,132.605,Tengo,0.6190,0.9999,SPEAKER_02
132.625,132.706,que,0.8270,0.7181,SPEAKER_02
132.746,132.988,agregar,0.7780,0.9808,SPEAKER_02
133.008,133.189,algo,0.5830,0.6781,SPEAKER_02
133.21,133.23,a,0.4550,0.0078,SPEAKER_02
133.29,133.33,la,0.9780,0.5408,SPEAKER_02
133.391,133.996,presentación,0.8980,0.9728,SPEAKER_02
134.016,134.036,y,0.9780,0.9965,SPEAKER_02
134.076,135.467,decir,0.9450,0.9971,SPEAKER_02
135.528,135.608,que,0.9560,0.9999,SPEAKER_02
135.669,135.83,antes,0.8580,0.9994,SPEAKER_02
135.891,135.951,de,0.7180,1.0000,SPEAKER_02
136.032,136.173,ser,0.9310,0.9585,SPEAKER_02
136.233,136.596,doctorada,0.7680,1.0000,SPEAKER_02
136.616,136.657,en,0.2770,1.0000,SPEAKER_02
136.697,137.1,Antropología,0.2210,0.9946,SPEAKER_02
137.08,137.758,soy,0.3620,1.0000,SPEAKER_02
137.778,138.25,licenciada,0.8340,0.9998,SPEAKER_02
138.312,138.353,en,0.5580,1.0000,SPEAKER_02
138.374,138.641,Sociología.,0.2100,1.0000,SPEAKER_02
139.16,139.764,No,0.8410,1.0000,SPEAKER_02
139.825,139.885,lo,0.9130,1.0000,SPEAKER_02
139.966,141.195,hago,0.8140,0.8137,SPEAKER_02
141.739,142.222,para,0.9960,1.0000,SPEAKER_02
142.625,142.847,darme,0.7640,1.0000,SPEAKER_02
142.927,143.33,"corte,",0.9230,0.9993,SPEAKER_02
143.451,143.633,porque,0.8330,1.0000,SPEAKER_02
143.673,143.794,no,0.5450,0.9993,SPEAKER_02
143.854,143.915,me,0.7340,0.9575,SPEAKER_02
144.015,144.076,doy,0.0530,0.8842,SPEAKER_02
144.096,144.418,corte,0.7180,0.8212,SPEAKER_02
144.438,144.579,con,0.5040,0.4530,SPEAKER_02
144.6,144.68,"eso,",0.2500,0.9999,SPEAKER_02
145.34,145.643,sino,0.6020,1.0000,SPEAKER_02
145.724,145.805,que,0.6440,0.9997,SPEAKER_02
145.846,145.906,lo,0.9460,0.9984,SPEAKER_02
145.987,146.189,hago,0.8010,1.0000,SPEAKER_02
146.311,146.473,para,0.9930,1.0000,SPEAKER_02
146.553,146.655,que,0.8020,1.0000,SPEAKER_02
146.715,146.816,si,0.7760,0.9963,SPEAKER_02
146.837,146.978,hay,0.6060,0.9903,SPEAKER_02
146.998,147.443,sociólogos,0.7580,0.9991,SPEAKER_02
147.524,147.605,en,0.3900,0.9999,SPEAKER_02
147.646,147.706,la,0.9430,0.9997,SPEAKER_02
147.767,147.969,sala,0.7300,0.9501,SPEAKER_02
148.01,148.03,y,0.9400,0.9994,SPEAKER_02
148.05,148.171,se,0.6570,0.9997,SPEAKER_02
148.212,148.475,sienten,0.7470,0.9995,SPEAKER_02
148.536,148.96,"agredidos,",0.6200,0.9975,SPEAKER_02
150.0,150.343,Piden,0.4560,1.0000,SPEAKER_02
150.384,150.444,que,0.8760,0.9999,SPEAKER_02
150.465,150.606,este,0.8230,1.0000,SPEAKER_02
150.626,150.707,es,0.6860,0.9999,SPEAKER_02
150.768,150.848,más,0.3730,0.9998,SPEAKER_02
150.869,150.99,bien,0.6380,0.9990,SPEAKER_02
151.05,151.091,un,0.8890,0.9999,SPEAKER_02
151.131,151.313,trabajo,0.8370,0.9995,SPEAKER_02
151.353,151.394,de,0.8660,0.9985,SPEAKER_02
151.434,152.04,introspección,0.9010,0.9998,SPEAKER_02
152.06,152.08,o,0.9890,0.9994,SPEAKER_02
152.121,153.232,de,0.9140,0.9982,SPEAKER_02
153.494,154.08,autoanálisis.,0.4410,0.9998,SPEAKER_02
156.6,157.306,Por,0.8190,1.0000,SPEAKER_02
157.367,157.508,otro,0.9280,0.9998,SPEAKER_02
157.568,157.71,"lado,",0.9730,0.0001,SPEAKER_02
157.73,157.77,en,0.8980,0.6508,SPEAKER_02
157.81,157.851,la,0.9880,0.8046,SPEAKER_02
157.891,158.375,presentación,0.9470,0.9703,SPEAKER_02
158.395,158.436,lo,0.4900,0.4219,SPEAKER_02
158.476,158.799,único,0.8280,0.9510,SPEAKER_02
158.839,158.9,que,0.5180,0.9897,SPEAKER_02
158.96,159.283,lamento,0.7990,0.9752,SPEAKER_02
159.364,159.424,es,0.7790,0.9904,SPEAKER_02
159.485,160.635,que,0.7900,0.9993,SPEAKER_02
160.715,161.119,Arturo,0.7540,0.9987,SPEAKER_02
161.139,161.28,Fontena,0.1430,0.9999,SPEAKER_02
161.26,161.489,ha,0.2090,0.9996,SPEAKER_02
161.509,161.8,develado,0.8170,0.9997,SPEAKER_02
161.863,161.904,el,0.9260,0.9548,SPEAKER_02
161.946,162.341,misterio.,0.6080,1.0000,SPEAKER_02
163.78,164.485,Yo,0.8700,0.9991,SPEAKER_02
164.545,164.887,pensaba,0.8560,0.9985,SPEAKER_02
164.948,165.25,llegar,0.9050,0.9999,SPEAKER_02
165.652,165.733,al,0.5760,1.0000,SPEAKER_02
165.793,166.075,final,0.9740,0.9953,SPEAKER_02
167.001,167.122,del,0.9900,1.0000,SPEAKER_02
167.182,167.505,trabajo,0.9070,0.9999,SPEAKER_02
167.525,167.545,a,0.9920,0.8480,SPEAKER_02
167.565,168.833,poner,0.7100,0.9999,SPEAKER_02
168.894,168.954,la,0.9200,0.9674,SPEAKER_02
169.015,169.196,duda,0.7500,0.8124,SPEAKER_02
169.216,169.256,de,0.2990,0.9997,SPEAKER_02
169.276,169.317,si,0.4820,1.0000,SPEAKER_02
169.357,169.739,existen,0.8780,0.9993,SPEAKER_02
169.759,169.78,o,0.0000,0.8702,SPEAKER_02
169.8,169.86,"no,",0.3330,0.8994,SPEAKER_02
169.98,172.501,pero,0.2460,0.9306,SPEAKER_01
172.521,172.581,le,0.6530,0.9996,SPEAKER_01
172.622,172.682,ha,0.8590,0.9997,SPEAKER_01
172.743,173.045,quitado,0.8420,0.9981,SPEAKER_01
173.186,173.227,un,0.8320,0.9999,SPEAKER_01
173.287,173.549,poco,0.8400,0.9997,SPEAKER_01
174.174,174.295,de,0.9280,0.9997,SPEAKER_01
174.376,174.88,suspenso.,0.7070,1.0000,SPEAKER_01
174.98,175.635,En,0.4140,0.9999,SPEAKER_01
175.657,175.741,fin.,0.2490,0.9999,SPEAKER_01
178.22,178.834,Me,0.7290,0.9993,SPEAKER_02
178.875,179.243,disculpo,0.9100,0.9675,SPEAKER_02
179.325,179.55,porque,0.7900,0.7745,SPEAKER_02
179.591,179.673,lo,0.7580,0.9999,SPEAKER_02
179.714,179.837,voy,0.7340,0.9469,SPEAKER_02
179.857,179.878,a,0.0000,0.9999,SPEAKER_02
179.898,180.0,leer.,0.1940,0.7949,SPEAKER_02
180.0,180.081,Lo,0.1540,0.9998,SPEAKER_02
180.101,180.161,voy,0.1430,1.0000,SPEAKER_02
180.201,180.221,a,0.0940,0.9975,SPEAKER_02
180.242,180.463,leer,0.7430,0.9618,SPEAKER_02
180.523,180.745,porque,0.9060,0.7494,SPEAKER_02
180.825,180.886,si,0.8910,0.9993,SPEAKER_02
180.926,180.987,no,0.7000,0.9999,SPEAKER_02
181.067,181.127,lo,0.8130,1.0000,SPEAKER_02
181.228,181.389,leo,0.8620,0.9999,SPEAKER_02
181.429,183.382,lo,0.8800,0.9985,SPEAKER_02
183.443,183.725,resumo,0.8030,0.8293,SPEAKER_02
183.765,184.248,demasiado,0.8350,0.9998,SPEAKER_02
184.268,184.288,y,0.9910,0.9822,SPEAKER_02
185.335,185.416,me,0.8660,0.9997,SPEAKER_02
185.476,185.637,olvido,0.7260,0.9992,SPEAKER_02
185.657,185.698,de,0.5100,0.9982,SPEAKER_02
185.738,185.939,decir,0.8540,0.9999,SPEAKER_02
185.959,186.08,cosas.,0.1660,0.9924,SPEAKER_02
187.98,188.607,El,0.7240,0.9882,SPEAKER_02
188.667,189.011,trabajo,0.8380,0.0028,SPEAKER_02
189.051,189.092,en,0.4980,0.9655,SPEAKER_02
189.294,189.597,realidad,0.9100,0.9997,SPEAKER_02
189.638,189.719,se,0.8490,0.7343,SPEAKER_02
189.779,189.961,llama,0.6820,0.6735,SPEAKER_02
190.062,190.305,Notas,0.9670,0.9987,SPEAKER_02
190.386,190.547,para,0.8340,1.0000,SPEAKER_02
190.608,190.689,una,0.7890,0.9999,SPEAKER_02
190.729,190.972,historia,0.9520,0.9989,SPEAKER_02
190.992,191.114,del,0.7190,0.8837,SPEAKER_02
191.174,191.477,concepto,0.9890,0.9995,SPEAKER_02
191.498,191.619,de,0.8620,1.0000,SPEAKER_02
191.639,191.74,clase,0.2000,0.9192,SPEAKER_02
191.72,192.084,y,0.8110,1.0000,SPEAKER_02
192.104,192.165,lo,0.7480,0.9996,SPEAKER_02
192.225,192.306,que,0.1740,0.6891,SPEAKER_02
192.326,192.407,es,0.7350,0.9999,SPEAKER_02
192.427,192.508,es,0.5260,0.9988,SPEAKER_02
192.569,192.67,una,0.8330,0.9985,SPEAKER_02
192.71,192.872,serie,0.7610,0.9999,SPEAKER_02
192.892,192.953,de,0.2490,0.9969,SPEAKER_02
192.993,193.559,reflexiones,0.8190,1.0000,SPEAKER_02
193.6,193.883,sobre,0.4840,1.0000,SPEAKER_02
194.044,194.186,qué,0.6030,1.0000,SPEAKER_02
194.408,194.63,cosas,0.8030,0.9929,SPEAKER_02
194.732,194.913,habría,0.9240,1.0000,SPEAKER_02
194.954,195.055,que,0.7950,0.9999,SPEAKER_02
195.116,195.56,considerar,0.7760,0.9063,SPEAKER_02
196.08,196.728,si,0.9380,0.9990,SPEAKER_02
196.789,196.891,uno,0.8060,1.0000,SPEAKER_02
196.972,197.235,tratara,0.8980,1.0000,SPEAKER_02
197.276,197.336,de,0.5120,0.9998,SPEAKER_02
197.377,197.62,hacer,0.9300,0.8999,SPEAKER_02
197.681,197.762,una,0.8790,0.9999,SPEAKER_02
197.802,198.127,historia,0.9300,1.0000,SPEAKER_02
198.147,198.572,del,0.7750,0.9927,SPEAKER_02
198.633,198.917,concepto,0.9870,0.9006,SPEAKER_02
198.937,199.038,de,0.7210,1.0000,SPEAKER_02
199.059,199.18,clase.,0.1670,1.0000,SPEAKER_02
199.5,200.167,Y,0.8800,1.0000,SPEAKER_02
200.187,200.429,forma,0.8110,1.0000,SPEAKER_02
200.51,200.692,parte,0.9950,0.9999,SPEAKER_02
200.732,200.773,de,0.9980,0.9988,SPEAKER_02
200.813,200.894,una,0.9790,1.0000,SPEAKER_02
200.934,201.096,serie,0.8370,1.0000,SPEAKER_02
201.116,201.157,de,0.0240,0.9999,SPEAKER_02
201.258,201.561,trabajos,0.8520,0.9999,SPEAKER_02
201.642,201.702,que,0.7000,0.9997,SPEAKER_02
201.743,201.783,en,0.2500,0.9999,SPEAKER_02
201.864,202.086,realidad,0.6770,0.9986,SPEAKER_02
202.147,202.248,estoy,0.4970,1.0000,SPEAKER_02
202.308,202.591,haciendo,0.8670,0.9999,SPEAKER_02
202.632,202.813,para,0.7140,0.9999,SPEAKER_02
202.874,203.238,reunir,0.8290,1.0000,SPEAKER_02
203.258,203.298,en,0.0030,0.9998,SPEAKER_02
203.319,203.359,un,0.0000,1.0000,SPEAKER_02
203.379,203.48,libro,0.1980,1.0000,SPEAKER_02
203.46,203.682,que,0.0630,1.0000,SPEAKER_02
203.863,203.924,se,0.6700,0.9982,SPEAKER_02
203.964,204.408,llamará,0.7930,0.9995,SPEAKER_02
205.658,205.678,o,0.0000,1.0000,SPEAKER_02
205.698,206.081,tratará,0.9450,1.0000,SPEAKER_02
206.243,206.545,sobre,0.8980,0.9998,SPEAKER_02
207.009,207.049,la,0.9980,1.0000,SPEAKER_02
207.11,207.714,clasificación,0.9470,1.0000,SPEAKER_02
207.815,208.077,social,0.9900,1.0000,SPEAKER_02
208.158,208.239,en,0.8250,0.9999,SPEAKER_02
208.259,208.42,general.,0.1250,0.9989,SPEAKER_02
210.02,210.8,Tiene,0.8730,0.9999,SPEAKER_02
210.882,210.984,dos,0.9550,0.9996,SPEAKER_02
211.046,211.621,epígrafes.,0.6150,0.9999,SPEAKER_02
211.6,212.212,Uno,0.5850,0.9995,SPEAKER_02
212.274,212.376,de,0.9060,0.9973,SPEAKER_02
212.519,212.886,T.S.,0.7210,0.8186,SPEAKER_02
212.906,213.172,Eliot,0.9090,1.0000,SPEAKER_02
213.355,213.498,que,0.7750,0.9999,SPEAKER_02
213.519,213.6,dice,0.2470,0.9994,SPEAKER_02
213.58,213.884,la,0.7200,0.9982,SPEAKER_02
214.956,215.361,humanidad,0.8270,0.9995,SPEAKER_02
215.664,215.745,no,0.9330,0.8978,SPEAKER_02
215.826,215.968,puede,0.8840,0.9984,SPEAKER_02
216.049,216.454,soportar,0.9180,0.9995,SPEAKER_02
216.535,216.818,demasiada,0.5310,0.9998,SPEAKER_02
216.838,217.02,realidad.,0.1110,0.9998,SPEAKER_02
217.82,218.555,Y,0.8250,0.9993,SPEAKER_02
218.637,218.78,otro,0.9570,0.9998,SPEAKER_02
218.821,218.862,de,0.7980,0.9999,SPEAKER_02
218.964,219.209,Walter,0.6890,0.9065,SPEAKER_02
219.271,219.618,Jackson,0.4130,0.9976,SPEAKER_02
219.638,219.74,Bates,0.1900,0.9996,SPEAKER_02
219.72,220.429,que,0.6100,0.9990,SPEAKER_02
220.51,220.814,dice,0.9210,0.9999,SPEAKER_02
220.997,221.139,si,0.8790,0.9096,SPEAKER_02
221.179,221.544,estamos,0.8030,0.9801,SPEAKER_02
221.646,222.091,trabajando,0.9310,0.9798,SPEAKER_02
222.172,222.355,sobre,0.7170,0.5493,SPEAKER_02
222.416,222.558,lo,0.6980,1.0000,SPEAKER_02
222.578,222.76,obvio,0.3420,0.3698,SPEAKER_02
222.74,223.57,es,0.8410,0.9998,SPEAKER_02
223.631,223.833,porque,0.9250,0.9999,SPEAKER_02
223.894,223.975,lo,0.9740,1.0000,SPEAKER_02
224.097,224.319,obvio,0.9860,1.0000,SPEAKER_02
224.36,224.603,es,0.8900,0.9996,SPEAKER_02
224.663,225.453,muchas,0.7180,0.9999,SPEAKER_02
225.494,225.635,veces,0.9980,0.9996,SPEAKER_02
