start,end,word,alignment_score,probability,speaker
89.935,90.359,asociado,0.7910,0.9999,SPEAKER_07
90.399,90.5,del,0.4410,0.9519,SPEAKER_07
90.521,90.985,Departamento,0.7900,0.9797,SPEAKER_07
91.005,91.066,de,0.6860,0.9999,SPEAKER_07
91.086,91.389,Economía,0.7940,0.9998,SPEAKER_07
91.45,91.733,Agraria,0.8600,0.9981,SPEAKER_07
91.753,91.794,de,0.4940,0.9985,SPEAKER_07
91.834,91.895,la,0.2480,0.9999,SPEAKER_07
91.935,92.218,Universidad,0.3260,0.9944,SPEAKER_07
92.238,92.44,Católica.,0.2150,0.9998,SPEAKER_07
93.16,93.83,Yo,0.9340,0.9987,SPEAKER_07
93.871,93.932,me,0.9080,1.0000,SPEAKER_07
93.993,94.379,"presento,",0.9510,0.9998,SPEAKER_07
94.44,94.5,mi,0.9900,0.9999,SPEAKER_07
94.561,94.825,nombre,0.9450,1.0000,SPEAKER_07
95.13,95.171,es,0.0010,1.0000,SPEAKER_07
95.191,95.597,Augusto,0.5580,0.9988,SPEAKER_07
95.618,95.8,Iglesias.,0.1110,0.9973,SPEAKER_07
96.8,96.965,La,0.5260,0.9996,SPEAKER_07
97.027,97.172,forma,0.8570,0.9997,SPEAKER_07
97.214,97.255,de,0.8050,1.0000,SPEAKER_07
97.296,97.544,proceder,0.5340,0.9999,SPEAKER_07
97.565,97.606,va,0.0040,0.9997,SPEAKER_07
97.627,97.668,a,0.5440,1.0000,SPEAKER_07
97.689,97.751,ser,0.0030,1.0000,SPEAKER_07
97.772,97.813,la,0.0280,1.0000,SPEAKER_07
97.834,98.041,siguiente.,0.1000,0.9999,SPEAKER_07
98.22,98.706,Pablo,0.6780,0.9965,SPEAKER_07
98.746,98.787,va,0.1000,1.0000,SPEAKER_07
98.807,98.828,a,0.9580,1.0000,SPEAKER_07
98.908,99.131,tener,0.9870,1.0000,SPEAKER_07
99.152,100.326,45,0.6300,0.9974,SPEAKER_07
100.407,100.65,minutos,0.8960,1.0000,SPEAKER_07
100.751,100.852,para,0.8770,0.9998,SPEAKER_07
100.893,101.217,exponer,0.9220,0.9998,SPEAKER_07
101.258,101.298,el,0.4560,0.9997,SPEAKER_07
101.318,101.48,"trabajo,",0.1250,1.0000,SPEAKER_07
103.1,103.687,luego,0.9140,0.9986,SPEAKER_07
104.173,104.598,Jorge,0.8940,0.9991,SPEAKER_07
104.922,105.063,hará,0.9900,0.9999,SPEAKER_07
105.084,105.61,comentarios,0.7100,0.9997,SPEAKER_07
105.63,105.913,durante,0.7610,0.9996,SPEAKER_07
105.934,105.974,15,0.9400,0.9999,SPEAKER_07
106.075,106.48,"minutos,",0.4460,1.0000,SPEAKER_07
107.48,108.188,le,0.6620,0.9984,SPEAKER_07
108.248,108.511,daremos,0.8460,0.9994,SPEAKER_07
108.592,109.218,inmediatamente,0.8770,1.0000,SPEAKER_07
109.259,109.845,oportunidad,0.6040,0.9966,SPEAKER_07
109.865,109.886,a,0.9650,0.9999,SPEAKER_07
109.906,110.371,Pablo,0.6040,0.9985,SPEAKER_07
110.452,110.573,para,0.9520,0.9997,SPEAKER_07
110.654,110.755,que,0.7600,1.0000,SPEAKER_07
110.836,111.26,"responda,",0.7110,0.9998,SPEAKER_07
111.24,111.301,si,0.1210,0.9943,SPEAKER_07
111.607,111.77,cree,0.7770,0.9875,SPEAKER_07
111.852,112.28,"necesario,",0.8090,0.9760,SPEAKER_07
112.321,112.443,los,0.7990,0.9012,SPEAKER_07
112.504,112.912,comentarios,0.8910,0.9998,SPEAKER_07
112.973,113.035,que,0.9220,0.9999,SPEAKER_07
113.055,113.218,haga,0.1830,0.9995,SPEAKER_07
113.238,113.34,Jorge,0.2000,0.9988,SPEAKER_07
114.02,114.711,y,0.8780,0.3775,SPEAKER_07
114.731,115.015,luego,0.0790,0.9997,SPEAKER_07
115.036,115.239,iremos,0.8970,0.9999,SPEAKER_07
115.259,115.28,a,0.0580,1.0000,SPEAKER_07
115.32,115.666,recibir,0.8640,0.9999,SPEAKER_07
115.706,116.133,preguntas,0.6800,0.9998,SPEAKER_07
116.194,116.437,del,0.8950,0.9998,SPEAKER_07
116.458,116.62,"público,",0.1180,0.9995,SPEAKER_07
116.76,117.767,que,0.8150,0.0612,SPEAKER_07
118.392,118.795,Pablo,0.9530,0.5100,SPEAKER_07
119.339,119.742,responderá,0.9890,0.0709,SPEAKER_07
119.762,119.782,o,0.9150,0.6911,SPEAKER_07
119.964,120.347,Jorge,0.7970,0.6722,SPEAKER_07
120.588,121.112,responderán,0.9440,0.3514,SPEAKER_07
121.898,122.039,uno,0.5140,0.9195,SPEAKER_07
122.059,122.079,a,0.0000,0.8887,SPEAKER_07
122.1,122.18,uno.,0.2500,0.9908,SPEAKER_07
123.38,124.085,La,0.5180,0.9941,SPEAKER_07
124.166,124.448,idea,0.9070,0.8598,SPEAKER_07
124.872,124.952,es,0.9150,0.9995,SPEAKER_07
125.033,125.113,no,0.9940,0.9742,SPEAKER_07
125.174,125.718,extendernos,0.8810,0.5178,SPEAKER_07
125.819,125.96,más,0.9870,0.9999,SPEAKER_07
126.041,126.303,allá,0.9600,0.9999,SPEAKER_07
126.363,126.464,de,0.7600,0.9683,SPEAKER_07
126.524,126.666,las,0.9690,0.9998,SPEAKER_07
127.411,127.593,ocho,0.9720,0.9991,SPEAKER_07
127.633,127.673,y,0.6590,0.9994,SPEAKER_07
127.754,128.056,"media,",0.8200,0.9926,SPEAKER_07
128.46,128.54,¿ya?,0.2490,0.9998,SPEAKER_07
129.86,130.576,Y,0.9360,1.0000,SPEAKER_07
130.597,130.883,después,0.5170,0.9998,SPEAKER_07
130.903,130.944,de,0.5070,0.9995,SPEAKER_07
130.965,131.067,esta,0.8580,0.8456,SPEAKER_07
131.108,131.66,"presentación,",0.8100,0.9999,SPEAKER_07
132.3,132.989,daríamos,0.9180,0.9998,SPEAKER_07
133.07,133.435,comienzo,0.8830,0.9354,SPEAKER_07
133.475,133.779,entonces,0.8010,0.9980,SPEAKER_07
133.82,133.901,con,0.9790,0.9994,SPEAKER_07
133.921,133.962,la,0.8630,0.9999,SPEAKER_07
133.982,134.387,exposición,0.8340,0.9996,SPEAKER_07
134.428,134.631,de,0.7700,0.9999,SPEAKER_07
135.239,135.36,Pablo.,0.1630,0.9983,SPEAKER_07
136.18,136.868,Primero,0.3150,0.9997,SPEAKER_02
136.888,137.05,que,0.6220,0.9330,SPEAKER_02
137.071,137.658,"nada,",0.2750,0.9961,SPEAKER_02
137.678,137.84,quisiera,0.0340,0.9999,SPEAKER_02
137.86,138.103,agradecer,0.3220,0.9996,SPEAKER_02
138.164,138.285,al,0.9160,0.9994,SPEAKER_02
138.488,138.67,Centro,0.8260,0.9963,SPEAKER_02
138.71,138.751,de,0.6480,0.9899,SPEAKER_02
138.791,139.054,Estudios,0.6740,0.9998,SPEAKER_02
139.156,139.54,Públicos,0.6500,1.0000,SPEAKER_02
139.52,140.507,por,0.5180,0.9670,SPEAKER_02
140.708,140.829,la,0.9940,0.9985,SPEAKER_02
141.051,141.494,preocupación,0.7800,0.9998,SPEAKER_02
141.514,141.635,que,0.7450,0.9918,SPEAKER_02
141.655,141.715,ha,0.0400,0.9998,SPEAKER_02
141.776,142.179,mostrado,0.7250,0.9989,SPEAKER_02
142.219,142.259,de,0.4980,0.9988,SPEAKER_02
142.541,143.166,difundir,0.8900,0.9979,SPEAKER_02
143.206,143.931,la,0.8720,0.9999,SPEAKER_02
143.971,144.414,historia,0.8610,0.9998,SPEAKER_02
144.435,144.455,y,0.9950,0.9999,SPEAKER_02
144.858,145.059,el,0.6310,0.7363,SPEAKER_02
145.079,145.22,"futuro,",0.1430,0.9990,SPEAKER_02
145.38,146.082,sobre,0.1640,0.9997,SPEAKER_02
146.103,146.248,eso,0.6570,0.9999,SPEAKER_02
146.268,146.371,vamos,0.0050,0.9999,SPEAKER_02
146.392,146.413,a,0.0030,0.9998,SPEAKER_02
146.433,146.661,hablar.,0.2580,0.9997,SPEAKER_02
146.76,146.963,Tratarás,0.0750,1.0000,SPEAKER_02
147.105,147.146,de,0.1100,0.9999,SPEAKER_02
147.206,147.369,hablar,0.6050,0.9976,SPEAKER_02
147.389,147.694,bastante,0.7910,0.9984,SPEAKER_02
147.734,147.836,hoy,0.2310,0.9204,SPEAKER_02
147.856,148.039,día,0.8360,0.9971,SPEAKER_02
148.079,148.81,de,0.9380,0.9882,SPEAKER_02
148.85,148.891,la,0.9920,0.3134,SPEAKER_02
148.952,149.337,previsión,0.8590,0.9975,SPEAKER_02
149.358,149.398,en,0.0000,0.9998,SPEAKER_02
149.419,149.54,Chile.,0.1660,0.9958,SPEAKER_02
151.32,151.91,Quisiera,0.6110,0.9995,SPEAKER_02
151.95,152.093,hacer,0.3400,0.9820,SPEAKER_02
152.133,152.194,un,0.8320,0.9948,SPEAKER_02
152.235,152.418,breve,0.8900,0.9997,SPEAKER_02
152.499,152.886,recuento,0.9770,0.9967,SPEAKER_02
152.947,152.987,de,0.9350,0.9999,SPEAKER_02
153.028,153.069,la,0.9620,0.9998,SPEAKER_02
153.089,153.333,historia,0.9310,0.9327,SPEAKER_02
153.374,153.435,de,0.7060,0.9993,SPEAKER_02
153.455,153.597,este,0.5580,1.0000,SPEAKER_02
153.618,153.78,"trabajo,",0.1250,0.9997,SPEAKER_02
154.0,154.709,que,0.7050,0.9997,SPEAKER_02
154.77,155.175,comienza,0.8590,0.9999,SPEAKER_02
155.215,155.539,cuando,0.7680,1.0000,SPEAKER_02
155.62,155.985,Pajarito,0.9050,1.0000,SPEAKER_02
156.045,156.288,Nuevo,0.8340,1.0000,SPEAKER_02
156.41,156.795,vuelvo,0.9360,0.9998,SPEAKER_02
156.815,156.835,a,0.9950,1.0000,SPEAKER_02
157.078,157.24,"Odeplan,",0.1250,0.9997,SPEAKER_02
157.92,158.082,y,0.7110,1.0000,SPEAKER_02
158.143,158.204,la,0.7740,0.9999,SPEAKER_02
158.245,158.408,gran,0.7560,0.9780,SPEAKER_02
158.468,159.017,preocupación,0.9420,0.9968,SPEAKER_02
159.037,159.078,es,0.4940,0.9128,SPEAKER_02
159.118,159.525,el,0.8400,0.9991,SPEAKER_02
159.606,159.931,déficit,0.8090,0.9128,SPEAKER_02
159.972,160.012,de,0.5180,0.9985,SPEAKER_02
160.073,160.114,la,0.9560,1.0000,SPEAKER_02
160.154,160.54,previsión.,0.8540,1.0000,SPEAKER_02
161.42,162.031,Pajarito,0.7210,1.0000,SPEAKER_02
162.051,162.214,Nuevo,0.6770,1.0000,SPEAKER_02
162.276,162.337,la,0.5670,0.9999,SPEAKER_02
162.377,162.642,lleva,0.9160,1.0000,SPEAKER_02
162.663,162.683,y,0.9880,0.9999,SPEAKER_02
162.703,162.724,a,0.9990,1.0000,SPEAKER_02
162.989,163.07,mí,0.8810,0.9999,SPEAKER_02
163.131,163.172,me,0.8190,0.9998,SPEAKER_02
163.213,163.376,tocó,0.3180,0.9999,SPEAKER_02
163.396,163.457,ese,0.0070,0.9986,SPEAKER_02
163.477,163.64,trabajo.,0.1250,0.9999,SPEAKER_02
164.98,165.584,El,0.7420,0.5773,SPEAKER_02
165.685,165.987,fruto,0.8980,1.0000,SPEAKER_02
166.048,166.088,de,0.5200,0.9936,SPEAKER_02
166.128,166.269,este,0.8870,1.0000,SPEAKER_02
166.33,166.692,"trabajo,",0.8690,0.9996,SPEAKER_02
166.733,166.954,cuyo,0.6280,0.9674,SPEAKER_02
166.995,167.397,objetivo,0.9400,1.0000,SPEAKER_02
167.438,167.679,era,0.7310,0.9997,SPEAKER_02
167.7,169.493,elaborar,0.6960,0.9998,SPEAKER_02
169.573,169.634,un,0.9180,1.0000,SPEAKER_02
169.694,169.996,modelo,0.9560,0.9996,SPEAKER_02
170.077,170.117,de,0.8390,1.0000,SPEAKER_02
170.198,170.54,proyecciones,0.6160,0.9997,SPEAKER_02
170.52,170.928,con,0.4550,1.0000,SPEAKER_02
171.376,171.437,una,0.8980,0.9999,SPEAKER_02
171.478,171.865,información,0.9890,0.9710,SPEAKER_02
171.906,172.13,muy,0.8890,1.0000,SPEAKER_02
172.191,172.7,"deficiente,",0.7360,0.9998,SPEAKER_02
172.74,173.106,que,0.4880,0.9999,SPEAKER_02
173.147,173.614,caracteriza,0.9010,0.9997,SPEAKER_02
173.655,173.736,la,0.6660,0.9628,SPEAKER_02
173.777,174.163,información,0.8400,0.9999,SPEAKER_02
174.244,174.651,disponible,0.7300,1.0000,SPEAKER_02
174.692,174.753,en,0.7260,1.0000,SPEAKER_02
174.793,174.834,la,0.9880,0.9989,SPEAKER_02
174.875,175.22,"previsión,",0.5730,0.9995,SPEAKER_02
175.26,175.486,sobre,0.1000,0.9990,SPEAKER_02
175.507,175.671,todo,0.2720,0.9983,SPEAKER_02
175.692,175.733,en,0.0280,0.9999,SPEAKER_02
175.753,175.794,el,0.0200,0.9999,SPEAKER_02
175.815,176.0,antiguo,0.1900,1.0000,SPEAKER_02
176.021,176.206,Centro,0.6070,1.0000,SPEAKER_02
176.247,176.288,de,0.5190,0.9999,SPEAKER_02
176.329,176.555,Estudios,0.0270,0.9929,SPEAKER_02
176.576,176.761,"Públicos,",0.1090,0.9999,SPEAKER_02
176.76,178.631,fue,0.5060,0.9998,SPEAKER_02
178.712,178.772,un,0.9300,0.9692,SPEAKER_02
178.832,179.174,trabajo,0.9110,0.8585,SPEAKER_02
179.194,179.255,que,0.3350,0.5034,SPEAKER_02
179.275,179.315,se,0.4980,0.0319,SPEAKER_02
179.597,179.838,llama,0.8730,0.5269,SPEAKER_02
179.879,180.442,Proyecciones,0.9250,0.4980,SPEAKER_02
180.482,180.603,del,0.5810,0.1401,SPEAKER_02
180.663,180.965,Déficit,0.7790,0.9975,SPEAKER_02
181.025,181.528,Previsional,0.9610,0.9985,SPEAKER_02
181.549,183.5,1985-2015.,0.8550,0.9985,SPEAKER_02
183.86,184.575,El,0.5670,0.9997,SPEAKER_02
184.616,184.902,objetivo,0.7500,0.9989,SPEAKER_02
184.923,184.964,en,0.1660,0.8705,SPEAKER_02
185.066,185.27,realidad,0.7290,0.9996,SPEAKER_02
185.332,185.413,era,0.4550,0.8821,SPEAKER_02
185.475,185.74,doble.,0.4590,0.9981,SPEAKER_02
185.76,186.285,Uno,0.9370,0.9879,SPEAKER_02
186.325,186.507,era,0.5950,0.9984,SPEAKER_02
186.628,186.991,"proveer,",0.8210,0.9995,SPEAKER_02
187.011,187.455,"repito,",0.8950,0.9999,SPEAKER_02
187.576,187.637,un,0.9610,0.9833,SPEAKER_02
187.697,188.02,modelo,0.9500,0.9999,SPEAKER_02
188.061,188.888,capaz,0.9410,0.9999,SPEAKER_02
188.949,188.989,de,0.9880,0.9999,SPEAKER_02
189.07,189.231,irse,0.9460,0.9997,SPEAKER_02
189.272,189.736,afinando,0.8690,0.9999,SPEAKER_02
189.756,189.837,en,0.7940,0.9966,SPEAKER_02
189.857,190.079,el,0.8860,1.0000,SPEAKER_02
190.099,190.22,tiempo,0.1610,0.8795,SPEAKER_02
190.2,190.746,y,0.8140,1.0000,SPEAKER_02
190.766,191.413,suficientemente,0.8860,0.9999,SPEAKER_02
191.534,191.979,flexible,0.7510,1.0000,SPEAKER_02
192.02,192.202,para,0.1650,0.9999,SPEAKER_02
192.222,192.262,ir,0.0440,0.9993,SPEAKER_02
192.303,192.687,entregando,0.9130,0.9997,SPEAKER_02
192.727,193.172,información,0.7450,1.0000,SPEAKER_02
193.233,193.374,más,0.7560,0.9998,SPEAKER_02
193.435,193.92,desagregada,0.5980,0.9669,SPEAKER_02
193.9,194.92,respecto,0.8920,0.9998,SPEAKER_02
194.981,195.063,al,0.9100,0.9995,SPEAKER_02
195.124,195.41,déficit,0.7220,0.9997,SPEAKER_02
195.43,195.471,de,0.7560,0.9999,SPEAKER_02
195.532,195.594,la,0.3370,0.9999,SPEAKER_02
195.614,195.94,previsión.,0.2540,0.9997,SPEAKER_02
196.74,196.841,Y,0.6220,0.9996,SPEAKER_02
196.902,197.608,el,0.8040,0.9999,SPEAKER_02
197.649,197.851,segundo,0.9720,0.9986,SPEAKER_02
197.911,198.295,objetivo,0.9870,0.9998,SPEAKER_02
198.315,198.376,era,0.3320,0.9999,SPEAKER_02
198.86,199.83,orientar,0.8850,0.9997,SPEAKER_02
199.85,199.91,los,0.3320,0.9999,SPEAKER_02
199.951,200.375,nuevos,0.6380,0.9984,SPEAKER_02
200.456,200.617,flujos,0.1690,0.9966,SPEAKER_02
200.637,200.678,de,0.0000,0.9959,SPEAKER_02
200.698,200.92,información,0.0880,1.0000,SPEAKER_02
200.9,200.961,de,0.2300,0.9984,SPEAKER_02
201.001,201.365,manera,0.1540,0.9998,SPEAKER_02
201.931,201.992,de,0.8140,1.0000,SPEAKER_02
202.154,202.336,que,0.5690,0.9999,SPEAKER_02
202.437,202.659,en,0.3800,0.9999,SPEAKER_02
202.68,202.74,el,0.3250,0.9998,SPEAKER_02
202.801,203.044,futuro,0.7870,1.0000,SPEAKER_02
203.488,203.933,tuviéramos,0.8660,0.9998,SPEAKER_02
203.954,204.075,un,0.3490,0.9703,SPEAKER_02
204.115,204.378,banco,0.8680,0.9999,SPEAKER_02
204.398,204.439,de,0.0010,0.7216,SPEAKER_02
204.459,204.56,datos,0.1900,1.0000,SPEAKER_02
204.54,205.337,más,0.6760,0.9997,SPEAKER_02
205.418,205.848,confiable,0.8960,1.0000,SPEAKER_02
205.888,206.031,del,0.4100,1.0000,SPEAKER_02
206.093,206.46,disponible.,0.4200,0.9989,SPEAKER_02
206.76,207.386,"Entonces,",0.4470,0.9999,SPEAKER_02
209.77,209.871,una,0.9780,0.9963,SPEAKER_02
209.931,210.032,vez,0.7230,1.0000,SPEAKER_02
210.093,210.457,realizado,0.9100,0.9998,SPEAKER_02
210.497,210.638,este,0.6650,0.9990,SPEAKER_02
210.659,210.82,"trabajo,",0.1250,0.9997,SPEAKER_02
212.72,213.146,nos,0.5990,0.9880,SPEAKER_02
213.206,213.835,entusiasmamos,0.8780,0.9996,SPEAKER_02
213.916,214.017,con,0.9950,0.7482,SPEAKER_02
214.058,214.098,la,0.9970,1.0000,SPEAKER_02
214.139,214.301,idea,0.4480,1.0000,SPEAKER_02
214.321,214.402,de,0.1780,1.0000,SPEAKER_02
214.443,214.929,completar,0.9270,1.0000,SPEAKER_02
214.949,214.99,el,0.2110,1.0000,SPEAKER_02
215.172,215.517,déficit,0.8690,0.9996,SPEAKER_02
215.537,215.78,"previsional,",0.0910,0.9993,SPEAKER_02
215.8,216.103,que,0.2720,0.9999,SPEAKER_02
216.184,216.305,hasta,0.8070,1.0000,SPEAKER_02
216.325,216.607,entonces,0.7640,1.0000,SPEAKER_02
216.628,216.729,era,0.6060,0.9998,SPEAKER_02
216.809,217.233,solamente,0.9940,0.9999,SPEAKER_02
217.253,217.294,la,0.3400,0.9998,SPEAKER_02
217.455,217.819,parte,0.9410,0.9997,SPEAKER_02
218.263,218.888,operacional,0.8900,0.9959,SPEAKER_02
218.909,218.969,del,0.3320,0.9999,SPEAKER_02
219.211,219.494,antiguo,0.8920,0.9999,SPEAKER_02
