start,end,word,alignment_score,probability,speaker
31.384,31.425,de,0.3840,0.9916,SPEAKER_02
31.445,31.527,su,0.6880,0.9599,SPEAKER_02
31.568,32.061,solvencia.,0.6220,0.9979,SPEAKER_02
38.9,40.03,Don,0.7160,0.9436,SPEAKER_02
40.051,40.252,Oscar,0.5030,0.9894,SPEAKER_02
40.273,40.454,Metz,0.5080,0.4992,SPEAKER_02
40.919,41.019,es,0.6340,0.9886,SPEAKER_02
41.383,41.887,licenciado,0.7250,0.9993,SPEAKER_02
41.908,41.948,en,0.7220,0.9998,SPEAKER_02
41.988,42.473,filosofía,0.9870,0.9888,SPEAKER_02
42.513,42.554,en,0.9600,0.9991,SPEAKER_02
42.574,42.614,la,0.9960,1.0000,SPEAKER_02
42.654,42.957,Universidad,0.7500,0.9987,SPEAKER_02
42.998,43.139,de,0.8850,1.0000,SPEAKER_02
43.159,43.28,"Chile,",0.1660,0.9999,SPEAKER_02
44.36,45.148,máster,0.8090,0.9515,SPEAKER_02
45.39,45.41,y,0.5470,0.9997,SPEAKER_02
45.855,45.915,PhD,0.0070,0.7316,SPEAKER_02
45.935,46.561,candidate,0.6490,0.9285,SPEAKER_02
46.582,46.683,en,0.9350,0.9998,SPEAKER_02
46.763,46.985,ciencias,0.8310,0.9933,SPEAKER_02
47.086,47.531,políticas,0.9310,0.9995,SPEAKER_02
47.551,47.591,en,0.5000,0.9989,SPEAKER_02
47.793,47.854,la,0.7500,0.9999,SPEAKER_02
47.874,48.177,Universidad,0.8250,0.9995,SPEAKER_02
48.197,48.258,de,0.3870,0.9998,SPEAKER_02
48.278,48.5,"Georgetown,",0.0910,0.9998,SPEAKER_02
49.54,50.169,profesor,0.9070,0.9996,SPEAKER_02
50.21,50.311,del,0.7720,0.9992,SPEAKER_02
50.352,50.677,Instituto,0.7340,0.9995,SPEAKER_02
50.717,50.758,de,0.9660,1.0000,SPEAKER_02
50.819,51.042,Ciencia,0.7670,0.9146,SPEAKER_02
51.103,51.428,Política,0.9320,0.9996,SPEAKER_02
51.468,51.549,de,0.6560,0.9987,SPEAKER_02
51.57,51.61,la,0.9950,1.0000,SPEAKER_02
51.631,51.935,Universidad,0.8440,0.9998,SPEAKER_02
52.118,52.3,"Católica,",0.1120,0.9990,SPEAKER_02
52.52,53.271,e,0.7540,0.7121,SPEAKER_02
53.372,53.778,investigador,0.7410,0.9998,SPEAKER_02
53.819,54.245,asociado,0.8940,0.9996,SPEAKER_02
54.306,54.387,del,0.8900,0.9958,SPEAKER_02
54.427,54.569,Centro,0.4750,0.9985,SPEAKER_02
54.59,54.63,de,0.4840,0.9970,SPEAKER_02
54.65,54.894,Estudios,0.7680,0.9994,SPEAKER_02
54.975,55.34,Públicos.,0.7750,0.9997,SPEAKER_02
57.0,57.73,Don,0.2820,0.9916,SPEAKER_02
57.751,57.974,Carlos,0.8390,0.9997,SPEAKER_02
58.035,58.359,Zuneus,0.6030,0.6019,SPEAKER_02
58.42,58.481,es,0.4810,0.9992,SPEAKER_02
58.542,58.927,"abogado,",0.7610,0.9999,SPEAKER_02
58.968,59.293,doctor,0.3780,0.9991,SPEAKER_02
59.313,59.374,en,0.7900,0.9969,SPEAKER_02
59.414,59.637,ciencia,0.7660,0.8124,SPEAKER_02
59.658,59.84,"política,",0.1110,0.9997,SPEAKER_02
60.0,60.384,de,0.3740,0.8953,SPEAKER_02
60.404,60.445,la,0.9290,0.9960,SPEAKER_02
60.465,60.768,Universidad,0.6600,0.9924,SPEAKER_02
60.809,60.849,de,0.8240,0.9758,SPEAKER_02
60.93,61.476,"Heidelberg,",0.6980,0.9997,SPEAKER_02
61.759,62.063,profesor,0.8030,0.9953,SPEAKER_02
62.083,62.103,e,0.9690,0.5150,SPEAKER_02
62.144,62.568,investigador,0.7850,0.9997,SPEAKER_02
62.609,62.649,de,0.6960,0.9974,SPEAKER_02
62.69,62.73,la,0.9920,0.9999,SPEAKER_02
62.75,62.932,Academia,0.1530,0.9997,SPEAKER_02
62.953,62.993,de,0.7120,0.9752,SPEAKER_02
63.034,63.418,Humanismo,0.5370,0.9963,SPEAKER_02
63.438,63.64,Cristiano.,0.1180,0.9983,SPEAKER_02
66.38,66.986,La,0.7300,0.9974,SPEAKER_02
67.046,67.269,idea,0.7860,0.9998,SPEAKER_02
67.289,67.329,es,0.4980,0.9999,SPEAKER_02
67.531,67.693,que,0.8480,0.9999,SPEAKER_02
68.521,68.561,el,0.0000,0.9999,SPEAKER_02
68.581,68.743,señor,0.7470,0.9974,SPEAKER_02
68.864,69.106,Metz,0.6580,0.5105,SPEAKER_02
69.207,69.328,haga,0.9780,0.9994,SPEAKER_02
69.349,69.429,una,0.8700,0.9999,SPEAKER_02
69.45,69.813,exposición,0.9000,1.0000,SPEAKER_02
69.874,69.914,de,0.9380,0.9999,SPEAKER_02
69.955,70.056,unos,0.8110,0.9997,SPEAKER_02
70.076,70.217,40,0.5810,0.9835,SPEAKER_02
70.237,70.54,"minutos,",0.4200,1.0000,SPEAKER_02
71.26,71.843,y,0.8750,0.9996,SPEAKER_02
71.863,72.185,luego,0.8450,0.9995,SPEAKER_02
74.518,74.559,el,0.0960,0.9976,SPEAKER_02
74.579,74.72,señor,0.5170,0.9962,SPEAKER_02
74.76,75.142,Zuneus,0.7820,0.3989,SPEAKER_02
75.383,75.645,emplee,0.8290,0.9846,SPEAKER_02
75.665,75.725,el,0.5860,0.9922,SPEAKER_02
75.765,76.027,arsenal,0.8170,0.9976,SPEAKER_02
76.087,76.148,que,0.9730,0.9996,SPEAKER_02
76.188,76.329,tiene,0.9070,0.9998,SPEAKER_02
76.349,76.53,ahí,0.4190,0.9952,SPEAKER_02
76.57,77.918,en,0.9200,0.9984,SPEAKER_02
77.938,78.079,esa,0.8920,0.9946,SPEAKER_02
78.099,78.36,"maleta,",0.2520,0.9997,SPEAKER_02
78.36,79.648,durante,0.9010,0.9972,SPEAKER_02
79.688,79.789,un,0.1940,0.9998,SPEAKER_02
79.829,80.051,espacio,0.9780,0.9999,SPEAKER_02
80.071,80.111,de,0.6540,1.0000,SPEAKER_02
80.131,80.252,unos,0.5930,0.9999,SPEAKER_02
80.292,80.514,20,0.6860,0.9999,SPEAKER_02
80.574,80.936,"minutos,",0.8970,1.0000,SPEAKER_02
82.466,82.527,y,0.9930,0.9998,SPEAKER_02
82.567,82.788,después,0.7650,0.9988,SPEAKER_02
82.849,83.11,podamos,0.8790,0.9993,SPEAKER_02
83.13,83.312,tener,0.8200,0.9999,SPEAKER_02
83.352,83.392,un,0.8460,0.9999,SPEAKER_02
83.452,83.875,intercambio,0.8520,0.9999,SPEAKER_02
84.016,84.479,con,0.9480,0.9999,SPEAKER_02
84.499,84.66,ustedes.,0.1220,0.9990,SPEAKER_02
86.44,87.099,Hay,0.5160,0.9216,SPEAKER_02
87.16,87.243,un,0.5720,0.9970,SPEAKER_02
87.263,87.634,café,0.8720,0.9988,SPEAKER_02
87.654,87.737,allá,0.0010,0.6118,SPEAKER_02
87.757,87.881,atrás.,0.1660,0.3043,SPEAKER_02
87.86,88.432,¿Hay,0.7250,0.4423,SPEAKER_02
88.779,89.167,café,0.8440,0.5345,SPEAKER_02
89.249,89.371,y,0.7280,0.8818,SPEAKER_02
89.392,89.535,té,0.8160,0.9915,SPEAKER_02
89.555,89.677,allá,0.1190,0.9048,SPEAKER_02
89.698,89.82,atrás?,0.1670,0.9995,SPEAKER_02
90.0,90.162,Para,0.1500,0.2449,SPEAKER_02
90.223,90.304,los,0.6940,0.9971,SPEAKER_02
90.324,90.425,que,0.1690,0.9998,SPEAKER_02
90.445,90.668,"quieran,",0.8490,0.9988,SPEAKER_02
90.709,90.749,no,0.8550,0.9996,SPEAKER_02
90.81,90.972,vamos,0.9010,0.9999,SPEAKER_02
91.012,91.033,a,0.0080,1.0000,SPEAKER_02
91.073,91.357,hacer,0.7370,0.9996,SPEAKER_02
92.733,92.814,una,0.9010,0.9983,SPEAKER_02
92.855,93.3,"interrupción,",0.6870,0.9998,SPEAKER_02
93.28,93.762,así,0.8730,0.9994,SPEAKER_02
93.802,93.863,que,0.3130,0.9955,SPEAKER_02
93.903,94.104,quienes,0.8040,0.9986,SPEAKER_02
94.506,94.546,se,0.0030,0.9952,SPEAKER_02
94.566,94.908,sientan,0.8630,0.9999,SPEAKER_02
94.928,95.711,necesitados,0.9470,0.9999,SPEAKER_02
95.732,95.772,de,0.5000,0.9951,SPEAKER_02
95.872,96.093,alguna,0.9040,0.9992,SPEAKER_02
96.154,96.515,bebida,0.7930,0.4362,SPEAKER_02
96.596,96.817,pueden,0.8300,0.9301,SPEAKER_02
97.54,98.063,desplazarse,0.8900,0.9999,SPEAKER_02
98.123,98.706,interrumpiendo,0.8780,0.9859,SPEAKER_02
98.746,99.047,nomás,0.4810,0.9294,SPEAKER_02
100.333,100.414,el,0.7730,0.9940,SPEAKER_02
100.856,101.157,curso,0.9760,0.9982,SPEAKER_02
101.217,101.318,del,0.7240,0.9822,SPEAKER_02
101.418,101.8,pensamiento.,0.4560,0.9999,SPEAKER_02
104.64,105.432,"Bien,",0.8270,0.9868,SPEAKER_02
105.493,105.676,dejo,0.8380,0.9998,SPEAKER_02
105.899,105.98,con,0.9000,0.9999,SPEAKER_02
106.041,106.204,usted,0.8570,0.9612,SPEAKER_02
106.244,106.59,entonces,0.7920,0.9943,SPEAKER_02
106.63,106.671,al,0.0680,0.9677,SPEAKER_02
106.732,107.178,profesor,0.6910,0.9750,SPEAKER_02
107.199,107.3,Metz.,0.1980,0.4918,SPEAKER_02
109.26,109.963,¿Está,0.1770,0.9276,SPEAKER_04
109.984,110.335,funcionando,0.3450,0.9998,SPEAKER_04
110.356,110.501,esto?,0.5030,0.9996,SPEAKER_04
110.8,111.367,"Supongo,",0.1070,0.8964,SPEAKER_04
111.388,111.661,gracias.,0.2390,0.9999,SPEAKER_04
114.7,115.49,"Bien,",0.5180,0.9605,SPEAKER_04
115.51,115.571,el,0.8040,0.9999,SPEAKER_04
115.611,115.834,trabajo,0.9530,1.0000,SPEAKER_04
115.915,115.996,que,0.7970,1.0000,SPEAKER_04
116.057,116.401,presento,0.8290,0.9998,SPEAKER_04
116.441,116.563,hoy,0.4530,0.9998,SPEAKER_04
116.583,116.786,día,0.9460,0.9988,SPEAKER_04
117.454,117.494,lo,0.5900,0.9870,SPEAKER_04
117.758,117.798,he,0.0050,0.9997,SPEAKER_04
117.818,117.98,titulado,0.1220,1.0000,SPEAKER_04
117.96,118.879,Fundamentos,0.8620,0.9952,SPEAKER_04
119.083,119.144,de,0.8920,1.0000,SPEAKER_04
119.185,119.226,la,0.9960,1.0000,SPEAKER_04
119.308,119.614,Teoría,0.9470,0.8158,SPEAKER_04
119.675,119.94,Política.,0.4630,0.9995,SPEAKER_04
120.0,120.042,La,0.0200,0.0092,SPEAKER_04
120.063,120.188,Teoría,0.0210,0.6822,SPEAKER_04
120.209,120.375,Política,0.0070,0.9588,SPEAKER_04
120.396,120.813,Democrática,0.5740,0.5106,SPEAKER_04
120.834,121.001,Liberal.,0.1250,0.9754,SPEAKER_04
121.22,121.926,Es,0.9070,0.9976,SPEAKER_04
123.317,123.397,un,0.9800,0.9997,SPEAKER_04
123.599,124.123,título,0.9350,0.9996,SPEAKER_04
125.393,125.917,relativamente,0.8650,0.9998,SPEAKER_04
125.937,126.3,"ambicioso,",0.2000,0.9998,SPEAKER_04
126.38,126.964,aunque,0.3540,0.9997,SPEAKER_04
128.131,128.352,debo,0.7960,0.9918,SPEAKER_04
128.433,128.855,reconocer,0.9310,0.9999,SPEAKER_04
128.956,129.237,que,0.6920,0.9999,SPEAKER_04
130.626,130.807,después,0.4540,0.8750,SPEAKER_04
130.827,130.867,de,0.8780,1.0000,SPEAKER_04
130.908,130.988,una,0.8380,0.9999,SPEAKER_04
131.008,131.532,experiencia,0.8160,1.0000,SPEAKER_04
131.552,131.612,que,0.3170,0.9999,SPEAKER_04
132.276,132.518,viví,0.6060,0.9736,SPEAKER_04
132.558,132.598,el,0.9680,1.0000,SPEAKER_04
132.638,132.779,año,0.8660,1.0000,SPEAKER_04
132.799,132.94,"pasado,",0.1410,1.0000,SPEAKER_04
133.16,133.85,he,0.4640,0.9998,SPEAKER_04
133.87,134.033,sido,0.6990,1.0000,SPEAKER_04
134.053,134.114,un,0.7800,0.9999,SPEAKER_04
134.155,134.297,poco,0.9970,1.0000,SPEAKER_04
134.398,134.5,más,0.8040,0.9998,SPEAKER_04
134.581,135.088,cauteloso,0.9400,0.9997,SPEAKER_04
135.109,135.149,en,0.4820,0.9988,SPEAKER_04
135.312,135.616,titular,0.7980,0.9999,SPEAKER_04
135.636,135.718,este,0.1480,0.9995,SPEAKER_04
135.738,135.9,"trabajo,",0.1260,1.0000,SPEAKER_04
136.06,136.564,porque,0.2250,0.9996,SPEAKER_04
137.856,138.34,publiqué,0.8610,0.9990,SPEAKER_04
138.401,138.441,el,0.9520,1.0000,SPEAKER_04
138.482,138.603,año,0.6540,0.9999,SPEAKER_04
138.683,138.966,pasado,0.6960,1.0000,SPEAKER_04
139.026,139.067,un,0.4980,1.0000,SPEAKER_04
139.087,139.955,artículo,0.8670,1.0000,SPEAKER_04
139.975,140.035,que,0.3210,1.0000,SPEAKER_04
140.116,140.217,se,0.4730,1.0000,SPEAKER_04
140.237,140.58,titulaba,0.2620,0.9999,SPEAKER_04
140.56,140.907,La,0.6540,0.9015,SPEAKER_04
140.989,141.459,Teoría,0.9890,0.9939,SPEAKER_04
141.725,142.093,Política,0.9480,0.9999,SPEAKER_04
142.154,142.236,de,0.9940,0.9996,SPEAKER_04
142.297,142.44,"Marx,",0.4800,0.9999,SPEAKER_04
142.56,143.345,y,0.9160,0.9999,SPEAKER_04
143.365,143.466,se,0.9450,0.9997,SPEAKER_04
143.527,143.627,me,0.9240,0.9999,SPEAKER_04
143.708,143.788,ha,0.6700,0.9998,SPEAKER_04
143.849,144.292,criticado,0.9280,0.9998,SPEAKER_04
144.312,144.634,con,0.5260,0.9961,SPEAKER_04
144.815,145.137,razón,0.9930,0.9998,SPEAKER_04
145.157,145.218,que,0.3330,0.9974,SPEAKER_04
147.091,147.171,el,0.9500,0.9998,SPEAKER_04
147.292,147.735,trabajo,0.9040,0.9996,SPEAKER_04
148.279,148.339,que,0.0100,0.9996,SPEAKER_04
148.359,148.52,publiqué,0.1130,0.9992,SPEAKER_04
148.5,148.808,en,0.6980,0.9151,SPEAKER_04
148.87,149.034,realidad,0.0020,0.9992,SPEAKER_04
149.055,149.096,no,0.3940,0.9985,SPEAKER_04
149.137,149.363,responda,0.1760,0.9629,SPEAKER_04
149.384,149.404,a,0.0030,0.8312,SPEAKER_04
149.425,149.466,la,0.4400,0.9380,SPEAKER_04
149.507,149.631,teoría,0.2090,0.7798,SPEAKER_04
149.651,149.816,política,0.0000,0.7454,SPEAKER_04
149.836,149.877,de,0.0000,0.4383,SPEAKER_04
149.898,150.001,"Marx,",0.3240,0.9817,SPEAKER_04
150.0,150.103,sino,0.0960,0.0002,SPEAKER_04
150.123,150.144,a,0.1660,0.0212,SPEAKER_04
150.164,150.226,la,0.7500,0.8120,SPEAKER_04
150.267,150.678,promesa,0.9110,0.9950,SPEAKER_04
150.76,151.129,contenida,0.8840,0.9807,SPEAKER_04
151.17,151.232,en,0.7560,0.9990,SPEAKER_04
151.273,151.396,el,0.6500,0.9991,SPEAKER_04
151.417,151.561,"título,",0.1440,0.9951,SPEAKER_04
151.64,152.004,porque,0.1150,0.9958,SPEAKER_04
152.024,152.065,en,0.6130,0.9966,SPEAKER_04
152.105,152.389,realidad,0.5400,0.9996,SPEAKER_04
152.429,152.49,me,0.9400,0.9978,SPEAKER_04
152.551,152.895,ocupo,0.8840,0.9983,SPEAKER_04
152.955,153.32,solamente,0.8940,0.9967,SPEAKER_04
153.765,153.825,de,0.7850,0.9989,SPEAKER_04
153.886,154.008,una,0.9800,0.9998,SPEAKER_04
154.169,154.412,parte,0.8780,0.9990,SPEAKER_04
154.493,154.554,de,0.9860,0.9994,SPEAKER_04
154.594,154.635,la,0.9680,0.9995,SPEAKER_04
154.716,154.837,obra,0.7500,0.9990,SPEAKER_04
154.878,154.979,de,0.7660,0.9997,SPEAKER_04
154.999,155.1,Marx.,0.2000,0.9995,SPEAKER_04
155.66,156.331,"Entonces,",0.8100,0.9956,SPEAKER_04
156.352,156.453,por,0.9480,0.9997,SPEAKER_04
156.474,156.596,eso,0.8620,0.9999,SPEAKER_04
156.636,156.779,usé,0.4220,0.9949,SPEAKER_04
156.819,156.88,la,0.4300,0.9997,SPEAKER_04
156.921,157.206,palabra,0.9090,1.0000,SPEAKER_04
157.511,158.08,"fundamentos,",0.7860,0.8300,SPEAKER_04
158.06,158.706,que,0.1430,0.9998,SPEAKER_04
158.726,158.767,en,0.6310,0.9976,SPEAKER_04
158.787,159.009,buen,0.8510,0.9879,SPEAKER_04
160.12,160.503,romance,0.7520,0.9968,SPEAKER_04
160.564,160.947,significa,0.9780,0.9977,SPEAKER_04
161.008,161.129,que,0.5570,0.9999,SPEAKER_04
161.149,161.27,no,0.8830,1.0000,SPEAKER_04
161.351,161.432,voy,0.7330,0.9999,SPEAKER_04
161.452,161.472,a,0.9250,1.0000,SPEAKER_04
161.553,161.775,tratar,0.9110,0.9999,SPEAKER_04
161.795,162.018,todos,0.6830,1.0000,SPEAKER_04
162.058,162.159,los,0.7160,1.0000,SPEAKER_04
162.179,162.3,"temas,",0.1670,1.0000,SPEAKER_04
162.48,163.188,sino,0.6500,1.0000,SPEAKER_04
163.209,163.35,algunos,0.1260,0.9999,SPEAKER_04
163.512,163.654,que,0.7740,1.0000,SPEAKER_04
163.715,164.666,subjetivamente,0.8820,0.9952,SPEAKER_04
164.767,164.828,me,0.8610,1.0000,SPEAKER_04
164.889,165.212,parecen,0.8390,0.9999,SPEAKER_04
165.374,165.475,los,0.8840,0.9998,SPEAKER_04
165.516,165.617,más,0.9880,1.0000,SPEAKER_04
165.637,165.88,importantes.,0.0740,1.0000,SPEAKER_04
167.18,167.884,"Luego,",0.9380,0.9993,SPEAKER_04
169.414,169.494,he,0.9460,0.9997,SPEAKER_04
169.535,169.957,preferido,0.9920,0.9999,SPEAKER_04
170.521,171.487,utilizar,0.9930,0.9999,SPEAKER_04
171.507,171.588,el,0.8960,0.9997,SPEAKER_04
171.648,172.01,concepto,0.9180,1.0000,SPEAKER_04
172.071,172.131,de,0.9640,1.0000,SPEAKER_04
172.252,172.594,teoría,0.9740,0.9999,SPEAKER_04
172.694,173.117,política,0.9000,1.0000,SPEAKER_04
173.258,173.6,democrática,0.2340,0.9538,SPEAKER_04
173.58,173.641,en,0.1700,0.9681,SPEAKER_04
174.049,174.212,lugar,0.4680,1.0000,SPEAKER_04
174.253,174.314,de,0.8460,1.0000,SPEAKER_04
174.354,174.681,teoría,0.6840,0.9999,SPEAKER_04
174.762,175.333,democrática,0.7690,0.9998,SPEAKER_04
175.435,175.537,a,0.6070,0.9703,SPEAKER_04
175.557,175.74,"secas,",0.4120,0.9963,SPEAKER_04
175.78,176.689,porque,0.7350,0.9971,SPEAKER_04
178.365,178.567,muchos,0.7630,0.9973,SPEAKER_04
178.668,179.051,textos,0.8720,0.9999,SPEAKER_04
179.718,179.758,de,0.0000,0.9959,SPEAKER_04
179.778,180.0,"teoría,",0.3960,0.7603,SPEAKER_04
180.0,180.04,de,0.1200,0.0496,SPEAKER_04
180.06,180.343,teoría,0.1390,0.5026,SPEAKER_04
180.363,180.786,democrática,0.5140,0.9967,SPEAKER_04
180.988,181.472,incluyen,0.9280,0.9260,SPEAKER_04
181.492,182.682,la,0.9640,0.9872,SPEAKER_04
182.722,183.125,discusión,0.9470,0.9981,SPEAKER_04
183.145,183.186,de,0.4980,0.9978,SPEAKER_04
183.206,183.609,algunos,0.8040,0.9975,SPEAKER_04
184.537,184.96,supuestos,0.5660,0.9975,SPEAKER_04
184.94,185.405,o,0.3860,0.9488,SPEAKER_04
185.425,186.011,fundamentos,0.9680,0.9992,SPEAKER_04
186.982,187.062,que,0.9260,0.9956,SPEAKER_04
187.103,187.244,son,0.8630,0.9981,SPEAKER_04
187.285,187.831,estrictamente,0.8530,0.9986,SPEAKER_04
187.851,188.356,extra,0.8450,0.9631,SPEAKER_04
188.376,188.74,"políticos,",0.4660,0.9028,SPEAKER_04
188.76,189.105,pero,0.1900,0.9980,SPEAKER_04
189.165,189.267,que,0.8340,0.9915,SPEAKER_04
189.672,189.733,se,0.9910,0.9758,SPEAKER_04
189.794,190.098,supone,0.9880,0.9937,SPEAKER_04
190.138,190.463,están,0.5850,0.8123,SPEAKER_04
190.584,190.726,tan,0.9380,0.9862,SPEAKER_04
190.787,191.172,ligados,0.8970,0.9983,SPEAKER_04
191.192,191.233,al,0.4700,0.9913,SPEAKER_04
191.253,191.517,tema,0.5560,0.9986,SPEAKER_04
191.638,191.8,político,0.0910,0.9918,SPEAKER_04
191.78,191.842,que,0.1550,0.9077,SPEAKER_04
191.985,192.395,deben,0.2010,0.9805,SPEAKER_04
192.477,192.559,ser,0.6530,0.9912,SPEAKER_04
192.6,192.866,tratados,0.8500,0.9933,SPEAKER_04
192.948,193.44,conjuntamente.,0.5290,0.9984,SPEAKER_04
193.66,194.163,Me,0.7330,0.9695,SPEAKER_04
194.183,194.566,refiero,0.8060,0.9990,SPEAKER_04
194.606,195.23,en,0.9250,0.9299,SPEAKER_04
195.291,195.733,particular,0.9740,0.9983,SPEAKER_04
195.955,196.237,a,0.9790,0.9879,SPEAKER_04
196.7,196.921,ciertos,0.9270,0.9923,SPEAKER_04
196.961,197.404,supuestos,0.8670,0.9956,SPEAKER_04
197.686,198.33,económicos,0.8170,0.9991,SPEAKER_04
198.37,198.391,y,0.9980,0.9951,SPEAKER_04
199.377,199.86,culturales,0.8840,0.9997,SPEAKER_04
201.64,202.328,que,0.3220,0.9351,SPEAKER_04
202.348,202.955,condicionan,0.9400,0.9974,SPEAKER_04
202.975,203.178,ya,0.7380,0.8170,SPEAKER_04
203.218,203.36,sea,0.7950,0.9973,SPEAKER_04
203.441,203.481,la,0.9960,0.9892,SPEAKER_04
203.522,203.886,existencia,0.9100,0.9965,SPEAKER_04
204.028,204.23,misma,0.7750,0.9944,SPEAKER_04
204.291,204.372,de,0.6580,0.8772,SPEAKER_04
204.392,204.453,un,0.6970,0.9965,SPEAKER_04
204.493,204.756,régimen,0.6810,0.9954,SPEAKER_04
204.776,205.12,democrático,0.1870,0.9991,SPEAKER_04
205.1,205.547,o,0.1600,0.9293,SPEAKER_04
205.567,205.608,la,0.9800,0.9970,SPEAKER_04
205.73,206.014,forma,0.9970,0.9998,SPEAKER_04
206.034,206.095,que,0.3330,0.9615,SPEAKER_04
206.44,206.623,puede,0.7280,0.4757,SPEAKER_04
206.643,207.05,adoptar,0.9080,0.9953,SPEAKER_04
207.07,207.476,este,0.6090,0.9930,SPEAKER_04
207.557,207.76,régimen.,0.1770,0.9952,SPEAKER_04
208.44,209.323,"Entonces,",0.9200,0.9914,SPEAKER_04
209.343,209.385,al,0.4960,0.9939,SPEAKER_04
209.446,209.693,hablar,0.5400,0.9979,SPEAKER_04
209.713,210.001,de...,0.7110,0.5526,SPEAKER_04
210.0,210.062,de,0.2460,0.6614,SPEAKER_04
210.082,210.515,teoría,0.2200,0.9951,SPEAKER_04
210.618,210.907,política,0.9040,0.9991,SPEAKER_04
211.01,211.381,"democrática,",0.2520,0.9624,SPEAKER_04
211.5,211.885,lo,0.9220,0.9994,SPEAKER_04
211.965,212.229,que,0.7130,0.9999,SPEAKER_04
212.411,212.613,quiero,0.9120,0.9997,SPEAKER_04
212.735,212.977,decir,0.9530,0.9999,SPEAKER_04
212.998,213.18,es,0.8600,0.9977,SPEAKER_04
213.24,213.342,que,0.7170,0.9999,SPEAKER_04
213.524,213.605,no,0.9660,0.9993,SPEAKER_04
213.645,213.726,me,0.6320,0.9997,SPEAKER_04
213.746,213.868,voy,0.7960,1.0000,SPEAKER_04
213.908,213.929,a,0.0020,0.9998,SPEAKER_04
213.969,214.333,referir,0.8750,0.9998,SPEAKER_04
214.515,214.576,a,0.9440,0.9994,SPEAKER_04
214.617,214.779,esos,0.6520,0.9980,SPEAKER_04
214.799,214.92,"temas,",0.1650,0.9999,SPEAKER_04
214.98,215.283,sino,0.6000,0.9991,SPEAKER_04
215.343,215.424,que,0.6180,0.9999,SPEAKER_04
215.444,215.485,me,0.7080,0.9999,SPEAKER_04
215.525,215.626,voy,0.8270,1.0000,SPEAKER_04
215.646,215.666,a,0.0270,0.9999,SPEAKER_04
215.707,216.07,referir,0.7040,1.0000,SPEAKER_04
