start,end,word,alignment_score,probability,speaker
11.479,11.521,sé,0.4990,0.7407,SPEAKER_00
11.5,11.96,en,0.3360,0.2497,SPEAKER_00
12.002,12.065,la,0.6960,0.9797,SPEAKER_00
12.106,12.253,brea,0.4710,0.5863,SPEAKER_00
12.274,12.441,opuesta,0.2130,0.9560,SPEAKER_00
12.42,13.006,Yo,0.8510,0.5758,SPEAKER_01
13.127,13.409,salía,0.7590,0.9967,SPEAKER_01
13.51,13.631,con,0.9170,0.9979,SPEAKER_01
13.692,13.813,él,0.9300,0.9974,SPEAKER_01
14.338,14.379,a,0.6750,0.9976,SPEAKER_01
14.399,14.823,protestar,0.9610,0.9804,SPEAKER_01
14.924,16.357,contra,0.3810,0.9977,SPEAKER_01
16.378,16.66,Vietnam,0.5380,0.0738,SPEAKER_01
17.72,18.363,en,0.8140,0.8378,SPEAKER_01
18.405,18.695,Estados,0.7550,0.9822,SPEAKER_01
18.716,18.841,Unidos,0.1660,0.9989,SPEAKER_01
18.82,19.546,así,0.3440,0.5070,SPEAKER_01
19.566,20.595,que,0.7780,0.9984,SPEAKER_01
20.615,20.837,nada,0.8720,0.8517,SPEAKER_01
20.898,20.998,que,0.7630,0.9945,SPEAKER_01
21.059,22.915,nos,0.9200,0.9707,SPEAKER_01
22.935,23.399,quitar,0.5300,0.8323,SPEAKER_01
23.419,23.459,el,0.0000,0.8895,SPEAKER_01
23.479,23.58,sueño,0.2000,0.9995,SPEAKER_01
25.8,26.456,Ahora,0.6780,0.5454,SPEAKER_01
26.579,26.906,"claro,",0.7720,0.6976,SPEAKER_01
27.173,27.337,en,0.8600,0.8298,SPEAKER_01
27.357,27.398,la,0.0000,0.9873,SPEAKER_01
27.419,27.5,casa,0.2500,0.9839,SPEAKER_01
30.0,30.518,figuraba,0.4340,0.6655,SPEAKER_01
30.559,30.766,Patria,0.5140,0.7307,SPEAKER_01
30.787,30.807,y,0.8260,0.9779,SPEAKER_01
30.828,31.201,Libertad,0.6900,0.9893,SPEAKER_01
32.26,33.064,con,0.5710,0.7025,SPEAKER_01
33.084,33.125,la,0.0310,0.9807,SPEAKER_01
33.146,33.332,gente,0.1090,0.9992,SPEAKER_01
33.352,33.558,que,0.4860,0.9927,SPEAKER_01
33.579,33.641,iba,0.3320,0.9765,SPEAKER_01
33.62,33.702,de,0.2050,0.7682,SPEAKER_01
34.192,34.581,repente,0.7880,0.9987,SPEAKER_01
34.642,34.744,a,0.5150,0.9875,SPEAKER_01
34.765,35.276,visitarnos,0.5170,0.9938,SPEAKER_01
35.296,35.316,a,0.0000,0.9472,SPEAKER_01
35.337,35.5,nosotros,0.1240,0.9919,SPEAKER_01
37.88,39.144,y,0.7930,0.7072,SPEAKER_01
39.164,39.287,él,0.5040,0.1622,SPEAKER_01
39.307,39.572,estaba,0.4240,0.9503,SPEAKER_01
39.592,39.653,en,0.6060,0.9708,SPEAKER_01
39.694,39.898,su,0.8410,0.9836,SPEAKER_01
39.918,40.02,pieza,0.1980,0.9925,SPEAKER_01
40.0,40.042,y,0.0540,0.9559,SPEAKER_01
40.085,40.275,escuchaba,0.0880,0.9953,SPEAKER_01
40.508,40.741,todo,0.6320,0.9408,SPEAKER_01
42.34,43.055,no,0.7340,0.7253,SPEAKER_01
43.116,43.218,que,0.7060,0.9939,SPEAKER_01
43.239,43.463,hubiera,0.8630,0.9888,SPEAKER_01
43.524,43.81,algún,0.9410,0.9809,SPEAKER_01
43.933,44.3,secreto,0.3970,0.9964,SPEAKER_01
44.28,44.688,porque,0.5010,0.7137,SPEAKER_01
44.729,44.851,Patria,0.1880,0.9488,SPEAKER_01
44.912,44.933,y,0.4940,0.9959,SPEAKER_01
44.994,45.463,Libertad,0.8610,0.9959,SPEAKER_01
45.667,45.728,era,0.2200,0.9407,SPEAKER_01
45.83,45.912,el,0.9160,0.9902,SPEAKER_01
45.994,46.259,bluff,0.5380,0.7475,SPEAKER_01
46.279,46.34,más,0.3330,0.9613,SPEAKER_01
47.52,48.141,rotundo,0.6150,0.8193,SPEAKER_01
48.12,48.797,de,0.6830,0.7203,SPEAKER_01
49.433,49.536,esa,0.2350,0.6311,SPEAKER_01
49.556,49.721,época,0.3590,0.9964,SPEAKER_01
55.1,56.297,Pero,0.6270,0.1254,SPEAKER_01
56.338,56.379,en,0.5930,0.9709,SPEAKER_01
56.521,56.582,un,0.6730,0.9919,SPEAKER_01
56.622,56.927,momento,0.8390,0.9984,SPEAKER_01
57.008,57.333,dado,0.3340,0.9905,SPEAKER_01
57.373,57.779,decidió,0.4510,0.9656,SPEAKER_01
57.799,57.86,que,0.3320,0.9963,SPEAKER_01
57.84,58.166,las,0.1420,0.9723,SPEAKER_01
58.186,58.818,diferencias,0.3830,0.9914,SPEAKER_01
59.45,60.0,políticas,0.5220,0.8878,SPEAKER_01
60.0,60.082,eran,0.1560,0.2301,SPEAKER_01
60.122,60.897,tantas,0.6540,0.9866,SPEAKER_01
60.918,61.224,que,0.4050,0.8926,SPEAKER_01
61.244,61.346,se,0.3910,0.9884,SPEAKER_01
61.366,61.448,iba,0.7610,0.9457,SPEAKER_01
61.468,61.489,a,0.2070,0.9928,SPEAKER_01
61.57,61.937,cambiar,0.6870,0.9957,SPEAKER_01
61.958,61.998,de,0.0000,0.9971,SPEAKER_01
62.019,62.1,casa,0.2500,0.9838,SPEAKER_01
62.08,63.102,pero,0.4430,0.2632,SPEAKER_01
63.143,63.205,se,0.8970,0.9851,SPEAKER_01
63.246,63.327,fue,0.3690,0.9804,SPEAKER_01
63.348,63.757,donde,0.5420,0.6387,SPEAKER_01
63.777,63.818,mi,0.0000,0.8720,SPEAKER_01
63.839,63.92,mamá,0.2460,0.9762,SPEAKER_01
65.24,65.834,así,0.4940,0.5822,SPEAKER_01
65.875,66.223,que,0.6540,0.9948,SPEAKER_01
66.244,66.305,no,0.6110,0.9818,SPEAKER_01
66.346,66.449,fue,0.8680,0.8790,SPEAKER_01
66.531,66.797,mucho,0.7520,0.9867,SPEAKER_01
66.818,66.94,cambio,0.1660,0.9755,SPEAKER_01
66.92,67.518,"Ah,",0.7140,0.2396,SPEAKER_00
67.641,67.888,durante,0.2990,0.8538,SPEAKER_00
67.909,67.95,la,0.0540,0.9708,SPEAKER_00
67.971,68.136,Unidad,0.6200,0.7629,SPEAKER_00
68.156,68.301,Popular,0.1430,0.9990,SPEAKER_00
70.12,70.937,Los,0.6090,0.5770,SPEAKER_01
71.019,71.183,últimos,0.5370,0.9961,SPEAKER_01
71.346,71.428,días,0.3320,0.9940,SPEAKER_01
71.469,71.53,de,0.5300,0.9940,SPEAKER_01
71.55,71.591,la,0.2740,0.9969,SPEAKER_01
71.653,71.857,Unidad,0.3230,0.9865,SPEAKER_01
71.877,72.02,Popular,0.1430,0.9989,SPEAKER_01
73.64,74.45,cuando,0.9370,0.6840,SPEAKER_01
74.511,74.754,nosotros,0.7500,0.9342,SPEAKER_01
74.774,75.057,tuvimos,0.5520,0.9933,SPEAKER_01
75.098,75.179,que,0.5820,0.9986,SPEAKER_01
76.353,76.455,irnos,0.0290,0.9981,SPEAKER_01
76.475,76.495,a,0.0330,0.9791,SPEAKER_01
76.515,76.779,Estados,0.4120,0.8963,SPEAKER_01
76.799,76.92,Unidos,0.1590,0.9997,SPEAKER_01
78.08,78.601,A,0.9380,0.4526,SPEAKER_00
78.622,78.706,"ver,",0.0830,0.9962,SPEAKER_00
78.726,78.789,eso,0.0180,0.3731,SPEAKER_00
78.81,78.851,es,0.3020,0.8488,SPEAKER_00
78.872,79.081,complicado,0.1020,0.9946,SPEAKER_00
79.06,79.121,eso,0.2070,0.3701,SPEAKER_00
79.141,79.182,no,0.1320,0.2852,SPEAKER_00
79.202,79.303,tenés,0.0500,0.5396,SPEAKER_00
79.324,79.364,un,0.1050,0.9943,SPEAKER_00
79.466,79.567,hijo,0.2390,0.9981,SPEAKER_00
79.648,79.79,de,0.4380,0.9951,SPEAKER_00
79.851,82.0,izquierda,0.3780,0.8761,SPEAKER_00
81.98,82.041,y,0.1170,0.9749,SPEAKER_00
82.062,82.205,ustedes,0.0750,0.9230,SPEAKER_00
82.246,82.348,eran,0.0970,0.9863,SPEAKER_00
82.369,82.41,de,0.5260,0.9935,SPEAKER_00
82.492,82.84,Patria,0.7040,0.6257,SPEAKER_00
82.88,82.901,y,0.9690,0.9001,SPEAKER_00
83.228,83.76,Libertad,0.3300,0.9957,SPEAKER_00
83.74,83.965,Sí,0.6240,0.6027,SPEAKER_00
84.74,85.073,Fue,0.3790,0.6145,SPEAKER_00
85.094,85.511,"conflictivo,",0.1840,0.9901,SPEAKER_00
85.532,85.761,¿no?,0.7520,0.9358,SPEAKER_00
86.52,86.949,Era,0.5440,0.9621,SPEAKER_01
86.99,87.542,divertido,0.5610,0.9915,SPEAKER_01
87.583,87.686,más,0.8660,0.9385,SPEAKER_01
87.747,87.829,que,0.8670,0.9988,SPEAKER_01
87.911,88.36,conflictivo,0.4590,0.9992,SPEAKER_01
