start,end,word,alignment_score,probability,speaker
21.769,21.95,tú,0.3230,0.9862,SPEAKER_03
21.97,22.21,vivieras,0.4690,0.9762,SPEAKER_03
22.972,23.073,con,0.6390,0.9999,SPEAKER_03
23.093,23.313,algunos,0.7800,0.9946,SPEAKER_03
23.353,23.975,militares,0.9110,0.9999,SPEAKER_03
23.995,24.015,y,0.9920,0.9950,SPEAKER_03
24.035,24.095,que,0.3330,0.9715,SPEAKER_03
24.496,24.857,hubiese,0.7040,0.9866,SPEAKER_03
24.878,24.938,ese,0.2780,0.9969,SPEAKER_03
25.018,25.399,ambiente,0.6540,1.0000,SPEAKER_03
25.619,25.66,en,0.0000,0.8107,SPEAKER_03
25.68,25.72,tu,0.0000,0.9999,SPEAKER_03
25.74,25.84,casa?,0.2000,0.9959,SPEAKER_03
25.88,26.224,No,0.2190,0.9485,SPEAKER_00
26.264,26.649,sabía,0.3730,0.8531,SPEAKER_00
26.689,26.972,ningún,0.7950,0.9814,SPEAKER_00
27.033,27.377,militar,0.7960,0.9999,SPEAKER_00
27.397,27.438,en,0.4560,0.9988,SPEAKER_00
27.478,27.539,mi,0.5830,0.9998,SPEAKER_00
27.62,27.903,"casa,",0.9100,0.9996,SPEAKER_00
28.611,28.854,nunca,0.9170,0.9997,SPEAKER_00
28.935,29.137,sabía,0.2360,0.9967,SPEAKER_00
29.157,29.218,un,0.4420,0.9530,SPEAKER_00
29.238,29.4,militar.,0.1250,0.9999,SPEAKER_00
30.36,30.949,Pero,0.8620,0.4759,SPEAKER_03
30.969,31.03,en,0.4500,0.8779,SPEAKER_03
31.07,31.151,el,0.6060,0.9822,SPEAKER_03
31.172,31.375,"día,",0.8990,0.9742,SPEAKER_03
31.436,31.517,por,0.8210,0.9870,SPEAKER_03
31.578,31.923,"ejemplo,",0.8980,0.9988,SPEAKER_03
32.329,32.45,ellos,0.2900,0.9782,SPEAKER_03
32.491,32.958,circulaban,0.6510,0.9925,SPEAKER_03
32.978,33.039,por,0.0050,0.9654,SPEAKER_03
33.059,33.14,ahí.,0.2500,0.9772,SPEAKER_03
33.4,33.984,Pero,0.9360,0.9602,SPEAKER_00
34.045,34.085,no,0.8090,0.8998,SPEAKER_00
34.206,34.246,en,0.2650,0.6800,SPEAKER_00
34.287,34.77,uniforme.,0.8350,0.7229,SPEAKER_00
37.309,37.612,Nunca,0.4880,0.9979,SPEAKER_00
37.632,37.732,se,0.7440,0.9966,SPEAKER_00
37.753,37.874,veía,0.5440,0.9581,SPEAKER_00
37.934,38.095,nadie,0.7300,0.5107,SPEAKER_00
38.176,38.297,con,0.5030,0.9962,SPEAKER_00
38.317,38.76,uniforme.,0.5770,0.9817,SPEAKER_00
39.7,40.306,Los,0.6010,0.9968,SPEAKER_00
40.366,40.709,pelados,0.8460,0.9661,SPEAKER_00
40.79,41.154,eran,0.7860,0.9931,SPEAKER_00
42.607,42.728,como,0.9410,0.7227,SPEAKER_00
42.829,42.91,los,0.6780,0.9965,SPEAKER_00
42.93,43.435,jardineros,0.7810,0.9961,SPEAKER_00
43.475,43.576,del,0.6450,0.9979,SPEAKER_00
43.657,43.879,barrio,0.4170,0.9917,SPEAKER_00
43.899,44.02,igual.,0.1670,0.6305,SPEAKER_00
45.24,46.085,Y,0.8610,0.9927,SPEAKER_00
46.105,46.306,los,0.8080,0.9985,SPEAKER_00
46.789,47.333,oficiales,0.9640,0.9984,SPEAKER_00
47.433,47.514,que,0.6920,0.9878,SPEAKER_00
47.675,47.795,"iban,",0.5330,0.9319,SPEAKER_00
47.876,47.997,que,0.6910,0.9966,SPEAKER_00
48.017,48.278,eran,0.6370,0.9834,SPEAKER_00
48.681,51.317,Alejandro...,0.8550,0.9492,SPEAKER_00
51.337,51.437,¿cómo,0.0010,0.5305,SPEAKER_00
51.458,51.498,se,0.1720,0.9992,SPEAKER_00
51.518,51.659,llama,0.2590,0.8590,SPEAKER_00
51.679,51.759,este,0.0060,0.9947,SPEAKER_00
51.78,51.88,niño?,0.2000,0.9992,SPEAKER_00
53.76,54.465,Larios.,0.7970,0.9767,SPEAKER_00
55.009,56.541,Larios,0.2680,0.9865,SPEAKER_00
56.803,57.266,iba,0.8520,0.9446,SPEAKER_00
57.488,57.568,de,0.7100,0.9965,SPEAKER_00
58.112,58.797,blue,0.3320,0.8369,SPEAKER_00
58.817,58.918,jeans,0.0170,0.9698,SPEAKER_00
58.938,58.959,y,0.0160,0.9866,SPEAKER_00
58.979,59.18,camisetas.,0.1020,0.8063,SPEAKER_00
60.78,61.523,No,0.9180,0.3250,SPEAKER_00
61.583,61.664,se,0.7720,0.9824,SPEAKER_00
61.704,61.965,veía,0.8000,0.9933,SPEAKER_00
62.045,62.145,que,0.8560,0.9896,SPEAKER_00
62.407,62.768,fuera,0.7800,0.9713,SPEAKER_00
63.33,63.772,"militar,",0.9430,0.9896,SPEAKER_00
66.182,66.362,así,0.9290,0.9699,SPEAKER_00
66.403,68.13,que,0.8650,0.9974,SPEAKER_00
68.15,68.25,no...,0.0060,0.4609,SPEAKER_00
68.27,68.371,los,0.9030,0.5231,SPEAKER_00
68.411,68.692,amigos,0.9210,0.9982,SPEAKER_00
68.752,68.913,míos,0.6940,0.9850,SPEAKER_00
68.993,69.073,no,0.7440,0.9906,SPEAKER_00
69.134,69.375,vieron,0.9520,0.9893,SPEAKER_00
69.435,69.897,militares,0.9570,0.9882,SPEAKER_00
70.519,70.559,en,0.0000,0.9924,SPEAKER_00
70.579,70.62,mi,0.0020,0.9841,SPEAKER_00
70.64,70.74,casa.,0.2000,0.9803,SPEAKER_00
71.0,71.403,¿Nunca,0.6440,0.9174,SPEAKER_03
71.483,71.705,vieron,0.4310,0.9932,SPEAKER_03
71.725,71.966,nada,0.8200,0.9819,SPEAKER_03
72.027,72.148,que,0.6270,0.5633,SPEAKER_03
72.349,72.631,pudiese,0.5620,0.6571,SPEAKER_03
72.812,73.134,haberlos,0.4980,0.9106,SPEAKER_03
73.275,73.416,hecho,0.8970,0.9903,SPEAKER_03
73.436,73.899,sospechar,0.6880,0.9982,SPEAKER_03
73.919,73.98,que,0.3330,0.9643,SPEAKER_03
74.081,74.523,era,0.7710,0.4090,SPEAKER_03
75.47,75.812,un,0.6660,0.8199,SPEAKER_03
76.013,76.396,cuartel,0.7060,0.9976,SPEAKER_03
76.416,76.497,de,0.7720,0.9500,SPEAKER_03
76.517,76.899,la,0.6640,0.9131,SPEAKER_03
76.919,77.02,DINA?,0.1970,0.4468,SPEAKER_03
77.62,78.368,Absolutamente,0.7020,0.9718,SPEAKER_00
78.428,78.63,"nada,",0.6090,0.9898,SPEAKER_00
78.711,78.792,si,0.8120,0.5533,SPEAKER_00
78.812,78.852,no,0.9880,0.9953,SPEAKER_00
78.873,79.257,había,0.6570,0.9887,SPEAKER_00
79.721,79.903,nada,0.9150,0.9827,SPEAKER_00
79.984,80.105,que,0.8360,0.8354,SPEAKER_00
80.853,81.237,pareciera,0.5610,0.9941,SPEAKER_00
81.257,81.418,un,0.8140,0.9966,SPEAKER_00
81.439,81.6,cuartel.,0.1250,0.9989,SPEAKER_00
84.08,84.765,Estaba,0.6920,0.9249,SPEAKER_00
84.785,85.047,Maike,0.4800,0.3492,SPEAKER_00
85.067,85.147,en,0.6870,0.9831,SPEAKER_00
85.228,85.308,una,0.9310,0.9948,SPEAKER_00
85.369,85.651,pieza,0.8800,0.9958,SPEAKER_00
85.671,85.731,más,0.3270,0.6026,SPEAKER_00
86.094,86.275,o,0.4940,0.9926,SPEAKER_00
86.295,86.537,menos,0.7060,0.9995,SPEAKER_00
86.557,86.597,de,0.1110,0.9648,SPEAKER_00
86.617,86.799,este,0.6960,0.9915,SPEAKER_00
86.819,87.181,"porte,",0.9310,0.9965,SPEAKER_00
88.772,88.953,con,0.9860,0.9951,SPEAKER_00
89.296,89.376,un,0.9680,0.9975,SPEAKER_00
89.417,89.94,escritorio.,0.6760,0.9990,SPEAKER_00
89.98,92.388,Y,0.9200,0.4908,SPEAKER_00
92.408,92.729,una,0.9810,0.8873,SPEAKER_00
93.231,93.592,especie,0.8780,0.9196,SPEAKER_00
93.632,93.692,de,0.9260,0.9193,SPEAKER_00
93.732,94.274,pizarra,0.7170,0.9899,SPEAKER_00
94.294,95.398,en,0.9720,0.9493,SPEAKER_00
95.438,95.498,la,0.9560,0.9985,SPEAKER_00
95.538,95.819,"pared,",0.8850,0.9996,SPEAKER_00
96.682,96.943,con,0.9590,0.9930,SPEAKER_00
98.107,98.588,"cositas,",0.8170,0.9990,SPEAKER_00
99.11,99.712,"colgando,",0.8340,0.9956,SPEAKER_00
99.872,100.294,cositas,0.7420,0.9979,SPEAKER_00
100.374,100.916,"eléctricas,",0.8440,0.9996,SPEAKER_00
101.658,102.2,electrónicas.,0.6020,0.9995,SPEAKER_00
104.36,104.951,"Enchufe,",0.5360,0.1450,SPEAKER_00
105.624,106.5,alambrito...,0.7560,0.9586,SPEAKER_00
108.22,109.301,Pero...,0.6650,0.9936,SPEAKER_00
111.48,112.626,Cosas,0.7880,0.9918,SPEAKER_00
112.646,112.747,que,0.9240,0.9986,SPEAKER_00
112.908,113.29,cualquiera,0.6720,0.9379,SPEAKER_00
113.37,113.591,puede,0.8000,0.9999,SPEAKER_00
113.611,113.913,"tener,",0.6250,0.9990,SPEAKER_00
115.28,115.502,además,0.9410,0.9913,SPEAKER_00
115.542,115.662,de,0.6090,0.9991,SPEAKER_00
115.743,116.326,"jugueras,",0.7610,0.9992,SPEAKER_00
116.346,116.909,"planchas,",0.8400,0.9996,SPEAKER_00
118.156,118.377,cosas,0.7070,0.9995,SPEAKER_00
118.417,118.498,que,0.6460,0.9986,SPEAKER_00
118.558,118.94,arreglaba.,0.3440,0.9728,SPEAKER_00
125.96,126.564,Y,0.8300,0.7750,SPEAKER_03
126.585,126.705,el,0.5340,0.9104,SPEAKER_03
126.746,126.867,hecho,0.9060,0.8702,SPEAKER_03
126.907,126.967,de,0.5280,0.9999,SPEAKER_03
127.028,127.088,que,0.3530,0.9984,SPEAKER_03
127.108,127.29,tuvieras,0.4310,0.9996,SPEAKER_03
127.31,127.37,en,0.4420,0.9995,SPEAKER_03
127.39,127.531,una,0.1630,0.9970,SPEAKER_03
127.572,128.176,"casa,",0.7030,0.9990,SPEAKER_03
128.559,128.68,con,0.8840,0.9123,SPEAKER_03
128.861,129.062,tanta,0.7140,0.9968,SPEAKER_03
129.143,129.425,"gente,",0.8270,0.9990,SPEAKER_03
129.465,129.586,con,0.3560,0.9993,SPEAKER_03
129.647,130.352,"servidumbre,",0.5010,0.8585,SPEAKER_03
130.533,130.634,con,0.7080,0.5169,SPEAKER_03
130.654,130.815,estos,0.6540,0.6891,SPEAKER_03
130.876,131.117,pelados,0.6470,0.4999,SPEAKER_03
131.138,131.198,que,0.2860,0.8350,SPEAKER_03
131.218,131.258,te,0.0400,0.8705,SPEAKER_03
131.279,131.339,dan,0.0000,0.9442,SPEAKER_03
131.359,131.5,vuelta.,0.1420,0.9990,SPEAKER_03
132.46,133.288,¿Cómo,0.8320,0.9577,SPEAKER_03
133.329,133.389,se,0.6900,0.9880,SPEAKER_03
133.409,133.793,explicaba,0.6070,0.9979,SPEAKER_03
133.935,133.975,en,0.4770,0.9998,SPEAKER_03
133.995,134.117,ese,0.6180,0.9969,SPEAKER_03
134.157,134.42,momento,0.9360,0.2601,SPEAKER_03
134.5,136.258,esa,0.3180,0.9728,SPEAKER_03
136.278,136.48,situación?,0.1000,0.9988,SPEAKER_03
136.68,137.05,Nunca,0.1350,0.5972,SPEAKER_00
137.071,137.133,me,0.6480,0.9819,SPEAKER_00
137.194,137.483,pidieron,0.6530,0.7404,SPEAKER_00
137.544,137.668,una,0.8500,0.1622,SPEAKER_00
137.874,138.121,explicación.,0.0800,0.9632,SPEAKER_00
139.02,139.583,Ahora,0.9170,0.9985,SPEAKER_00
139.744,140.085,"que,",0.9510,0.2399,SPEAKER_00
140.869,141.151,tanta,0.9080,0.9390,SPEAKER_00
141.171,142.256,servidumbre,0.5740,0.9992,SPEAKER_00
142.397,142.477,no,0.9540,0.8986,SPEAKER_00
142.598,142.759,"era,",0.9630,0.9765,SPEAKER_00
142.859,143.1,porque,0.8320,0.9754,SPEAKER_00
143.14,143.261,era,0.7170,0.8043,SPEAKER_00
143.321,143.382,el,0.7100,0.9512,SPEAKER_00
143.462,143.683,mozo,0.9160,0.9847,SPEAKER_00
143.723,143.804,de,0.6800,0.4473,SPEAKER_00
143.824,143.864,la,0.6040,0.7569,SPEAKER_00
143.944,144.487,"cocinera,",0.6460,0.6515,SPEAKER_00
144.507,144.728,nomás,0.6720,0.9042,SPEAKER_00
144.768,144.849,que,0.7310,0.9668,SPEAKER_00
145.03,145.13,no,0.6410,0.9797,SPEAKER_00
145.17,145.271,era,0.1770,0.9614,SPEAKER_00
145.331,145.392,la,0.3560,0.8928,SPEAKER_00
145.412,145.673,primera,0.8800,0.9986,SPEAKER_00
145.733,145.834,vez,0.7930,0.7315,SPEAKER_00
145.894,145.974,en,0.5600,0.9909,SPEAKER_00
145.995,146.115,mi,0.6410,0.7706,SPEAKER_00
146.135,146.236,vida,0.6360,0.9511,SPEAKER_00
146.718,146.919,que,0.4430,0.9784,SPEAKER_00
146.939,147.12,teníamos.,0.1200,0.9755,SPEAKER_00
147.24,147.524,Claro.,0.2460,0.9982,SPEAKER_01
148.78,149.222,Y...,0.4780,0.8448,SPEAKER_00
149.2,150.266,Además,0.8960,0.8970,SPEAKER_00
150.286,150.567,eran,0.8250,0.8683,SPEAKER_00
151.674,151.955,lo,0.4340,0.9960,SPEAKER_00
151.975,152.237,último,0.9810,0.8794,SPEAKER_00
152.297,152.357,de,0.8090,0.9847,SPEAKER_00
152.377,152.579,lo,0.4860,0.9562,SPEAKER_00
152.699,153.021,"último,",0.8860,0.9657,SPEAKER_00
154.529,154.61,no,0.7560,0.9183,SPEAKER_00
154.67,154.891,eran,0.7180,0.9919,SPEAKER_00
155.796,155.997,nada,0.7900,0.2424,SPEAKER_00
156.078,156.52,elegantes.,0.4880,0.9918,SPEAKER_00
157.16,158.366,Y,0.8200,0.9990,SPEAKER_00
158.386,158.527,los,0.8070,0.6002,SPEAKER_00
158.708,159.03,otros,0.5710,0.9489,SPEAKER_00
159.11,159.492,pelados,0.8570,0.9861,SPEAKER_00
160.879,161.12,eran,0.8940,0.7795,SPEAKER_00
161.221,161.402,como,0.9140,0.9916,SPEAKER_00
161.603,162.387,"jardineros,",0.8690,0.9937,SPEAKER_00
163.713,163.814,como,0.8430,0.9966,SPEAKER_00
163.935,164.015,que,0.8850,0.9276,SPEAKER_00
164.055,164.518,trabajaban,0.8790,0.9874,SPEAKER_00
164.598,165.02,afuera.,0.4510,0.9996,SPEAKER_00
168.28,169.247,Trabajaban,0.5730,0.9921,SPEAKER_00
169.287,169.328,en,0.8100,0.9846,SPEAKER_00
169.388,169.489,los,0.7680,0.5719,SPEAKER_00
169.63,170.033,"autos,",0.7350,0.5984,SPEAKER_00
170.073,170.476,lavaban,0.6120,0.0723,SPEAKER_00
170.496,170.979,"autos,",0.8620,0.8351,SPEAKER_00
172.551,172.752,iban,0.4120,0.7552,SPEAKER_00
172.772,172.792,y,0.1270,0.9849,SPEAKER_00
172.812,173.276,venían,0.7050,0.9891,SPEAKER_00
173.296,173.497,con,0.6030,0.9812,SPEAKER_00
173.518,173.88,compras.,0.4960,0.9978,SPEAKER_00
175.24,175.904,No,0.9050,0.9831,SPEAKER_00
176.347,176.649,había,0.4130,0.9836,SPEAKER_00
176.73,176.891,por,0.7980,0.9942,SPEAKER_00
176.911,177.052,qué,0.6870,0.8185,SPEAKER_00
178.3,178.662,pensar,0.9840,0.6052,SPEAKER_00
180.454,180.534,que,0.7260,0.9965,SPEAKER_00
180.594,180.816,podían,0.6350,0.9933,SPEAKER_00
180.896,181.017,ser,0.6920,0.9683,SPEAKER_00
181.078,181.48,militares.,0.5990,0.9432,SPEAKER_00
184.7,185.391,¿Y,0.5970,0.9934,SPEAKER_03
185.411,185.472,en,0.6560,0.9995,SPEAKER_03
185.513,185.574,el,0.5300,0.9930,SPEAKER_03
185.635,185.818,caso,0.9420,0.9798,SPEAKER_03
185.858,186.915,de,0.9420,0.9987,SPEAKER_03
186.935,187.26,Ríos?,0.6350,0.9972,SPEAKER_03
188.04,188.755,Ríos,0.3360,0.9990,SPEAKER_00
188.796,189.021,llegó,0.3660,0.9992,SPEAKER_00
189.042,189.225,como,0.6390,0.9986,SPEAKER_00
189.246,189.409,amigo,0.6230,0.9996,SPEAKER_00
189.491,189.553,de,0.3880,0.9982,SPEAKER_00
189.593,189.736,la,0.5480,0.9992,SPEAKER_00
189.757,189.92,familia.,0.1250,0.9991,SPEAKER_00
191.02,192.7,"Ya,",0.7420,0.9994,SPEAKER_03
192.72,192.821,esa,0.3020,0.9996,SPEAKER_03
192.841,193.064,era,0.7220,0.9986,SPEAKER_03
193.266,193.327,la,0.8850,0.9304,SPEAKER_03
193.408,193.651,chapa,0.7960,0.3918,SPEAKER_03
193.711,193.732,y,0.9700,0.8027,SPEAKER_03
193.833,193.894,la,0.8060,0.9401,SPEAKER_03
193.934,194.238,cobertura,0.4270,0.8676,SPEAKER_03
194.258,194.319,que,0.0010,0.9501,SPEAKER_03
194.339,194.46,tenía.,0.1670,0.9871,SPEAKER_03
194.46,194.968,"Claro,",0.5290,0.9312,SPEAKER_00
195.374,196.471,amigo,0.7240,0.9982,SPEAKER_00
196.491,196.634,de,0.9290,0.9987,SPEAKER_00
196.979,197.06,May.,0.2500,0.7005,SPEAKER_00
197.26,197.776,"Sí,",0.2900,0.9579,SPEAKER_03
197.797,197.861,ya.,0.4070,0.9937,SPEAKER_03
201.42,202.234,Y,0.8110,0.9997,SPEAKER_00
202.254,202.702,rápidamente,0.7740,0.9962,SPEAKER_00
202.722,202.763,se,0.4820,0.9776,SPEAKER_00
202.865,203.068,hizo,0.3660,0.9572,SPEAKER_00
203.089,203.313,amigo,0.8980,0.9930,SPEAKER_00
203.333,203.374,de,0.6880,0.9904,SPEAKER_00
203.435,203.557,todo,0.6030,0.9966,SPEAKER_00
203.577,203.618,el,0.1320,0.9992,SPEAKER_00
203.638,203.76,mundo.,0.1670,0.9909,SPEAKER_00
203.86,203.923,"Sí,",0.0850,0.9991,SPEAKER_00
203.944,204.007,era,0.0930,0.1059,SPEAKER_00
204.028,204.091,muy,0.0780,0.8702,SPEAKER_00
204.112,204.701,simpático.,0.1120,0.9839,SPEAKER_00
204.96,205.544,¿Y,0.8550,0.9979,SPEAKER_03
205.967,206.008,él,0.4180,0.9210,SPEAKER_03
206.048,206.189,tuvo,0.8580,0.3115,SPEAKER_03
206.229,206.552,relación,0.7980,0.9801,SPEAKER_03
206.632,206.794,con,0.9190,0.9949,SPEAKER_03
207.136,207.197,la,0.0640,0.5307,SPEAKER_03
207.217,207.378,"gente,",0.6260,0.9392,SPEAKER_03
207.64,207.72,con,0.4920,0.9421,SPEAKER_03
207.741,207.841,tus,0.2800,0.9954,SPEAKER_03
207.861,208.143,"amigos,",0.3130,0.9992,SPEAKER_03
208.164,208.385,"digamos,",0.3640,0.5320,SPEAKER_03
208.405,208.486,que,0.2760,0.0041,SPEAKER_03
208.506,209.917,"estaban,",0.7100,0.0363,SPEAKER_03
209.937,210.058,que,0.6640,0.9853,SPEAKER_03
210.098,210.179,iban,0.2180,0.9979,SPEAKER_03
210.199,210.279,para,0.0000,0.9922,SPEAKER_03
210.299,210.4,allá?,0.1990,0.9993,SPEAKER_03
210.6,211.697,"No,",0.2910,0.9980,SPEAKER_00
211.717,211.821,nada.,0.2790,0.9984,SPEAKER_00
212.3,212.906,Así,0.7460,0.9994,SPEAKER_00
212.926,212.967,es,0.0100,0.9997,SPEAKER_00
212.987,213.048,que,0.9160,0.9996,SPEAKER_00
213.088,213.27,había,0.9450,0.0241,SPEAKER_00
213.351,213.452,que,0.6470,0.5962,SPEAKER_00
213.513,213.876,conocer,0.9410,0.9853,SPEAKER_00
213.897,213.937,la,0.4940,0.9961,SPEAKER_00
214.119,214.361,casa,0.8490,0.8703,SPEAKER_00
214.442,214.644,para,0.8560,0.9306,SPEAKER_00
214.665,214.867,darse,0.6220,0.9900,SPEAKER_00
214.927,215.15,cuenta,0.9050,0.9968,SPEAKER_00
215.23,215.291,que,0.9300,0.9957,SPEAKER_00
215.311,215.372,no,0.6920,0.8778,SPEAKER_00
215.453,215.736,podían,0.7650,0.9995,SPEAKER_00
215.756,215.978,tener,0.4930,0.9784,SPEAKER_00
215.998,216.18,relación.,0.1130,0.9708,SPEAKER_00
216.5,216.864,A,0.7390,0.9929,SPEAKER_03
216.886,216.971,"ver,",0.0240,0.9195,SPEAKER_03
216.993,217.121,¿cómo?,0.1680,0.9968,SPEAKER_03
219.78,220.225,La,0.8080,0.7923,SPEAKER_00
220.326,221.923,casa...,0.9380,0.9982,SPEAKER_00
221.943,222.449,ocupábamos,0.7710,0.9973,SPEAKER_00
222.53,223.156,dos,0.8970,0.9940,SPEAKER_00
223.257,223.52,pisos.,0.6420,0.9606,SPEAKER_00
223.74,224.312,La,0.7100,0.7527,SPEAKER_03
224.373,224.618,casa,0.5880,0.9840,SPEAKER_03
224.659,224.924,tenía,0.8080,0.5398,SPEAKER_03
225.19,225.414,varios,0.4060,0.4352,SPEAKER_03
225.455,225.618,"pisos,",0.2540,0.9990,SPEAKER_03
225.639,225.72,¿no?,0.2520,0.9973,SPEAKER_03
226.84,227.467,Dos,0.9420,0.9996,SPEAKER_00
227.568,227.851,"pisos,",0.9400,0.9999,SPEAKER_00
227.931,228.012,que,0.9610,0.9982,SPEAKER_00
228.073,228.255,pueden,0.9060,0.9993,SPEAKER_00
228.316,228.679,llamarse,0.9220,0.9970,SPEAKER_00
228.74,229.084,"pisos,",0.8220,0.9991,SPEAKER_00
229.326,229.973,donde,0.4860,0.9999,SPEAKER_00
229.993,230.175,eran,0.6360,0.9392,SPEAKER_00
230.195,230.66,habitables.,0.6270,0.9998,SPEAKER_00
230.82,231.064,Ya.,0.6040,0.9986,SPEAKER_03
231.14,231.708,Lo,0.4540,0.9996,SPEAKER_00
231.729,232.033,"otro,",0.6010,0.9997,SPEAKER_00
232.074,232.114,lo,0.8060,0.9733,SPEAKER_00
232.175,232.683,que,0.5300,0.9999,SPEAKER_00
232.825,232.906,los,0.8950,0.9984,SPEAKER_00
232.967,233.312,chiquillos,0.6620,0.9893,SPEAKER_00
233.515,233.637,les,0.4540,0.6077,SPEAKER_00
233.657,233.698,ha,0.0060,0.8967,SPEAKER_00
233.718,233.86,dado...,0.1480,0.9978,SPEAKER_00
233.84,234.546,por,0.6260,0.9975,SPEAKER_00
234.586,234.849,decir,0.6170,0.9908,SPEAKER_00
234.889,234.949,que,0.5660,1.0000,SPEAKER_00
234.99,235.05,era,0.4320,0.9998,SPEAKER_00
235.091,235.131,un,0.8870,0.9998,SPEAKER_00
235.171,235.797,"subterráneo,",0.8730,1.0000,SPEAKER_00
235.837,236.725,era,0.8710,0.9999,SPEAKER_00
237.007,237.047,el,0.0040,0.9975,SPEAKER_00
237.068,237.39,garaje,0.6170,1.0000,SPEAKER_00
237.713,237.834,para,0.9430,0.9997,SPEAKER_00
237.955,238.117,tres,0.9570,0.5935,SPEAKER_00
238.238,238.54,autos.,0.2870,1.0000,SPEAKER_00
238.54,238.804,Ya.,0.6230,0.9999,SPEAKER_01
239.72,240.609,"Entonces,",0.9230,0.9755,SPEAKER_00
240.65,240.751,del,0.6790,0.8895,SPEAKER_00
240.852,241.236,segundo,0.9490,0.9996,SPEAKER_00
241.337,241.64,piso,0.8150,0.6254,SPEAKER_00
241.68,242.125,había,0.4690,0.9897,SPEAKER_00
242.145,242.206,una,0.4840,0.9997,SPEAKER_00
242.226,242.711,escalera,0.8350,0.9921,SPEAKER_00
243.479,243.58,de...,0.1970,0.9996,SPEAKER_00
244.96,245.222,una,0.7080,0.7438,SPEAKER_00
245.283,245.585,escala,0.7460,0.9984,SPEAKER_00
245.626,245.928,de,0.9950,0.9124,SPEAKER_00
246.594,247.099,"cemento,",0.9890,0.1609,SPEAKER_00
247.926,248.006,se,0.9580,0.5206,SPEAKER_00
248.087,248.47,bajaba,0.7510,0.3181,SPEAKER_00
248.491,248.511,y,0.9950,0.9402,SPEAKER_00
248.894,248.975,se,0.9760,0.9720,SPEAKER_00
249.035,249.358,llegaba,0.7550,0.7249,SPEAKER_00
249.419,249.6,al...,0.3530,0.4907,SPEAKER_00
252.18,252.405,al,0.6080,0.9789,SPEAKER_00
252.426,253.429,"garaje,",0.4560,0.9472,SPEAKER_00
253.45,253.49,al,0.1650,0.5381,SPEAKER_00
253.511,253.695,garaje,0.2410,0.6221,SPEAKER_00
253.716,253.92,principal.,0.1010,0.9654,SPEAKER_00
254.2,254.968,Y,0.7960,0.8422,SPEAKER_00
254.988,255.048,en,0.9020,0.9949,SPEAKER_00
255.089,255.149,el,0.9150,0.0954,SPEAKER_00
255.19,255.432,garaje,0.4840,0.9648,SPEAKER_00
255.472,255.917,principal,0.8570,0.6965,SPEAKER_00
256.2,256.442,había,0.7060,0.9955,SPEAKER_00
256.482,256.583,una,0.8160,0.9992,SPEAKER_00
256.644,257.25,piecita,0.7390,0.7945,SPEAKER_00
257.27,257.371,que,0.5080,0.9922,SPEAKER_00
257.391,257.472,era,0.6410,0.9974,SPEAKER_00
257.512,257.634,para,0.7730,0.5394,SPEAKER_00
257.694,257.836,la,0.4540,0.8586,SPEAKER_00
257.856,258.3,servidumbre,0.4850,0.9860,SPEAKER_00
258.28,259.735,y,0.7780,0.9973,SPEAKER_00
259.756,260.12,otra,0.2020,0.9340,SPEAKER_00
260.14,260.403,piecita,0.2580,0.9947,SPEAKER_00
