start,end,word,alignment_score,probability,speaker
64.68,65.247,la,0.8500,0.9989,SPEAKER_00
65.551,65.814,"PNI,",0.8940,0.9745,SPEAKER_00
66.28,66.36,la,0.9340,0.9990,SPEAKER_00
66.421,66.522,que,0.8940,0.9988,SPEAKER_00
66.603,66.948,mató,0.5320,0.9972,SPEAKER_00
67.008,67.049,al,0.6540,0.9995,SPEAKER_00
67.11,67.555,dirigente,0.8840,0.9995,SPEAKER_00
67.798,67.98,sindical.,0.1100,0.9983,SPEAKER_00
68.18,69.069,Las,0.4390,0.7160,SPEAKER_01
69.149,69.452,sospechas,0.3700,0.9945,SPEAKER_01
69.533,69.594,de,0.4150,0.9997,SPEAKER_01
69.634,69.715,que,0.7540,0.9999,SPEAKER_01
69.755,69.816,el,0.6860,0.9720,SPEAKER_01
69.836,70.119,autor,0.6740,0.9964,SPEAKER_01
70.139,70.301,del,0.3550,0.9994,SPEAKER_01
70.321,70.644,crimen,0.8150,0.9975,SPEAKER_01
71.149,71.351,había,0.7690,0.9958,SPEAKER_01
71.533,71.674,sido,0.7210,0.9997,SPEAKER_01
71.735,71.977,ese,0.3820,0.6747,SPEAKER_01
71.997,72.32,organismo,0.4220,0.9999,SPEAKER_01
72.3,73.449,nacieron,0.7180,0.8284,SPEAKER_01
73.489,73.671,con,0.7250,0.7199,SPEAKER_01
73.731,73.792,el,0.4340,0.8856,SPEAKER_01
73.832,74.013,hecho,0.8240,0.9924,SPEAKER_01
75.061,75.243,de,0.7640,0.1717,SPEAKER_01
75.424,75.505,que,0.8120,0.8058,SPEAKER_01
75.565,75.626,la,0.6950,0.3445,SPEAKER_01
75.747,76.13,CMI,0.6300,0.3613,SPEAKER_01
76.15,76.613,mantenía,0.5100,0.9927,SPEAKER_01
76.633,77.319,vigilancia,0.4840,0.9840,SPEAKER_01
77.339,77.5,estrecha,0.1190,0.6365,SPEAKER_01
77.48,78.265,sobre,0.7550,0.9967,SPEAKER_01
78.366,78.849,Tucapel,0.5650,0.5193,SPEAKER_01
78.869,79.836,"Jiménez,",0.5430,0.8871,SPEAKER_01
79.856,79.896,su,0.0040,0.9991,SPEAKER_01
79.916,80.178,"hogar,",0.9010,0.9999,SPEAKER_01
80.218,80.822,la,0.8900,0.9937,SPEAKER_01
80.983,81.205,sede,0.7400,0.9979,SPEAKER_01
81.325,81.809,"sindical,",0.8330,0.9980,SPEAKER_01
82.09,82.151,su,0.4690,0.9984,SPEAKER_01
82.231,82.654,"familia,",0.7400,0.9995,SPEAKER_01
83.117,83.56,relaciones.,0.3870,0.9984,SPEAKER_01
83.92,84.816,Estaba,0.8820,0.9937,SPEAKER_01
84.939,85.876,permanentemente,0.8260,0.9992,SPEAKER_01
85.896,86.12,vigilancia.,0.0910,0.6460,SPEAKER_01
86.12,86.246,Estaba,0.0330,0.4782,SPEAKER_01
86.267,86.476,encargado,0.0650,0.2601,SPEAKER_01
86.497,86.602,por,0.9330,0.9851,SPEAKER_01
86.644,86.707,la,0.9590,0.8922,SPEAKER_01
86.937,87.021,CMI.,0.2510,0.0576,SPEAKER_01
87.22,87.869,Naturalmente,0.7860,0.8739,SPEAKER_00
87.889,88.659,Pinochet,0.3470,0.9407,SPEAKER_00
88.679,88.74,fue,0.3110,0.9877,SPEAKER_00
89.004,89.085,el,0.8800,0.9888,SPEAKER_00
89.146,89.45,primero,0.9850,0.9965,SPEAKER_00
89.531,89.612,en,0.7290,0.9970,SPEAKER_00
89.632,90.24,desmentirlo.,0.6980,0.9983,SPEAKER_00
90.3,90.905,Estaba,0.7670,0.9973,SPEAKER_00
90.926,90.966,en,0.9580,0.9991,SPEAKER_00
91.026,91.349,Puerto,0.6800,0.8653,SPEAKER_00
91.37,91.551,Montt,0.4870,0.9839,SPEAKER_00
91.672,91.935,cuando,0.9720,0.9734,SPEAKER_00
91.975,92.116,el,0.2220,0.9955,SPEAKER_00
92.157,92.641,asesinato,0.8710,0.9989,SPEAKER_00
92.681,92.742,de,0.4560,0.9909,SPEAKER_00
92.883,93.186,Tucapel,0.6200,0.6535,SPEAKER_00
93.246,93.63,Jiménez,0.7660,0.9934,SPEAKER_00
93.71,94.235,estremeció,0.6480,0.9882,SPEAKER_00
94.275,94.336,a,0.5410,0.9099,SPEAKER_00
94.356,94.578,Chile,0.6730,0.9872,SPEAKER_00
94.598,94.82,entero.,0.5100,0.9992,SPEAKER_00
94.9,95.687,Hizo,0.5580,0.9950,SPEAKER_00
95.707,96.01,viajar,0.7290,0.9998,SPEAKER_00
96.03,96.071,a,0.4170,0.9997,SPEAKER_00
96.111,96.172,la,0.9410,0.9997,SPEAKER_00
96.252,96.616,capital,0.9930,0.9988,SPEAKER_00
96.636,96.656,a,0.9790,0.9924,SPEAKER_00
96.696,96.999,su,0.3020,0.9998,SPEAKER_00
97.019,97.403,entonces,0.7960,0.9999,SPEAKER_00
97.484,97.847,ministro,0.7790,0.9744,SPEAKER_00
97.887,98.029,del,0.5220,0.9978,SPEAKER_00
98.089,98.452,"interior,",0.9910,0.6114,SPEAKER_00
98.493,98.957,Sergio,0.3460,0.9970,SPEAKER_00
98.977,99.3,"Fernández,",0.3350,0.9996,SPEAKER_00
99.38,99.949,para,0.9520,0.9995,SPEAKER_00
100.07,100.233,"que,",0.6590,0.9998,SPEAKER_00
101.004,101.309,según,0.6160,0.9994,SPEAKER_00
101.329,101.37,su,0.4930,0.9998,SPEAKER_00
101.431,101.878,declaración,0.6720,1.0000,SPEAKER_00
101.898,102.06,"oficial,",0.1250,0.9999,SPEAKER_00
102.34,102.744,se,0.8160,0.9993,SPEAKER_00
102.804,103.087,pusiera,0.5980,0.9998,SPEAKER_00
103.148,103.208,al,0.9420,0.9987,SPEAKER_00
103.289,103.531,frente,0.8160,0.9999,SPEAKER_00
103.572,103.632,de,0.9280,0.9999,SPEAKER_00
103.693,103.773,las,0.9900,0.9999,SPEAKER_00
103.814,104.601,investigaciones,0.9280,1.0000,SPEAKER_00
104.722,104.823,que,0.7320,0.9983,SPEAKER_00
104.924,105.409,aclararan,0.9220,0.9950,SPEAKER_00
105.53,106.156,totalmente,0.8850,0.9998,SPEAKER_00
106.196,106.358,el,0.3860,0.9998,SPEAKER_00
106.479,106.62,asunto.,0.1510,0.9998,SPEAKER_00
106.8,107.551,Esas,0.4270,0.9788,SPEAKER_00
107.612,107.916,palabras,0.8270,1.0000,SPEAKER_00
107.937,108.14,han,0.6340,0.9998,SPEAKER_00
108.16,108.525,pasado,0.7360,0.9999,SPEAKER_00
108.586,108.789,ya,0.9070,0.9999,SPEAKER_00
109.439,109.54,años.,0.2280,0.9898,SPEAKER_00
109.82,110.408,Un,0.8520,0.9925,SPEAKER_01
110.489,110.955,revólver,0.8080,0.9879,SPEAKER_01
110.975,110.995,y,0.8760,0.9566,SPEAKER_01
111.157,111.441,cinco,0.8830,0.9936,SPEAKER_01
111.502,111.988,disparos,0.9100,0.9997,SPEAKER_01
112.029,112.556,son,0.4780,0.9965,SPEAKER_01
112.576,112.616,la,0.3500,0.9828,SPEAKER_01
112.637,112.92,clave.,0.5910,0.9999,SPEAKER_01
113.22,113.349,¿Qué,0.1340,0.2310,SPEAKER_01
113.37,113.413,es,0.0480,0.4748,SPEAKER_01
113.434,113.477,lo,0.0100,0.4058,SPEAKER_01
113.499,113.563,que,0.0180,0.9881,SPEAKER_01
113.584,113.627,se,0.0180,0.5066,SPEAKER_01
113.649,113.691,ha,0.0080,0.1606,SPEAKER_01
113.713,113.841,hecho?,0.1620,0.6915,SPEAKER_01
113.82,114.147,Según,0.7030,0.9414,SPEAKER_01
114.167,115.209,"Ancarillo,",0.6270,0.5408,SPEAKER_01
115.229,115.352,se,0.3880,0.9880,SPEAKER_01
115.372,115.638,trata,0.7960,0.9999,SPEAKER_01
115.658,115.76,de...,0.2010,0.6575,SPEAKER_01
116.12,116.341,Un,0.2370,0.0072,SPEAKER_01
116.363,116.562,revólver.,0.1090,0.8083,SPEAKER_01
117.2,117.905,Sucedió,0.5670,0.9861,SPEAKER_01
117.926,117.986,de,0.5880,0.9994,SPEAKER_01
118.047,118.107,la,0.8840,0.9991,SPEAKER_01
118.168,118.49,siguiente,0.7220,0.9994,SPEAKER_01
118.571,118.893,"manera,",0.9190,0.9989,SPEAKER_01
119.458,119.679,según,0.5520,0.9910,SPEAKER_01
119.72,120.425,declaraciones,0.7260,0.9996,SPEAKER_01
120.485,120.627,de,0.6560,0.9960,SPEAKER_01
120.647,120.768,esta,0.6130,0.3504,SPEAKER_01
120.889,121.191,gente,0.7660,0.9564,SPEAKER_01
121.211,121.231,a,0.5510,0.9923,SPEAKER_01
121.312,121.836,un,0.3900,0.9999,SPEAKER_01
121.856,121.937,juez,0.1250,0.9997,SPEAKER_01
122.017,122.098,en,0.5480,0.9964,SPEAKER_01
122.118,122.38,Francia.,0.3770,0.9997,SPEAKER_01
124.1,124.442,Ancarillo,0.2200,0.5820,SPEAKER_01
125.066,125.489,entregó,0.5800,0.9990,SPEAKER_01
125.509,125.63,su,0.4050,0.9981,SPEAKER_01
125.65,125.832,arma,0.9750,0.9998,SPEAKER_01
125.872,125.892,a,0.3000,0.9998,SPEAKER_01
125.993,126.073,un,0.9200,0.9808,SPEAKER_01
126.134,126.516,agente,0.8830,0.9907,SPEAKER_01
126.577,126.637,de,0.8670,0.9980,SPEAKER_01
126.677,126.758,la,0.7380,0.9923,SPEAKER_01
127.221,127.986,"CMI,",0.4680,0.0551,SPEAKER_01
128.006,128.107,con,0.8470,0.9995,SPEAKER_01
128.147,128.208,la,0.6650,0.9933,SPEAKER_01
128.288,128.489,cual,0.9260,0.9993,SPEAKER_01
129.094,129.396,éste,0.7610,0.7949,SPEAKER_01
129.416,129.758,cometió,0.7450,0.9897,SPEAKER_01
129.798,129.919,el,0.8180,0.9999,SPEAKER_01
129.939,130.08,crimen.,0.1420,0.9997,SPEAKER_01
130.48,131.307,Cuando,0.5400,0.9986,SPEAKER_01
131.327,131.952,Ancarillo,0.7410,0.9925,SPEAKER_01
132.617,132.657,la,0.0000,0.9985,SPEAKER_01
132.678,132.819,recibió,0.1060,0.9906,SPEAKER_01
132.879,132.94,de,0.8830,0.9864,SPEAKER_01
133.0,133.323,"vuelta,",0.8670,0.9776,SPEAKER_01
133.887,133.948,la,0.7860,0.9981,SPEAKER_01
134.049,134.371,vendió,0.4970,0.9379,SPEAKER_01
134.452,134.573,para,0.8380,0.9984,SPEAKER_01
134.916,135.299,deshacerse,0.2120,0.8880,SPEAKER_01
135.319,135.359,de,0.1490,0.9995,SPEAKER_01
135.379,135.48,ella.,0.2100,0.9994,SPEAKER_01
135.6,136.229,Ancarillo,0.3890,0.9986,SPEAKER_00
136.391,136.594,niega,0.7220,0.9985,SPEAKER_00
136.695,136.898,toda,0.8360,0.9989,SPEAKER_00
137.0,137.689,participación,0.8420,0.9996,SPEAKER_00
137.73,138.136,directa,0.6820,0.9998,SPEAKER_00
138.197,138.318,del,0.5060,0.8377,SPEAKER_00
138.339,138.46,"hecho,",0.1730,0.9992,SPEAKER_00
138.54,138.965,pero,0.8460,0.9997,SPEAKER_00
139.066,139.147,no,0.9300,0.9998,SPEAKER_00
139.268,139.511,niega,0.8400,0.9986,SPEAKER_00
139.612,139.673,que,0.8020,0.9997,SPEAKER_00
139.753,139.794,la,0.7660,0.9974,SPEAKER_00
139.915,140.32,CMI,0.8980,0.9804,SPEAKER_00
140.724,141.23,vigilaba,0.9750,0.9992,SPEAKER_00
141.25,141.27,a,0.9290,0.9984,SPEAKER_00
141.412,141.897,Tucapel,0.6490,0.6523,SPEAKER_00
141.918,142.16,Jiménez.,0.3100,0.9947,SPEAKER_00
142.3,142.829,Tucapel,0.4510,0.9775,SPEAKER_01
142.91,143.296,Jiménez,0.7050,0.9998,SPEAKER_01
143.743,144.333,tampoco,0.6720,0.9974,SPEAKER_01
144.353,144.394,lo,0.3400,0.9374,SPEAKER_01
144.475,144.8,ignoraba.,0.5120,0.9986,SPEAKER_01
145.06,145.871,Así,0.2790,0.9759,SPEAKER_01
145.892,145.934,lo,0.0040,0.9952,SPEAKER_01
145.954,146.121,declaró.,0.1300,0.4743,SPEAKER_01
146.86,147.447,El,0.5680,0.1723,SPEAKER_00
147.508,148.035,exagente,0.8460,0.6697,SPEAKER_00
148.095,148.176,ha,0.4540,0.9593,SPEAKER_00
148.217,148.642,entregado,0.8510,0.9956,SPEAKER_00
148.683,149.128,"fechas,",0.4180,0.9477,SPEAKER_00
149.189,149.898,"nombres,",0.6770,0.9973,SPEAKER_00
149.918,150.08,lugares.,0.1050,0.9976,SPEAKER_00
151.18,151.948,"Fechas,",0.1670,0.9865,SPEAKER_00
151.968,152.554,nombres,0.6910,0.9991,SPEAKER_00
152.574,152.594,y,0.0750,0.9955,SPEAKER_00
152.615,152.857,lugares,0.3430,0.9123,SPEAKER_00
153.079,153.18,que,0.8280,0.9702,SPEAKER_00
153.241,153.423,aún,0.9720,0.9937,SPEAKER_00
153.605,153.706,no,0.8620,0.9992,SPEAKER_00
153.908,153.989,se,0.7320,0.9672,SPEAKER_00
154.009,154.433,conocen,0.7570,0.9997,SPEAKER_00
154.554,155.14,"públicamente,",0.5900,0.9985,SPEAKER_00
155.8,156.291,porque,0.8940,0.9948,SPEAKER_00
156.557,157.13,corresponden,0.9190,0.9972,SPEAKER_00
157.15,157.191,al,0.4960,0.9923,SPEAKER_00
157.334,157.62,sumario.,0.5770,0.9961,SPEAKER_00
157.8,158.302,¿Nombres?,0.2140,0.7300,SPEAKER_01
158.68,159.182,¿Lugares?,0.1950,0.8627,SPEAKER_01
159.5,160.151,¿O,0.4350,0.4837,SPEAKER_00
160.172,160.214,de,0.0000,0.2422,SPEAKER_00
160.235,160.361,mucho?,0.2410,0.4680,SPEAKER_00
160.44,160.805,Con,0.5390,0.3871,SPEAKER_00
160.846,160.887,el,0.6580,0.9988,SPEAKER_00
160.968,161.273,objeto,0.6480,0.9818,SPEAKER_00
161.293,161.394,de,0.3420,0.9926,SPEAKER_00
161.496,161.821,torcer,0.7080,0.7879,SPEAKER_00
161.861,161.922,el,0.9770,0.9996,SPEAKER_00
162.004,162.288,curso,0.5980,0.9903,SPEAKER_00
162.328,162.41,de,0.9220,0.9996,SPEAKER_00
162.45,162.511,las,0.6190,0.9670,SPEAKER_00
162.613,163.12,"investigaciones,",0.2910,0.9738,SPEAKER_00
163.38,163.85,o,0.7870,0.9527,SPEAKER_00
163.87,163.972,bien,0.4580,0.9916,SPEAKER_00
164.013,164.074,de,0.8380,0.9991,SPEAKER_00
164.135,164.585,distraer,0.6190,0.9996,SPEAKER_00
164.605,164.625,a,0.8650,0.9958,SPEAKER_00
164.666,164.748,la,0.8280,0.9999,SPEAKER_00
164.85,165.177,opinión,0.8400,0.9993,SPEAKER_00
165.197,165.36,"pública,",0.1240,0.9995,SPEAKER_00
165.84,166.365,apareció,0.5890,0.9856,SPEAKER_00
166.466,166.526,la,0.9040,0.9992,SPEAKER_00
166.607,166.869,carta,0.9700,0.9962,SPEAKER_00
166.93,166.991,de,0.8620,0.9998,SPEAKER_00
167.071,167.132,un,0.7380,0.9998,SPEAKER_00
167.213,167.838,alcohólico,0.9580,0.9683,SPEAKER_00
167.879,168.02,que,0.6030,0.9265,SPEAKER_00
168.202,168.383,se,0.7910,0.9942,SPEAKER_00
168.404,168.686,suicidó,0.5710,0.9998,SPEAKER_00
168.928,168.989,en,0.6920,0.9993,SPEAKER_00
169.11,169.171,la,0.7500,0.9994,SPEAKER_00
169.251,169.595,cárcel,0.6620,0.9993,SPEAKER_00
169.635,169.736,de,0.6260,0.9994,SPEAKER_00
169.756,170.2,Valparaíso.,0.3530,0.9952,SPEAKER_00
170.52,171.312,"Inmediatamente,",0.6760,0.9950,SPEAKER_01
171.8,171.962,hubo,0.7860,0.9823,SPEAKER_01
172.084,172.531,proporción,0.6550,0.8355,SPEAKER_01
172.551,172.612,de,0.4760,0.9997,SPEAKER_01
172.653,172.856,informes,0.1280,0.8872,SPEAKER_01
172.877,173.12,"oficiosos,",0.1350,0.7619,SPEAKER_01
173.84,174.614,pero,0.4620,0.0347,SPEAKER_01
174.634,174.736,no,0.7440,0.0669,SPEAKER_01
174.756,174.797,lo,0.4140,0.3568,SPEAKER_01
174.838,174.899,que,0.9010,0.8746,SPEAKER_01
174.939,175.001,la,0.7080,0.9306,SPEAKER_01
175.123,175.469,carta,0.8350,0.9931,SPEAKER_01
175.489,175.51,y,0.8620,0.4477,SPEAKER_01
175.55,175.591,el,0.6920,0.9740,SPEAKER_01
175.672,176.12,suicidio...,0.1560,0.6594,SPEAKER_01
176.12,177.374,Resolvieron,0.4590,0.4411,SPEAKER_01
177.657,178.182,definitivamente,0.7140,0.9944,SPEAKER_01
178.203,178.304,el,0.7100,0.7035,SPEAKER_01
178.344,178.93,asesinato,0.7940,0.9997,SPEAKER_01
178.951,179.112,de,0.5400,0.8357,SPEAKER_01
179.153,179.658,Tucapel,0.7430,0.5308,SPEAKER_01
179.678,179.84,Jiménez.,0.1250,0.6654,SPEAKER_01
179.96,180.948,Porque,0.8910,0.9965,SPEAKER_01
181.09,181.13,el,0.2700,0.9984,SPEAKER_01
181.17,181.715,individuo,0.4440,0.9988,SPEAKER_01
181.735,181.796,en,0.6940,0.9993,SPEAKER_01
181.856,182.32,cuestión,0.9380,0.9997,SPEAKER_01
182.885,182.925,se,0.3100,0.5371,SPEAKER_01
182.986,183.49,aconsejaba,0.7230,0.6243,SPEAKER_01
183.571,183.692,como,0.9390,0.9960,SPEAKER_01
183.793,183.833,el,0.0150,0.9796,SPEAKER_01
183.853,184.297,autor,0.5070,0.9171,SPEAKER_01
184.317,184.519,del,0.6750,0.9290,SPEAKER_01
184.539,184.66,freno.,0.1770,0.5479,SPEAKER_01
184.72,185.163,Pero,0.8020,0.9745,SPEAKER_00
185.545,185.887,pasó,0.6280,0.9888,SPEAKER_00
185.907,185.927,a,0.9630,0.4903,SPEAKER_00
186.189,186.833,escarbenar,0.8250,0.8565,SPEAKER_00
186.914,187.014,un,0.7760,0.9295,SPEAKER_00
187.115,187.437,poco,0.8530,0.8580,SPEAKER_00
187.598,187.759,para,0.9680,0.9831,SPEAKER_00
187.88,188.443,constatar,0.8660,0.9086,SPEAKER_00
188.463,188.523,que,0.3330,0.9992,SPEAKER_00
188.765,188.825,la,0.8420,0.9995,SPEAKER_00
188.926,189.228,carta,0.9950,0.9567,SPEAKER_00
189.248,189.288,no,0.4990,0.9989,SPEAKER_00
189.409,189.469,fue,0.3200,0.9994,SPEAKER_00
189.55,190.516,escrita,0.6020,0.9300,SPEAKER_00
190.536,190.677,por,0.6620,0.9994,SPEAKER_00
190.737,191.039,el,0.3510,0.9957,SPEAKER_00
