start,end,word,alignment_score,probability,speaker
18.008,18.149,sobre,0.7440,1.0000,SPEAKER_11
18.189,18.249,el,0.3740,1.0000,SPEAKER_11
18.31,18.45,tema,0.8900,1.0000,SPEAKER_11
18.491,19.034,comentario,0.7970,0.7151,SPEAKER_11
19.054,19.074,a,0.9070,0.9645,SPEAKER_11
19.094,19.134,la,0.5110,0.9991,SPEAKER_11
19.154,19.697,legislación,0.7690,0.9972,SPEAKER_11
19.778,20.18,financiera.,0.5940,1.0000,SPEAKER_11
20.9,21.805,Y,0.9610,0.4952,SPEAKER_11
21.825,21.908,los,0.7980,0.9299,SPEAKER_11
21.969,22.216,dejo,0.7900,1.0000,SPEAKER_11
22.237,22.298,con,0.0310,0.9995,SPEAKER_11
22.319,22.381,él.,0.3330,0.9979,SPEAKER_11
22.86,23.477,Muy,0.4590,0.3504,SPEAKER_05
23.601,23.95,"amable,",0.5500,0.9471,SPEAKER_05
23.971,24.135,muchas,0.4190,0.9996,SPEAKER_05
24.156,24.321,gracias.,0.1190,1.0000,SPEAKER_05
24.3,27.31,Gracias.,0.4180,0.7487,SPEAKER_05
27.33,27.471,Para,0.9240,0.7483,SPEAKER_05
27.531,27.651,mí,0.9350,0.9748,SPEAKER_05
27.671,27.711,es,0.0000,0.3941,SPEAKER_05
27.732,27.852,un,0.8760,0.9928,SPEAKER_05
28.354,28.655,agrado,0.7880,0.9941,SPEAKER_05
28.735,28.855,muy,0.8140,0.9955,SPEAKER_05
28.915,29.156,grande,0.6560,0.9995,SPEAKER_05
29.196,29.216,y,0.8300,0.8821,SPEAKER_05
29.257,29.377,una,0.7840,0.9991,SPEAKER_05
29.618,30.3,satisfacción,0.8970,0.9998,SPEAKER_05
30.34,32.568,enorme,0.6100,0.9953,SPEAKER_05
32.608,32.648,el,0.5000,0.6011,SPEAKER_05
32.889,35.277,estar,0.7900,0.9927,SPEAKER_05
35.779,36.24,autorizado,0.3130,0.9996,SPEAKER_05
36.22,36.964,para,0.8710,0.9936,SPEAKER_05
37.004,37.607,empezar,0.8910,0.9998,SPEAKER_05
37.647,37.688,a,0.4740,0.9995,SPEAKER_05
37.708,38.452,referirme,0.8640,0.9997,SPEAKER_05
38.472,39.598,al,0.9720,0.9987,SPEAKER_05
39.678,40.261,informe,0.7730,0.9997,SPEAKER_05
40.301,41.608,que,0.8720,0.9980,SPEAKER_05
41.669,41.729,la,0.7280,0.9993,SPEAKER_05
41.809,42.252,Comisión,0.8800,0.7510,SPEAKER_05
42.272,42.935,Asesora,0.1020,0.9384,SPEAKER_05
42.955,43.076,del,0.7860,0.8291,SPEAKER_05
43.116,43.458,Presidente,0.8720,0.9969,SPEAKER_05
43.478,43.518,de,0.3580,0.9985,SPEAKER_05
43.579,43.679,la,0.7000,0.9998,SPEAKER_05
43.699,43.88,República,0.1600,0.9996,SPEAKER_05
43.86,44.304,en,0.2520,0.9850,SPEAKER_05
44.385,44.729,materias,0.9000,0.8204,SPEAKER_05
44.769,45.436,económicas,0.8560,0.9977,SPEAKER_05
45.456,45.476,y,0.9980,0.9993,SPEAKER_05
45.618,46.102,financieras,0.7920,0.9986,SPEAKER_05
46.163,46.405,entregó,0.5070,0.9399,SPEAKER_05
46.426,46.506,al,0.6520,0.9611,SPEAKER_05
46.527,46.708,señor,0.3420,0.9430,SPEAKER_05
46.749,47.133,Ministro,0.9240,0.9914,SPEAKER_05
47.557,47.698,de,0.8670,0.9984,SPEAKER_05
47.719,47.88,Hacienda,0.1240,0.9999,SPEAKER_05
47.86,48.303,el,0.7280,0.9951,SPEAKER_05
48.324,49.614,1,0.8360,0.8611,SPEAKER_05
49.916,50.017,de,0.9580,0.8694,SPEAKER_05
50.077,50.48,diciembre,0.9180,0.9973,SPEAKER_05
50.5,50.561,del,0.0410,0.8868,SPEAKER_05
50.581,50.863,próximo,0.4300,0.8341,SPEAKER_05
50.984,51.266,"pasado,",0.9140,0.9976,SPEAKER_05
51.307,51.77,expresamente,0.9390,0.9893,SPEAKER_05
51.811,52.355,autorizado,0.8730,0.9995,SPEAKER_05
52.435,52.536,por,0.9810,0.9983,SPEAKER_05
52.577,52.637,el,0.9050,0.9996,SPEAKER_05
52.677,53.04,"Ministro,",0.7870,0.9841,SPEAKER_05
53.54,54.069,dejando,0.3250,0.9885,SPEAKER_05
54.09,54.301,por...,0.6030,0.3877,SPEAKER_05
54.3,54.421,Por,0.1480,0.0290,SPEAKER_05
54.461,54.883,"supuesto,",0.5690,0.9917,SPEAKER_05
54.903,55.928,a,0.9640,0.9989,SPEAKER_05
55.968,56.049,mi,0.6480,0.9964,SPEAKER_05
56.129,56.672,"criterio,",0.9270,0.9998,SPEAKER_05
56.712,57.778,todas,0.7910,0.9988,SPEAKER_05
57.818,58.24,aquellas,0.6190,0.9995,SPEAKER_05
59.205,59.466,pocas,0.8840,0.9997,SPEAKER_05
59.627,59.928,cosas,0.8950,0.9999,SPEAKER_05
59.969,60.934,en,0.9500,0.9449,SPEAKER_05
61.034,61.175,que,0.8410,0.9953,SPEAKER_05
61.195,61.597,hace,0.6180,0.9971,SPEAKER_05
61.637,62.24,aconsejable,0.7220,0.9997,SPEAKER_05
62.22,63.53,por,0.8770,0.6520,SPEAKER_05
63.59,63.63,el,0.7940,0.9999,SPEAKER_05
63.691,64.154,momento,0.9940,0.9996,SPEAKER_05
64.174,64.195,y,0.9960,0.6028,SPEAKER_05
64.235,64.698,mientras,0.7120,0.9884,SPEAKER_05
64.759,64.839,no,0.9880,0.9989,SPEAKER_05
64.9,64.96,se,0.9630,0.9998,SPEAKER_05
65.001,65.424,agoten,0.8070,0.9989,SPEAKER_05
65.444,66.089,algunas,0.8090,0.9952,SPEAKER_05
66.169,66.794,investigaciones,0.8520,0.9985,SPEAKER_05
66.854,66.915,que,0.7690,0.9988,SPEAKER_05
66.935,67.177,están,0.6750,0.9994,SPEAKER_05
67.237,67.297,en,0.9760,0.9997,SPEAKER_05
67.358,67.66,"marcha,",0.3590,0.9999,SPEAKER_05
68.4,68.927,mantener,0.5600,0.9977,SPEAKER_05
69.11,69.475,todavía,0.8860,0.9846,SPEAKER_05
69.516,69.698,con,0.7510,0.9998,SPEAKER_05
69.779,70.185,cierta,0.8830,0.9999,SPEAKER_05
70.895,71.28,privacidad.,0.3710,0.9027,SPEAKER_05
71.94,72.727,Alrededor,0.7260,0.9906,SPEAKER_05
72.747,72.788,de,0.8740,0.9998,SPEAKER_05
72.808,72.929,esta,0.8160,0.9997,SPEAKER_05
72.989,73.413,"comisión,",0.9480,0.9354,SPEAKER_05
73.454,74.846,feliz,0.3330,0.9943,SPEAKER_05
74.866,74.886,o,0.9290,0.9930,SPEAKER_05
74.907,75.573,"desgraciadamente,",0.7440,0.9994,SPEAKER_05
75.694,76.117,felizmente,0.7000,0.9785,SPEAKER_05
76.138,76.218,para,0.0480,0.9806,SPEAKER_05
76.239,76.42,"nosotros,",0.1200,0.9997,SPEAKER_05
76.44,77.249,desgraciadamente,0.5680,0.9972,SPEAKER_05
77.27,77.29,a,0.9640,0.6200,SPEAKER_05
77.31,77.351,lo,0.4020,0.9974,SPEAKER_05
77.472,77.674,mejor,0.5680,0.9986,SPEAKER_05
77.695,77.796,para,0.5180,0.9986,SPEAKER_05
77.836,78.16,usted,0.9020,0.6613,SPEAKER_05
78.18,78.201,y,0.9800,0.9921,SPEAKER_05
79.111,79.212,para,0.8850,0.9998,SPEAKER_05
79.233,79.273,la,0.9120,0.9997,SPEAKER_05
79.293,79.698,opinión,0.8860,0.9996,SPEAKER_05
79.718,79.88,"pública,",0.1210,0.9992,SPEAKER_05
80.04,80.628,se,0.9520,0.9917,SPEAKER_05
80.689,81.014,ha,0.7810,0.9996,SPEAKER_05
81.663,82.129,creado,0.9870,0.9975,SPEAKER_05
82.15,82.17,a,0.9750,0.9992,SPEAKER_05
82.292,82.373,su,0.9150,0.9998,SPEAKER_05
82.434,82.9,alrededor...,0.3790,0.5026,SPEAKER_05
82.88,84.529,...un,0.8570,0.3860,SPEAKER_05
85.373,86.077,ambiente,0.9090,0.9956,SPEAKER_05
86.097,86.117,o,0.9990,0.9145,SPEAKER_05
86.378,86.499,una,0.9070,0.9999,SPEAKER_05
86.599,87.444,confianza,0.9070,1.0000,SPEAKER_05
87.464,87.484,o,0.9990,0.9862,SPEAKER_05
87.504,87.544,un,0.4990,0.9999,SPEAKER_05
87.585,88.771,horizonte,0.7810,0.9999,SPEAKER_05
88.811,89.675,mayor,0.9130,0.9210,SPEAKER_05
89.756,89.836,que,0.7360,0.8856,SPEAKER_05
89.856,89.957,el,0.6880,0.9986,SPEAKER_05
90.017,90.138,que,0.8740,0.9999,SPEAKER_05
90.279,90.58,realmente,0.3500,0.9877,SPEAKER_05
91.12,91.786,el,0.5800,0.5752,SPEAKER_05
91.886,92.35,ámbito,0.8770,0.9998,SPEAKER_05
92.471,92.572,que,0.7230,0.9216,SPEAKER_05
92.713,92.996,ella,0.8680,0.9985,SPEAKER_05
93.379,93.742,tiene,0.7670,0.9131,SPEAKER_05
93.843,93.964,o,0.8210,0.9715,SPEAKER_05
93.984,94.427,tuvo,0.9720,0.9999,SPEAKER_05
95.698,95.779,lo,0.6310,0.8865,SPEAKER_05
95.799,95.96,permite.,0.1250,0.9994,SPEAKER_05
96.84,97.062,La,0.6030,0.9992,SPEAKER_05
97.122,97.303,verdad,0.7220,0.9999,SPEAKER_05
97.344,97.384,es,0.5340,0.9990,SPEAKER_05
97.445,97.525,que,0.9630,1.0000,SPEAKER_05
97.646,97.707,la,0.9220,0.9963,SPEAKER_05
97.767,97.969,sola,0.9510,0.9997,SPEAKER_05
98.029,98.613,composición,0.8030,0.9999,SPEAKER_05
98.634,98.674,de,0.4990,1.0000,SPEAKER_05
98.754,98.956,esta,0.5950,0.9994,SPEAKER_05
99.016,99.44,"comisión,",0.9180,0.9451,SPEAKER_05
99.48,100.165,integrada,0.2630,0.9998,SPEAKER_05
100.266,101.233,fundamentalmente,0.9540,1.0000,SPEAKER_05
101.253,101.314,por,0.3310,0.9997,SPEAKER_05
101.596,102.16,"abogados,",0.6790,1.0000,SPEAKER_05
102.9,103.343,algunos,0.7930,0.9955,SPEAKER_05
103.383,103.605,ya,0.8690,0.9993,SPEAKER_05
104.068,104.129,con,0.2300,0.9810,SPEAKER_05
104.189,104.431,muchos,0.7230,0.9999,SPEAKER_05
104.552,104.733,años,0.8850,1.0000,SPEAKER_05
104.773,104.813,de,0.4770,0.9993,SPEAKER_05
104.834,105.68,"circo,",0.8980,0.9969,SPEAKER_05
106.324,106.445,con,0.9780,0.9996,SPEAKER_05
106.505,106.747,alguna,0.7480,0.9985,SPEAKER_05
106.808,107.392,"experiencia,",0.9350,1.0000,SPEAKER_05
107.472,107.593,pero,0.9450,0.9995,SPEAKER_05
108.076,108.6,abogados.,0.6170,0.9989,SPEAKER_05
108.9,109.728,Uno,0.8260,0.9950,SPEAKER_05
109.789,109.85,de,0.5880,1.0000,SPEAKER_05
109.91,110.112,ellos,0.7880,1.0000,SPEAKER_05
110.132,110.779,abogado,0.6360,0.9649,SPEAKER_05
110.819,110.941,y,0.5010,0.9212,SPEAKER_05
110.961,111.021,un,0.9560,0.8038,SPEAKER_05
111.082,111.729,"economista,",0.9850,0.9997,SPEAKER_05
111.769,112.577,otro,0.7780,0.9995,SPEAKER_05
112.658,112.88,"economista,",0.1050,0.9967,SPEAKER_05
112.88,113.884,pero,0.7800,0.7676,SPEAKER_05
114.126,114.206,la,0.9200,0.9995,SPEAKER_05
114.568,115.07,constitución,0.8680,0.9765,SPEAKER_05
115.23,115.552,misma,0.8970,0.9993,SPEAKER_05
115.632,115.692,de,0.7280,0.9988,SPEAKER_05
115.713,115.873,esta,0.8640,0.9981,SPEAKER_05
115.954,116.516,comisión,0.9080,0.9327,SPEAKER_05
116.536,118.184,enmarcó,0.8140,0.9923,SPEAKER_05
118.826,119.771,claramente,0.9550,0.9989,SPEAKER_05
120.554,120.614,lo,0.9940,0.9989,SPEAKER_05
120.655,120.755,que,0.9050,0.9999,SPEAKER_05
120.795,120.855,se,0.7580,0.9997,SPEAKER_05
120.916,121.538,pretendía,0.8810,0.9999,SPEAKER_05
121.619,121.78,de,0.8440,0.9920,SPEAKER_05
121.8,121.9,"ella,",0.2080,0.9958,SPEAKER_05
122.02,122.463,que,0.5550,0.9996,SPEAKER_05
122.483,122.845,eran,0.8670,0.9511,SPEAKER_05
123.389,124.194,sugerencias,0.8500,0.9997,SPEAKER_05
125.14,125.321,para,0.9080,0.9999,SPEAKER_05
125.543,126.368,modificar,0.9250,0.9997,SPEAKER_05
127.334,127.415,las,0.6980,0.9942,SPEAKER_05
127.515,127.717,leyes,0.7310,0.9999,SPEAKER_05
127.817,128.24,"financieras,",0.3600,0.9999,SPEAKER_05
128.24,129.045,comenzando,0.7460,0.9997,SPEAKER_05
129.186,129.367,por,0.8270,0.9941,SPEAKER_05
129.448,129.548,las,0.9350,0.9998,SPEAKER_05
129.709,130.031,leyes,0.9060,1.0000,SPEAKER_05
130.072,130.877,atinentes,0.4960,0.9911,SPEAKER_05
130.897,130.917,a,0.9950,0.9999,SPEAKER_05
130.937,131.159,los,0.4740,0.9999,SPEAKER_05
131.259,131.803,"bancos,",0.9380,0.9999,SPEAKER_05
131.823,131.863,en,0.5000,0.9985,SPEAKER_05
132.809,133.091,todo,0.9820,1.0000,SPEAKER_05
133.171,133.252,lo,0.7310,1.0000,SPEAKER_05
133.312,133.433,que,0.8900,1.0000,SPEAKER_05
133.514,133.614,es,0.9520,1.0000,SPEAKER_05
133.695,133.755,un,0.9950,0.9999,SPEAKER_05
133.816,134.238,sistema,0.9650,0.9999,SPEAKER_05
134.419,134.54,normal,0.1790,0.9998,SPEAKER_05
134.52,134.823,y,0.5310,0.8518,SPEAKER_05
134.843,135.045,en,0.8950,0.9996,SPEAKER_05
135.892,136.255,cuanto,0.8940,0.9999,SPEAKER_05
136.276,136.296,a,1.0000,1.0000,SPEAKER_05
136.619,136.72,sus,0.9680,0.9999,SPEAKER_05
136.8,137.305,"aspectos,",0.9910,1.0000,SPEAKER_05
137.365,137.83,más,0.8390,0.9995,SPEAKER_05
137.87,138.011,que,0.7500,1.0000,SPEAKER_05
138.031,138.334,"nada,",0.9900,1.0000,SPEAKER_05
138.617,139.02,jurídicos.,0.4770,1.0000,SPEAKER_05
139.22,139.948,Y,0.7550,0.9972,SPEAKER_05
139.968,140.13,ese,0.8420,0.9998,SPEAKER_05
140.211,140.352,fue,0.8250,0.9999,SPEAKER_05
140.959,141.02,un,0.5660,0.9999,SPEAKER_05
141.06,141.364,verdadero,0.8470,0.9998,SPEAKER_05
141.444,141.869,conflicto,0.8290,0.9978,SPEAKER_05
141.95,142.456,interno,0.8810,0.9994,SPEAKER_05
142.536,142.718,que,0.7300,0.9842,SPEAKER_05
142.739,142.88,tuvo...,0.1560,0.5074,SPEAKER_05
142.88,143.947,...la,0.7010,0.1354,SPEAKER_05
144.048,144.551,comisión,0.8490,0.7177,SPEAKER_05
144.571,144.692,cuando,0.1660,0.9530,SPEAKER_05
145.034,145.437,inició,0.9270,0.9999,SPEAKER_05
145.538,145.739,su,0.9700,0.9976,SPEAKER_05
145.84,146.323,"trabajo,",0.8490,0.9998,SPEAKER_05
146.343,146.383,en,0.5000,0.9983,SPEAKER_05
147.088,147.329,cuanto,0.9720,0.9999,SPEAKER_05
147.35,147.39,a,0.2710,1.0000,SPEAKER_05
147.41,147.611,dos,0.6720,0.9956,SPEAKER_05
147.672,147.712,o,0.4270,0.9978,SPEAKER_05
147.732,147.873,tres,0.8800,1.0000,SPEAKER_05
147.974,148.336,aspectos,0.9170,0.9981,SPEAKER_05
148.376,148.598,muy,0.7040,0.7562,SPEAKER_05
148.658,148.96,importantes.,0.1930,0.9990,SPEAKER_05
149.26,149.863,Uno,0.7180,0.9996,SPEAKER_05
149.923,149.983,de,0.7680,1.0000,SPEAKER_05
150.023,150.244,ellos,0.6390,0.9999,SPEAKER_05
150.264,150.505,era,0.5810,0.9997,SPEAKER_05
150.525,150.766,hasta,0.9060,0.9915,SPEAKER_05
150.847,151.269,dónde,0.8550,0.9986,SPEAKER_05
152.273,152.695,podía,0.9360,0.9968,SPEAKER_05
152.775,152.815,la,0.9460,1.0000,SPEAKER_05
152.896,153.458,comisión,0.8620,0.9982,SPEAKER_05
153.498,155.085,dar,0.9130,0.9957,SPEAKER_05
155.125,155.868,una,0.9500,0.9997,SPEAKER_05
155.969,156.491,"receta,",0.9450,0.9941,SPEAKER_05
157.053,157.254,dar,0.8680,0.9861,SPEAKER_05
157.877,157.997,un,0.9460,0.9998,SPEAKER_05
158.138,158.66,"consejo,",0.8420,0.9997,SPEAKER_05
158.66,159.49,sin,0.8430,0.9952,SPEAKER_05
159.591,159.875,tener,0.9070,0.9998,SPEAKER_05
160.199,160.32,un,0.9440,0.9961,SPEAKER_05
160.563,161.049,adecuado,0.8790,0.9997,SPEAKER_05
161.09,161.94,diagnóstico.,0.7680,0.9999,SPEAKER_05
162.26,162.965,Y,0.8600,0.9981,SPEAKER_05
163.046,163.328,hubo,0.9140,1.0000,SPEAKER_05
163.469,163.55,de,0.9900,0.9996,SPEAKER_05
163.671,163.993,quienes,0.8120,0.9999,SPEAKER_05
164.114,164.738,pensaron,0.9610,0.9999,SPEAKER_05
165.665,165.786,"que,",0.5190,0.9945,SPEAKER_05
165.806,165.867,no,0.8470,0.9622,SPEAKER_05
165.907,166.351,obstante,0.9070,0.8848,SPEAKER_05
166.411,166.471,la,0.7500,0.9817,SPEAKER_05
166.532,167.096,composición,0.9070,0.9999,SPEAKER_05
167.157,167.217,de,0.7880,0.9999,SPEAKER_05
167.257,167.318,la,0.6320,1.0000,SPEAKER_05
167.398,167.64,"comisión,",0.3100,0.9992,SPEAKER_05
167.62,168.145,por,0.5170,0.9927,SPEAKER_05
168.205,168.387,algo,0.9780,0.9999,SPEAKER_05
168.427,168.649,estaba,0.6220,0.9856,SPEAKER_05
168.689,169.214,autorizada,0.8400,0.9970,SPEAKER_05
169.295,169.436,para,0.7390,0.9737,SPEAKER_05
169.517,169.678,tomar,0.9110,0.9999,SPEAKER_05
169.819,170.001,toda,0.7370,0.9848,SPEAKER_05
170.062,170.304,clase,0.8560,0.9993,SPEAKER_05
170.344,170.384,de,0.8180,0.9996,SPEAKER_05
170.405,170.929,"contactos,",0.7620,0.9774,SPEAKER_05
170.949,170.97,y,0.3460,0.9799,SPEAKER_05
171.05,171.091,en,0.9560,0.9991,SPEAKER_05
171.131,171.191,el,0.5600,0.9985,SPEAKER_05
171.232,171.353,hecho,0.7410,0.9863,SPEAKER_05
171.413,171.635,tomó,0.7160,0.9887,SPEAKER_05
171.696,171.777,más,0.8290,0.9997,SPEAKER_05
171.837,171.878,de,0.4930,0.9999,SPEAKER_05
171.898,171.958,120,0.2600,0.9991,SPEAKER_05
171.978,172.18,"contactos,",0.1030,0.9984,SPEAKER_05
173.72,174.708,estaba,0.9600,0.7615,SPEAKER_05
174.95,174.99,la,0.7380,0.9994,SPEAKER_05
175.071,175.333,comisión,0.9320,0.7990,SPEAKER_05
175.373,175.957,"autorizada,",0.7520,0.9995,SPEAKER_05
176.018,176.139,como,0.8700,0.9998,SPEAKER_05
176.24,176.542,"decía,",0.8450,0.9989,SPEAKER_05
176.602,176.723,para,0.9600,0.9995,SPEAKER_05
176.824,176.985,oír,0.9220,0.9986,SPEAKER_05
177.026,177.57,opiniones,0.6370,0.9999,SPEAKER_05
177.61,178.437,acerca,0.7010,0.9975,SPEAKER_05
178.477,178.537,de,0.7840,1.0000,SPEAKER_05
178.719,178.88,materias,0.1280,0.9929,SPEAKER_05
178.86,179.203,para,0.6440,0.9980,SPEAKER_05
179.224,179.304,las,0.7490,1.0000,SPEAKER_05
179.345,179.587,cuales,0.7950,0.9998,SPEAKER_05
179.83,180.092,ella,0.9060,0.9994,SPEAKER_05
180.335,180.395,no,0.7740,0.9999,SPEAKER_05
180.456,180.961,"estuviera,",0.8720,0.9999,SPEAKER_05
181.365,181.567,per,0.8960,0.7376,SPEAKER_05
181.587,181.769,"se,",0.7230,0.9960,SPEAKER_05
181.789,182.233,preparada,0.8030,1.0000,SPEAKER_05
182.294,182.456,para,0.8450,0.9999,SPEAKER_05
182.476,182.92,abordarlas.,0.5620,0.9975,SPEAKER_05
183.48,184.388,Su,0.8520,0.9868,SPEAKER_05
184.55,184.973,formación,0.9140,0.9999,SPEAKER_05
184.994,185.094,de,0.3850,0.9998,SPEAKER_05
185.135,185.579,"abogado,",0.7850,0.9981,SPEAKER_05
185.619,185.68,la,0.8840,0.9986,SPEAKER_05
185.7,186.225,experiencia,0.8730,1.0000,SPEAKER_05
186.346,186.507,como,0.9670,0.9999,SPEAKER_05
186.527,186.85,abogado,0.7540,0.9998,SPEAKER_05
186.931,186.991,que,0.9220,0.9996,SPEAKER_05
187.052,187.294,tenían,0.8730,0.7507,SPEAKER_05
187.355,187.455,sus,0.8800,0.9998,SPEAKER_05
187.556,187.98,"integrantes,",0.6300,1.0000,SPEAKER_05
188.56,189.087,permitía,0.4820,0.9987,SPEAKER_05
189.168,189.249,que,0.4740,0.9999,SPEAKER_05
189.269,189.391,en,0.6820,0.5122,SPEAKER_05
189.411,189.492,eso,0.6870,0.9997,SPEAKER_05
189.553,189.735,hubiera,0.8930,0.9998,SPEAKER_05
189.796,190.019,podido,0.9930,0.9999,SPEAKER_05
190.039,190.566,aprovechar,0.8460,0.9999,SPEAKER_05
190.606,191.315,conocimientos,0.7140,0.9999,SPEAKER_05
191.416,191.72,"ajenos,",0.2530,0.9154,SPEAKER_05
191.72,191.76,y,0.0880,0.9990,SPEAKER_05
192.104,192.246,como,0.6380,0.9908,SPEAKER_05
192.307,192.61,decía,0.9770,1.0000,SPEAKER_05
192.671,192.833,"yo,",0.9800,0.9992,SPEAKER_05
193.399,193.642,hubo,0.9030,0.9999,SPEAKER_05
193.682,194.309,divergencias,0.7750,0.9992,SPEAKER_05
194.37,194.431,de,0.9410,0.9999,SPEAKER_05
194.491,194.775,opinión,0.8650,0.9636,SPEAKER_05
194.835,194.896,en,0.8010,0.9999,SPEAKER_05
194.957,195.098,la,0.8660,1.0000,SPEAKER_05
195.118,195.28,comisión,0.0980,0.9906,SPEAKER_05
195.26,196.19,acerca,0.7970,0.9420,SPEAKER_05
196.23,196.311,de,0.7800,0.9074,SPEAKER_05
196.412,196.716,cuándo,0.8720,0.9237,SPEAKER_05
196.979,197.322,debía,0.8520,0.9999,SPEAKER_05
197.484,198.01,comenzar,0.9000,0.9999,SPEAKER_05
198.05,198.232,su,0.6710,0.9999,SPEAKER_05
198.293,198.596,trabajo,0.8900,0.9999,SPEAKER_05
198.637,198.697,en,0.5190,0.9355,SPEAKER_05
198.717,198.798,la,0.4750,1.0000,SPEAKER_05
198.818,198.98,comisión,0.0700,0.9989,SPEAKER_05
198.96,200.336,para,0.9140,0.9909,SPEAKER_05
200.6,200.903,poder,0.9970,0.9999,SPEAKER_05
201.146,201.51,hacer,0.8900,0.9992,SPEAKER_05
201.531,201.571,un,0.4920,0.9889,SPEAKER_05
202.077,202.34,acercamiento.,0.0840,0.8159,SPEAKER_05
203.28,204.349,Dar,0.8310,0.0383,SPEAKER_05
204.43,204.49,un,0.9620,0.9989,SPEAKER_05
204.531,205.075,acertado,0.8470,0.9993,SPEAKER_05
205.176,205.761,consejo,0.9280,0.9982,SPEAKER_05
205.781,205.801,y,0.9960,0.9815,SPEAKER_05
205.842,206.265,hacer,0.4720,0.9999,SPEAKER_05
206.407,206.467,un,0.9380,0.9999,SPEAKER_05
206.507,207.012,acertado,0.9500,0.9999,SPEAKER_05
207.435,208.0,diagnóstico.,0.5680,0.9999,SPEAKER_05
208.1,208.805,En,0.8900,0.9989,SPEAKER_05
208.885,209.429,"definitiva,",0.9910,1.0000,SPEAKER_05
209.53,209.912,prosperó,0.9340,0.9997,SPEAKER_05
209.993,210.033,la,0.9780,1.0000,SPEAKER_05
210.114,210.416,"idea,",0.8960,0.9999,SPEAKER_05
212.289,212.389,que,0.9200,0.9999,SPEAKER_05
212.43,212.611,creo,0.9480,0.9999,SPEAKER_05
212.651,212.752,que,0.8250,1.0000,SPEAKER_05
212.832,212.933,fue,0.8080,1.0000,SPEAKER_05
212.993,213.175,la,0.7050,0.9941,SPEAKER_05
213.638,213.98,"atinada,",0.5880,0.9983,SPEAKER_05
214.08,214.865,de,0.8250,0.9997,SPEAKER_05
214.945,215.106,no,0.9960,0.9999,SPEAKER_05
215.227,215.911,entrar,0.9260,1.0000,SPEAKER_05
216.273,216.393,ni,0.8300,0.9996,SPEAKER_05
216.434,216.494,en,0.8470,0.9999,SPEAKER_05
216.554,216.655,las,0.8420,0.9998,SPEAKER_05
216.775,217.218,causas,0.8350,0.9999,SPEAKER_05
217.278,217.359,de,0.8960,0.9999,SPEAKER_05
217.399,217.459,la,0.9040,0.9999,SPEAKER_05
217.52,218.043,"recesión,",0.9580,0.9994,SPEAKER_05
218.103,218.948,ni,0.9190,0.9999,SPEAKER_05
218.988,219.069,en,0.5770,1.0000,SPEAKER_05
219.129,219.23,las,0.9400,1.0000,SPEAKER_05
219.411,219.934,causas,0.8500,0.9999,SPEAKER_05
220.457,220.537,de,0.9880,1.0000,SPEAKER_05
220.577,220.658,la,0.8530,0.9965,SPEAKER_05
220.939,221.06,crisis,0.1690,1.0000,SPEAKER_05
222.06,222.804,propiamente,0.9380,0.9992,SPEAKER_05
222.925,223.589,financiera,0.8650,0.9999,SPEAKER_05
